subject,topic_id,window_from,window_to,transition,rbo_sim,drift,words_from,words_to
math,2,2015–2020,2020–2025,2015–2020 → 2020–2025,0.656964,0.343036,"algorithm, measurement, recovery, sample, signal, sparse, test, datum, matrix, noise, optimal, distribution, sparsity, testing","algorithm, datum, distribution, sample, sparse, test, noise, testing, error, optimal, reconstruction, recovery, signal, measurement"
math,3,2000–2005,2005–2010,2000–2005 → 2005–2010,0.435599,0.564401,"theorem, theory, logic, proof, maximality, splitter, aleph, bnat, diffraction, goedel, gromov, hypercomputation, principle, argumentation, axiom, boldface, church_thesis, coarse, computability, condensation, cumulative, ellentuck, entscheidungsproblem, formal, free, hospital, instantiational, math, negation, nonlocality, nonstandard, phi, sheva, smale, transfinite","logic, proof, theorem, theory, axiom, lemma, nact, nfum, church_thesis, computability, computable, condensation, convoy, elgot, ellentuck, ermakov, extension, goedel, goodstein, hierarchy, hospital, instantiational, jeep, musquash, nafl, order, quantum, set, soft, structure, warnsdorff, zenonian, zfc4"
math,3,2005–2010,2010–2015,2005–2010 → 2010–2015,0.471178,0.528822,"logic, proof, theorem, theory, axiom, lemma, nact, nfum, church_thesis, computability, computable, condensation, convoy, elgot, ellentuck, ermakov, extension, goedel, goodstein, hierarchy, hospital, instantiational, jeep, musquash, nafl, order, quantum, set, soft, structure, warnsdorff, zenonian, zfc4","computable, logic, proof, theorem, theory, set, semantic, fuzzy, jeep, rado_horn, randomness, realizability, axiomatic, convoy, coop, dialectical, gmm, intuitionistic, nact, nafl, nonstandard, order, principle, ukasiewicz_logic, version"
math,3,2010–2015,2015–2020,2010–2015 → 2015–2020,0.539239,0.460761,"computable, logic, proof, theorem, theory, set, semantic, fuzzy, jeep, rado_horn, randomness, realizability, axiomatic, convoy, coop, dialectical, gmm, intuitionistic, nact, nafl, nonstandard, order, principle, ukasiewicz_logic, version","logic, proof, theorem, theory, axiom, fuzzy, order, principle, computable, set, axcount_geq, choice, erotetic, extension, herbrand, induction, language, nfu, nonstandard, randomness, realizability, subcomplete"
math,3,2015–2020,2020–2025,2015–2020 → 2020–2025,0.526519,0.473481,"logic, proof, theorem, theory, axiom, fuzzy, order, principle, computable, set, axcount_geq, choice, erotetic, extension, herbrand, induction, language, nfu, nonstandard, randomness, realizability, subcomplete","axiom, fuzzy, logic, order, proof, theorem, theory, semantic, principle, language, logical, ordinal, set, fcn, zfc"
math,4,2000–2005,2005–2010,2000–2005 → 2005–2010,0.76259,0.23741,"curve, field, group, projective, surface, variety, algebraic, point, rational, genus, smooth, arakelov, conjecture, divisor, kodaira, singularity","algebraic, curve, field, group, projective, surface, variety, point, rational, genus, conjecture, singularity"
math,4,2005–2010,2010–2015,2005–2010 → 2010–2015,0.756988,0.243012,"algebraic, curve, field, group, projective, surface, variety, point, rational, genus, conjecture, singularity","curve, field, group, point, projective, surface, variety, degree, rational, genus, algebraic, conjecture, singularity"
math,4,2010–2015,2015–2020,2010–2015 → 2015–2020,0.714648,0.285352,"curve, field, group, point, projective, surface, variety, degree, rational, genus, algebraic, conjecture, singularity","conjecture, curve, field, group, point, projective, rational, surface, variety, mathbb_mathbb, algebraic, degree"
math,4,2015–2020,2020–2025,2015–2020 → 2020–2025,0.949261,0.050739,"conjecture, curve, field, group, point, projective, rational, surface, variety, mathbb_mathbb, algebraic, degree","conjecture, curve, field, group, mathbb_mathbb, point, projective, surface, variety, degree, rational"
math,5,2000–2005,2005–2010,2000–2005 → 2005–2010,0.405531,0.594469,"word, return, complexity, infinite, subword, coding, evdokimov, interval_exchange, occurrence, palindrome, pattern, sigma, alphabet, article, assign, binary, circ, combing, frak, function, interval, letter, multipermutation, palindromic, primitive, rotation, seebold, sequence, subsequence, transformation","word, palindromic, palindrome, subword, episturmian_word, rota_baxter, smarandache, alphabet, primitive, principal_isotope, smarandache_principal_isotope, antimorphism, assign, ball, basis, binary, bol_moufang, color, complexity, enumeration, function, hindman, infinite, letter, loop, morphism, overlap, polya, polya_urn, random_walk, recurrent, richness, sturmian, sturmian_word, tribonacci"
math,5,2005–2010,2010–2015,2005–2010 → 2010–2015,0.544154,0.455846,"word, palindromic, palindrome, subword, episturmian_word, rota_baxter, smarandache, alphabet, primitive, principal_isotope, smarandache_principal_isotope, antimorphism, assign, ball, basis, binary, bol_moufang, color, complexity, enumeration, function, hindman, infinite, letter, loop, morphism, overlap, polya, polya_urn, random_walk, recurrent, richness, sturmian, sturmian_word, tribonacci","word, factor, palindrome, palindromic, sturmian_word, alphabet, ball, color, infinite, privileged, refinable, richness, antimorphism, bot, complexity, density, episturmian_word, fibonacci, instance, length, morphic, mra, pal, phd, polya, polya_urn, rorabaugh, self, sturmian, substring, thue_morse_word, trapezoidal, unavoidable, unbordered, vilenkin"
math,5,2010–2015,2015–2020,2010–2015 → 2015–2020,0.580203,0.419797,"word, factor, palindrome, palindromic, sturmian_word, alphabet, ball, color, infinite, privileged, refinable, richness, antimorphism, bot, complexity, density, episturmian_word, fibonacci, instance, length, morphic, mra, pal, phd, polya, polya_urn, rorabaugh, self, sturmian, substring, thue_morse_word, trapezoidal, unavoidable, unbordered, vilenkin","word, alphabet, factor, sturmian_word, infinite, fibonacci, instance, length, lyndon, palindromic, phd, prefix, rorabaugh, sequence, thue_morse_word, unavoidable, varphi, bigvee, cogrowth, complexity, density, finite, letter, lyndon_word, morphism, palindrome, rich, substring, subword, zimin"
math,5,2015–2020,2020–2025,2015–2020 → 2020–2025,0.43546,0.56454,"word, alphabet, factor, sturmian_word, infinite, fibonacci, instance, length, lyndon, palindromic, phd, prefix, rorabaugh, sequence, thue_morse_word, unavoidable, varphi, bigvee, cogrowth, complexity, density, finite, letter, lyndon_word, morphism, palindrome, rich, substring, subword, zimin","word, varphi, circ, fibonacci, palindromic, length, letter, palindrome, sequence, complexity, factor, psh, texttt_texttt, automatic, binomial, cogrowth, frieze, layered, mathbb, mathbb_times, mathcal, morphism, overline, persistent, prefix, privileged, red, subword, wedge, wittstock"
math,6,2000–2005,2005–2010,2000–2005 → 2005–2010,0.640542,0.359458,"algebra, category, cohomology, homotopy, operad, ring, theory, equivariant, group, module, simplicial, fan, homology, mathtt, sheaf","category, cohomology, group, homotopy, module, ring, theory, functor, operad, algebra, structure, equivariant, space"
math,6,2005–2010,2010–2015,2005–2010 → 2010–2015,0.919794,0.080206,"category, cohomology, group, homotopy, module, ring, theory, functor, operad, algebra, structure, equivariant, space","category, cohomology, functor, group, homotopy, module, ring, theory, operad, algebra, structure, space"
math,6,2010–2015,2015–2020,2010–2015 → 2015–2020,0.985796,0.014204,"category, cohomology, functor, group, homotopy, module, ring, theory, operad, algebra, structure, space","category, cohomology, functor, group, homotopy, module, ring, theory, structure, algebra, space"
math,6,2015–2020,2020–2025,2015–2020 → 2020–2025,0.985244,0.014756,"category, cohomology, functor, group, homotopy, module, ring, theory, structure, algebra, space","category, cohomology, functor, group, homotopy, module, ring, theory, algebra, structure, mathcal_mathcal, motivic, space"
math,7,2000–2005,2005–2010,2000–2005 → 2005–2010,0.654317,0.345683,"action, automorphism, braid, finite, group, subgroup, abelian, class, algebra, free, amitsur, artin, coxeter, diagram, element, galois, order, representation","abelian, action, automorphism, class, finite, free, group, subgroup, element, braid, coxeter, algebra, garside, order"
math,7,2005–2010,2010–2015,2005–2010 → 2010–2015,0.938097,0.061903,"abelian, action, automorphism, class, finite, free, group, subgroup, element, braid, coxeter, algebra, garside, order","abelian, action, automorphism, class, element, finite, free, group, order, subgroup"
math,7,2010–2015,2015–2020,2010–2015 → 2015–2020,0.918317,0.081683,"abelian, action, automorphism, class, element, finite, free, group, order, subgroup","abelian, action, automorphism, class, finite, group, subgroup, graph, free, mathbb_mathbb, element, order"
math,7,2015–2020,2020–2025,2015–2020 → 2020–2025,0.969112,0.030888,"abelian, action, automorphism, class, finite, group, subgroup, graph, free, mathbb_mathbb, element, order","abelian, action, automorphism, class, finite, group, subgroup, mathbb_mathbb, monoid, element, graph, free, order"
math,8,2000–2005,2005–2010,2000–2005 → 2005–2010,0.844394,0.155606,"algebra, algebras, lie_algebra, module, noncommutative, ring, group, lie, structure, associative, bialgebra, clifford, hopf_algebra, ideal, extension, field, finite, goth_goth, lie_rinehart, morita_equivalence, theory","algebra, algebras, finite, lie_algebra, module, ring, group, structure, field, lie, noncommutative, associative, bialgebra, dimensional"
math,8,2005–2010,2010–2015,2005–2010 → 2010–2015,0.860526,0.139474,"algebra, algebras, finite, lie_algebra, module, ring, group, structure, field, lie, noncommutative, associative, bialgebra, dimensional","algebra, algebras, group, lie_algebra, module, ring, lie, structure, finite, derivation, field, subalgebra, associative, dimensional"
math,8,2010–2015,2015–2020,2010–2015 → 2015–2020,0.83154,0.16846,"algebra, algebras, group, lie_algebra, module, ring, lie, structure, finite, derivation, field, subalgebra, associative, dimensional","algebra, algebras, field, lie_algebra, module, ring, lie, structure, commutative, finite, group, dimensional, hom, mathcal_mathcal, nilpotent"
math,8,2015–2020,2020–2025,2015–2020 → 2020–2025,0.825149,0.174851,"algebra, algebras, field, lie_algebra, module, ring, lie, structure, commutative, finite, group, dimensional, hom, mathcal_mathcal, nilpotent","algebra, algebras, lie_algebra, module, ring, structure, field, hom, derivation, group, lie, associative, mathcal_mathcal, mathfrak_mathfrak, nilpotent, rota_baxter"
math,9,2000–2005,2005–2010,2000–2005 → 2005–2010,0.309574,0.690426,"des, geodesique, holmes_thompson, leur, pointee, sont, totalement, algebre, associee, croise, gal, mordell_weil, moyennable, multiplicatif, nombre, pour, qui, rationnelle, sous, sundman, trois, une, unitaire","des, bbb, bbb_bbb, int, mathcal, nous, qui, times, aux, geodesique, liouville, navi_stoke, sur, systeme, une, alexandrov, bmq, dans, entiers, equipartition, euler, forma, gal, holmes_thompson, kms, les, leur, magnetohydrodynamic, nombre, nous_montron, pointee, que, regulier, sont, totalement"
math,9,2005–2010,2010–2015,2005–2010 → 2010–2015,0.429705,0.570295,"des, bbb, bbb_bbb, int, mathcal, nous, qui, times, aux, geodesique, liouville, navi_stoke, sur, systeme, une, alexandrov, bmq, dans, entiers, equipartition, euler, forma, gal, holmes_thompson, kms, les, leur, magnetohydrodynamic, nombre, nous_montron, pointee, que, regulier, sont, totalement","des, les, bbb, partielles, quation, cette, classifion, genre, mathbb, nous, que, solutions, sur_les, une, adaptant, ann, bbb_bbb, bmq, celle, copolymer, currence, dans, dynamique, harmonique, int, isomonodromie, mathbb_mathbb, mathcal, mathscr, motivique, overline, par_cha, pour, times, transversalement"
math,9,2010–2015,2015–2020,2010–2015 → 2015–2020,0.161119,0.838881,"des, les, bbb, partielles, quation, cette, classifion, genre, mathbb, nous, que, solutions, sur_les, une, adaptant, ann, bbb_bbb, bmq, celle, copolymer, currence, dans, dynamique, harmonique, int, isomonodromie, mathbb_mathbb, mathcal, mathscr, motivique, overline, par_cha, pour, times, transversalement","mathbb, mathbb_mathbb, overline, mathcal, backslash, bar, des, les, ltimes, nous, rtime, rtimes, subset, alg, ast, bbb, breve, dans, ell, lmoa, mathscr, mathsf, motivique, par, partielles, quation, stackrel_longrightarrow, traver, une, varphi, vec_vec"
math,9,2015–2020,2020–2025,2015–2020 → 2020–2025,0.723103,0.276897,"mathbb, mathbb_mathbb, overline, mathcal, backslash, bar, des, les, ltimes, nous, rtime, rtimes, subset, alg, ast, bbb, breve, dans, ell, lmoa, mathscr, mathsf, motivique, par, partielles, quation, stackrel_longrightarrow, traver, une, varphi, vec_vec","mathbb, mathbb_mathbb, mathcal, overline, subset, backslash, bar, overline_overline, ast, breve, ge0, mathrm, mhr, bendixon, cap, colon, cong, infty, ltimes, mathcal_mathcal, operatorname, pqr, stackrel_longrightarrow, tetra_inner, underline, varphi"
math,10,2000–2005,2005–2010,2000–2005 → 2005–2010,0.0,1.0,"affirmative, baker, colon, colon_colon, eremenko_lyubich, exponential, half, hyperbolic, mapsto, ovl","mathbb_mathbb, 0lk, bounded, closed_loop, endomorphism, extension, fatou, function, homology, julia, length, longrightarrow, mathbb, mathbb_setminus, neq, open, operation, polynomial, supp"
math,10,2005–2010,2010–2015,2005–2010 → 2010–2015,0.321803,0.678197,"mathbb_mathbb, 0lk, bounded, closed_loop, endomorphism, extension, fatou, function, homology, julia, length, longrightarrow, mathbb, mathbb_setminus, neq, open, operation, polynomial, supp","efq, fatou, mathbb_mathbb, colon, escaping, function, homology, mathbb_setminus, rightarrow, supp, transcendental_entire, 0lk, endomorphism, julia, mathbb, pmod, average, chief, closed_loop, eremenko_lyubich, family, fast, hausdorff_dimension, map, mapsto, mathcal, neq, toeplitz, transcendental, varepsilon"
math,10,2010–2015,2015–2020,2010–2015 → 2015–2020,0.227846,0.772154,"efq, fatou, mathbb_mathbb, colon, escaping, function, homology, mathbb_setminus, rightarrow, supp, transcendental_entire, 0lk, endomorphism, julia, mathbb, pmod, average, chief, closed_loop, eremenko_lyubich, family, fast, hausdorff_dimension, map, mapsto, mathcal, neq, toeplitz, transcendental, varepsilon","varepsilon, colon, function, mathcal, bullet, mathbb, rightarrow, varepsilon_varepsilon, ace, colon_dashrightarrow, escaping, gyr, mathbf, polyharmonic, prec, chief, efq, fatou, forall, geq, gyrogroup, lagrange, longrightarrow, maa, newform, operatorname, over2z, transcendental, transcendental_entire, univalence, varphi"
math,10,2015–2020,2020–2025,2015–2020 → 2020–2025,0.485635,0.514365,"varepsilon, colon, function, mathcal, bullet, mathbb, rightarrow, varepsilon_varepsilon, ace, colon_dashrightarrow, escaping, gyr, mathbf, polyharmonic, prec, chief, efq, fatou, forall, geq, gyrogroup, lagrange, longrightarrow, maa, newform, operatorname, over2z, transcendental, transcendental_entire, univalence, varphi","mathbb, varepsilon, bullet, rightarrow, varepsilon_varepsilon, function, downarrow, fatou, infty, mathbf, mathcal, mathscr, polyharmonic, prec, brane, colon_dashrightarrow, commitment, dfrac, frac23, johnson_lindenstrauss, mandelbrot, mathfrak, schur_agler, textrm, varepsilonn, varepsilonu_varepsilon, varphi"
math,11,2000–2005,2005–2010,2000–2005 → 2005–2010,0.478132,0.521868,"control, nonlinear, policy, alliance, ary, blackman, channel, input, network, output, pieri, quantizer, queueing, root, variable, assignment, association, bus, combat, coordination, design, dynamical, engine, fluid, game, information, janus, lam_lam, lineal, output_feedback, output_regulation, pell, pendulum_cart, stability, stall, stochastic, tag, traceroute, tree, utility","control, network, policy, agent, design, dynamic, feedback, optimal, alliance, channel, delay, stochastic, bus, economic, epistemic, information, law, motion_camouflage, mpgps, pagerank, pieri, queueing, supersaturated_design, traceroute, trajectory"
math,11,2005–2010,2010–2015,2005–2010 → 2010–2015,0.578407,0.421593,"control, network, policy, agent, design, dynamic, feedback, optimal, alliance, channel, delay, stochastic, bus, economic, epistemic, information, law, motion_camouflage, mpgps, pagerank, pieri, queueing, supersaturated_design, traceroute, trajectory","agent, control, dynamic, network, optimal, algorithm, controller, design, policy, channel, delay, cost, consensus, feedback, optimization"
math,11,2010–2015,2015–2020,2010–2015 → 2015–2020,0.801059,0.198941,"agent, control, dynamic, network, optimal, algorithm, controller, design, policy, channel, delay, cost, consensus, feedback, optimization","agent, algorithm, control, controller, dynamic, network, optimal, cost, policy, design, optimization, power, consensus"
math,11,2015–2020,2020–2025,2015–2020 → 2020–2025,0.95343,0.04657,"agent, algorithm, control, controller, dynamic, network, optimal, cost, policy, design, optimization, power, consensus","agent, algorithm, control, controller, cost, dynamic, network, optimal, optimization, policy"
math,12,2000–2005,2005–2010,2000–2005 → 2005–2010,0.552483,0.447517,"manifold, metric, space, surface, compact, curvature, foliation, hyperbolic, kaehler, geodesic, geometry, kahler, submanifold, boundary, flat, flow, hler, scalar_curvature","compact, curvature, hyperbolic, manifold, metric, space, surface, geodesic, foliation, mean_curvature, submanifold, flow, hypersurface, kahler"
math,12,2005–2010,2010–2015,2005–2010 → 2010–2015,0.733586,0.266414,"compact, curvature, hyperbolic, manifold, metric, space, surface, geodesic, foliation, mean_curvature, submanifold, flow, hypersurface, kahler","curvature, geodesic, hyperbolic, manifold, metric, space, surface, compact, flow, foliation, hypersurface, finsler, hler, mean_curvature, submanifold"
math,12,2010–2015,2015–2020,2010–2015 → 2015–2020,0.655547,0.344453,"curvature, geodesic, hyperbolic, manifold, metric, space, surface, compact, flow, foliation, hypersurface, finsler, hler, mean_curvature, submanifold","compact, curvature, flow, geodesic, hyperbolic, hypersurface, manifold, metric, space, surface"
math,12,2015–2020,2020–2025,2015–2020 → 2020–2025,0.735624,0.264376,"compact, curvature, flow, geodesic, hyperbolic, hypersurface, manifold, metric, space, surface","curvature, flow, geodesic, hyperbolic, manifold, metric, space, surface, hypersurface, hler, compact, mathbb_mathbb"
math,13,2000–2005,2005–2010,2000–2005 → 2005–2010,0.309326,0.690674,"algebro_geometric, bar, integration_part, partial, partial_partial, bolle, consequence, frac, growth, subcritical, 2ab, bard, end_array, exponential, multiplicity, prime","frac, int, nabla, partial, bolle, partial_partial, 2dt, bigl_lvert, bigr, displaymath, growth, indi, itb, itc, subcritical, algebro_geometric, bar, bard, dot, dxdt, hbox, integration_part, ita, lfloor_frac_rfloor, loc, lvert, mathbf, mem, ndx, text, vert, wedge"
math,13,2005–2010,2010–2015,2005–2010 → 2010–2015,0.671654,0.328346,"frac, int, nabla, partial, bolle, partial_partial, 2dt, bigl_lvert, bigr, displaymath, growth, indi, itb, itc, subcritical, algebro_geometric, bar, bard, dot, dxdt, hbox, integration_part, ita, lfloor_frac_rfloor, loc, lvert, mathbf, mem, ndx, text, vert, wedge","frac, int, nabla, mathbb, partial, quad, displaystyle, dot, text, array, frac_frac, 2dt, big, bigl_lvert, bigr, displaymath, end, itb, itc, mathbb_mathbb, mem, partial_partial, qquad, qquad_qquad, sinh"
math,13,2010–2015,2015–2020,2010–2015 → 2015–2020,0.758861,0.241139,"frac, int, nabla, mathbb, partial, quad, displaystyle, dot, text, array, frac_frac, 2dt, big, bigl_lvert, bigr, displaymath, end, itb, itc, mathbb_mathbb, mem, partial_partial, qquad, qquad_qquad, sinh","frac, int, mathbb, nabla, quad, text, right, end, mathbb_mathbb, mbox, end_array, partial, qquad, big, cdot, displaystyle, dot"
math,13,2015–2020,2020–2025,2015–2020 → 2020–2025,0.697063,0.302937,"frac, int, mathbb, nabla, quad, text, right, end, mathbb_mathbb, mbox, end_array, partial, qquad, big, cdot, displaystyle, dot","end, frac, int, mathbb, right, text, quad, partial, end_array, mathbb_mathbb, mathcal, nabla, cdot, mbox"
math,14,2000–2005,2005–2010,2000–2005 → 2005–2010,0.504059,0.495941,"dirac, operator, space, frame, spectral, index, matrix, pseudodifferential, self_adjoint, leonard_pair, nspace, spectrum, trace, wavelet, algebra, bidifferential, bounded, formula, fredholm, invariant, pss, rbf, symbol, theorem, theory","operator, space, spectral, semigroup, spectrum, frame, function, self_adjoint, symbol, class, dirac, matrix, toeplitz, compact, norm, resolvent, theorem, theory, wavelet"
math,14,2005–2010,2010–2015,2005–2010 → 2010–2015,0.707405,0.292595,"operator, space, spectral, semigroup, spectrum, frame, function, self_adjoint, symbol, class, dirac, matrix, toeplitz, compact, norm, resolvent, theorem, theory, wavelet","function, operator, semigroup, space, spectral, spectrum, self_adjoint, toeplitz, class, frame, wavelet, matrix, symbol"
math,14,2010–2015,2015–2020,2010–2015 → 2015–2020,0.570977,0.429023,"function, operator, semigroup, space, spectral, spectrum, self_adjoint, toeplitz, class, frame, wavelet, matrix, symbol","class, frame, function, operator, semigroup, space, spectral, spectrum, hilbert_space, matrix, mathbb_mathbb, self_adjoint, toeplitz"
math,14,2015–2020,2020–2025,2015–2020 → 2020–2025,0.753814,0.246186,"class, frame, function, operator, semigroup, space, spectral, spectrum, hilbert_space, matrix, mathbb_mathbb, self_adjoint, toeplitz","frame, function, operator, semigroup, space, spectral, class, spectrum, mathbb_mathbb, matrix, hilbert_space, toeplitz, inverse, norm"
math,15,2000–2005,2005–2010,2000–2005 → 2005–2010,0.646321,0.353679,"algebra, group, groupoid, hopf_algebra, quantum, algebras, theory, coaction, coinvariant, space, bornological, cal, calculi, category, extension, finite, foliation, galois, ladder, poly, product, property, quasi, rosy, yang_baxter","algebra, algebras, category, group, groupoid, quantum, cluster, hopf_algebra, quiver, representation, theory, unital, bornological, clb, coaction, finite, tmop"
math,15,2005–2010,2010–2015,2005–2010 → 2010–2015,0.875505,0.124495,"algebra, algebras, category, group, groupoid, quantum, cluster, hopf_algebra, quiver, representation, theory, unital, bornological, clb, coaction, finite, tmop","algebra, algebras, category, cluster, group, quantum, theory, type, quiver, groupoid, hopf_algebra, representation, equivalence, unital"
math,15,2010–2015,2015–2020,2010–2015 → 2015–2020,0.885948,0.114052,"algebra, algebras, category, cluster, group, quantum, theory, type, quiver, groupoid, hopf_algebra, representation, equivalence, unital","algebra, algebras, cluster, group, groupoid, quantum, theory, category, quiver, type, equivalence, hopf_algebra, relation"
math,15,2015–2020,2020–2025,2015–2020 → 2020–2025,0.955045,0.044955,"algebra, algebras, cluster, group, groupoid, quantum, theory, category, quiver, type, equivalence, hopf_algebra, relation","algebra, algebras, cluster, group, groupoid, quantum, quiver, theory, category, relation, equivalence, type, representation"
math,16,2000–2005,2005–2010,2000–2005 → 2005–2010,0.364954,0.635046,"entropy, propositional, intuitionistic_logic, delone, dynamical, decidability, information, map, quantified, shift, subshift, calogero, champ, chaos, excited_random_walk, experimenthal, goedel, left, logic, mbox_div, meromorphic, odot, painlev, pressure, quasisturmian, recurrent, set, topological, wien","dynamical, entropy, shift, subshift, chaotic, map, chaos, lce, propositional, recurrent, topological, attractor, canard, chaplygin, cuntz_krieger, dynamic, excited_random_walk, flow, homoclinic, intuitionistic_logic, ito_sadahiro, lambda, lyapunov, orbit, ordering, pattern, periodic, periodic_orbit, quantifier, quasisturmian, recurrence, ruelle"
math,16,2005–2010,2010–2015,2005–2010 → 2010–2015,0.651263,0.348737,"dynamical, entropy, shift, subshift, chaotic, map, chaos, lce, propositional, recurrent, topological, attractor, canard, chaplygin, cuntz_krieger, dynamic, excited_random_walk, flow, homoclinic, intuitionistic_logic, ito_sadahiro, lambda, lyapunov, orbit, ordering, pattern, periodic, periodic_orbit, quantifier, quasisturmian, recurrence, ruelle","dynamical, entropy, attractor, chaotic, logic, shift, map, quantifier, sentence, homoclinic, lyapunov, axiomatization, canard, chaos, cpea, declaration, ergodic, ito_sadahiro, lce, lss, nonholonomic, onesided, propositional, smale, stable, subshift, team_semantic, topological"
math,16,2010–2015,2015–2020,2010–2015 → 2015–2020,0.715819,0.284181,"dynamical, entropy, attractor, chaotic, logic, shift, map, quantifier, sentence, homoclinic, lyapunov, axiomatization, canard, chaos, cpea, declaration, ergodic, ito_sadahiro, lce, lss, nonholonomic, onesided, propositional, smale, stable, subshift, team_semantic, topological","dynamical, entropy, logic, topological, attractor, right, shift, quantifier, subshift, chaotic, nonholonomic, set, substitution, canard, cpea, ergodic, map, measure, propositional, unstable"
math,16,2015–2020,2020–2025,2015–2020 → 2020–2025,0.813146,0.186854,"dynamical, entropy, logic, topological, attractor, right, shift, quantifier, subshift, chaotic, nonholonomic, set, substitution, canard, cpea, ergodic, map, measure, propositional, unstable","dynamical, entropy, logic, right, topological, attractor, map, measure, invariant, shift, subshift, unstable, chaotic, mathbb_mathbb, modal, nonholonomic, srb, str"
math,17,2000–2005,2005–2010,2000–2005 → 2005–2010,0.439888,0.560112,"theory, mathematical, survey, lecture, geometry, mathematic, rbns, algebraic, arabic_numeral, kakeya, national_university, rhythm, wavelet, bass, chapter, cma, easter, galaxy, gel_fand_dorfman_bialgebra, groebner_basis, introduction, kruskal, logic, macaulay, magician, nervous, petri_net, physics, speech, surgery, theorem, thinking","geometry, lecture, mathematical, theory, survey, auction, chapter, napkin, numeral, physics, space, speech, university, algebra, ancient_china, area, arithmetic, blink, carbuncle, galaxy, group, introduction, kowalevski, mathematic, proof, shearlet, superbimatrice, taiwan, testimony, theorem"
