subject,year_from,year_to,topic_id,category,best_match_topic,best_match_sim,words
math,2000,2001,21,stable,21,0.754463,"vassiliev, legendrian, moves, linking, knots, rst, triple, isotopic, reidemeister, coorients"
math,2000,2001,22,evolve,22,0.394317,"asd, lcr, conformally, cohomogeneity, joined, exotic, whatever, gluing, geq2, lee"
math,2000,2001,23,evolve,23,0.32738,"fans, fan, intersection, ag, flabby, satify, syzygies, paoletti, sheaves, sheaf"
math,2000,2001,24,evolve,24,0.332611,"compass, ruler, compactification, arakelov, polydiagonal, polyscreens, fulton, deconcini, macpherson, screens"
math,2000,2001,25,evolve,25,0.47612,"caloron, anghel, dirac, callias, excision, index, adiabatic, coupled, lawson, nu"
math,2000,2001,26,evolve,26,0.043525,"qs, cm, zed, verlinde, earle, eells, informal, sent, teichmuller, moduli"
math,2000,2001,27,stable,27,0.768952,"additive, functors, ideals, reduces, categories, choice, usual, homological, principal, dependent"
math,2000,2001,28,stable,28,0.634763,"geh, automata, baxter, vacuum, yang, expands, vestors, cellular, etingof, crystal"
math,2000,2001,29,evolve,29,0.281576,"width, growth, normalizers, unipotent, outline, produce, expository, mostly, residually, semisimple"
math,2000,2001,30,stable,30,0.835227,"widetilde, dictionary, nz, exhibiting, corollaries, fukaya, kontsevich, mirror, act, conjectural"
math,2000,2001,31,evolve,31,0.490072,"nieto, barth, quintic, roan, verrill, meromorphic, bosonic, casting, lian, sewing"
math,2000,2001,32,stable,32,0.551372,"polygon, vigneras, reversing, polygons, newton, drinfel, iff, projectivity, toral, symmetries"
math,2000,2001,33,stable,33,0.764253,"rederived, desale, ramanan, inductive, narasimhan, harder, coprime, atiyah, bott, were"
math,2000,2001,34,stable,34,0.688057,"minors, mat, neccessary, ternary, intended, exhaustive, commuting, draw, commute, bbb"
math,2000,2001,35,stable,35,0.547168,"psi, summation, continued, specializable, multilateral, bailey, rogers, lemmas, manipulations, ramanujan"
math,2000,2001,36,stable,36,0.831695,"formations, koya, invitation, reciprocity, higher, section, complexes, author, galois, approach"
math,2000,2001,37,stable,37,0.641937,"dmod, submanifold, immersed, spinor, dirac, ee, serret, hestenes, frenet, aps"
math,2000,2001,39,stable,39,0.792449,"ak, bbb, cubic, cornalba, tautological, reflections, zigzag, cak, compex, mordell"
math,2000,2001,40,evolve,40,0.461147,"bialgebroid, groupoids, bfv, bialgebroids, groupoid, subfactor, brst, frakg, hbar, algebroids"
math,2000,2001,42,stable,42,0.796036,"bimodules, vv, regular, representations, induced, studied, modules, related, vertex, defined"
math,2000,2001,44,evolve,44,0.449248,"four, submanifolds, footnote, circle, symplectic, withdrawn, revised, manifold, knotted, symplectically"
math,2000,2001,45,stable,45,0.512654,"tilings, gessel, intersecting, mcgregor, rhombus, sepp, lindstr, aztec, inen, occurred"
math,2000,2001,46,stable,46,0.519366,"ew, dkp, kaehler, xd, mabuchi, pluriminimal, 4ud, 4u, minitwistor, einstein"
math,2000,2001,48,stable,48,0.945713,"enveloping, kostant, locate, presentation, schur, centrally, annihilation, truncated, annihilator, superalgebra"
math,2000,2001,49,evolve,49,0.244086,"dominable, kodaira, viehweg, migliorini, isotriviality, plurigenera, cc, sheaf, pluricanonical, fibres"
math,2000,2001,50,stable,50,0.610294,"valuation, punctured, associates, geodesics, tori, torus, homology, norm, length, geodesic"
math,2000,2001,51,evolve,51,0.18653,"forrester, commutation, species, symmetrization, fock, ejko, startpoint, finitised, finitisation, entailing"
math,2000,2001,52,stable,52,0.749657,"subanalytic, affinoid, flattening, dries, xf, blowing, style, rendered, kaehler, ups"
math,2000,2001,54,stable,54,0.74562,"connectedness, rosde, formationverselle, hyperelliptique, grale, rationality, katsylo, associ, connexion, singularit"
math,2000,2001,55,evolve,55,0.397664,"metastable, walker, exit, erased, owczarek, walkers, goe, item, tick, guttmann"
math,2000,2001,56,evolve,56,0.162775,"leftrightarrow, incidence, zk, dualizing, complexes, simplicial, theschemes, wedo, angle, subtler"
math,2000,2001,57,stable,57,0.904162,"kappa, popescu, eisenbud, schreyer, gamma, wehrung, spec, goodearl, reproving, fails"
math,2000,2001,58,stable,58,0.65763,"5p, theoretically, defines, congruence, eisenstein, cut, embedding, modular, ge, out"
math,2000,2001,62,stable,62,0.785275,"polylogarithms, cathelineau, elbaz, vincent, li, gangl, polylogarithm, logarithms, dz, df"
math,2000,2001,64,stable,64,0.572452,"tinybbb, smallbbb, lescop, arakelov, dk, 6s, eulerdata, ordering, reconstruct, cassou"
math,2000,2001,65,evolve,65,0.178105,"uparrow, ln2, fluctuations, ln, charges, breaking, sites, charge, turned, temperature"
math,2000,2001,66,evolve,66,0.088246,"towers, kohnen, pmod, fermat, arakelov, stichtenoth, equiv, conductor, halphen, zagier"
math,2000,2001,67,evolve,67,0.462678,"det, gamma, nonpolycyclic, isometric, abstractly, ascending, polycyclic, commensurable, hnn, cyclic"
math,2000,2001,68,evolve,68,0.462218,"pss, quantizations, kks, ziller, psm, grove, uh, pseudodifferential, quantization, polarizations"
math,2000,2001,70,evolve,70,0.149204,"hecke, tyoe, eductif, ebre, plancherel, adique, cummins, formule, murnaghan, groupe"
math,2000,2001,74,disappear,0,0.0,"kamae, entropy, katznelson, cpe, spread, mixing, spans, say, amenable, mathop"
math,2000,2001,76,stable,76,0.956475,"wf, galois, arithmetically, working, linking, witt, significant, coincide, cohomological, squares"
math,2000,2001,77,stable,77,0.961258,"borders, haagerup, aid, spectra, analyzed, coming, resolvent, concrete, von, leading"
math,2000,2001,78,evolve,78,0.381834,"quasifolds, hyperkaehler, contractions, quasitorus, symplectic, om, ruled, quotients, hamiltonian, coadjoint"
math,2000,2001,80,evolve,80,0.098284,"lielie, coinvariant, polysymplectic, gelfand, est, nonabelian, kahler, rham, algebroid, weinstein"
math,2000,2001,81,evolve,81,0.395568,"brackets, oscillator, dorfmeister, pataplectic, parti, pedit, subcase, formalism, intertwining, correspondance"
math,2000,2001,82,stable,82,0.734158,"lawler, 3k, 4k, listed, improving, faster, exact, tight, sets, independent"
math,2000,2001,83,disappear,0,0.0,"asian, balazard, dufresne, saias, yor, notebooks, indulges, reviewer, savoring, asia"
math,2000,2001,84,evolve,84,0.307311,"skein, quandle, casson, perturbative, su, morse, preseved, lofaro, jones, colored"
math,2000,2001,86,stable,86,0.681042,"tanaka, webster, crcr, harnack, cliff, fillings, creating, taubes, dehn, deform"
math,2000,2001,87,evolve,53,0.038742,"frequencies, lying, forcing, ginzburg, landau, controllability, malliavin, pde, uniqueness, combine"
math,2000,2001,88,evolve,88,0.250343,"hep, clausen, polylogarithms, cond, arakelov, sums, ph, binomial, alternating, golden"
math,2000,2001,90,stable,90,0.528534,"eb, wiegand, thirty, adaptations, year, lengths, translation, out, elimination, tilting"
math,2000,2001,92,stable,92,0.60488,"nonintersecting, lakshmibai, rosenthal, weyman, unusual, grassmannians, multiplicities, zelevinsky, semistandard, obvious"
math,2000,2001,93,evolve,93,0.415565,"appeals, coeficients, rankin, selberg, concretely, truncations, cusp, newforms, removing, mixture"
math,2000,2001,94,stable,94,0.708578,"rinehart, batalin, vilkovisky, gerstenhaber, exterior, associative, pairing, bracket, highest, generator"
math,2000,2001,97,stable,97,0.780578,"askey, wilson, ba, coleman, bq, anlytically, tannakian, sahi, recursion, intertwiners"
math,2000,2001,98,evolve,98,0.261059,"goemetry, enumerative, hopeless, chapter, grayson, illuminate, deficient, edited, stillman, macaulay"
math,2000,2001,101,evolve,101,0.264647,"lace, hollander, visit, inductive, recursion, cover, analysing, packings, avoiding, elsewhere"
math,2000,2001,102,stable,102,0.805512,"kos, koszul, sidediagonal, vectorspaces, sancho, bigcap, zeitschrift, salas, bigraded, nonprincipal"
math,2000,2001,103,stable,103,0.711194,"xm, flops, orbifold, birational, threefolds, vafa, twisting, perverse, mukai, frobenius"
math,2000,2001,104,evolve,104,0.230184,"subordinate, atlas, immersed, rokhlin, coordinate, immersion, immersions, geodesic, nice, unity"
math,2000,2001,105,disappear,0,0.0,"bkm, rbf, drm, discretised, corners, corner, meshless, cbiem, inheretnly, quadrature"
math,2000,2001,106,evolve,106,0.191313,"beth, weasel, cardinal, cardinals, definable, aleph, mama, reflecting, equiconsistency, hat"
math,2000,2001,111,evolve,6,0.049504,"1h, buildrel, williams, apllications, peller, multipliers, quasinormal, multiplier, hyponormal, shift"
math,2000,2001,112,stable,112,0.562158,"compositeness, jordanian, reducibility, oscillator, quons, winger, unity, deformed, undeformed, rtt"
math,2000,2001,113,evolve,33,0.038742,"bt, hermite, transcendent, la, probabilities, spacing, uncomputable, hankel, wigner, rederived"
math,2000,2001,117,stable,117,0.737561,"corti, pukhlikov, foreword, reid, fletcher, shafarevich, folds, iano, isbn, birational"
math,2000,2001,120,stable,120,0.560906,"grad, secant, singualrities, lascu, paranjape, franco, arc, handy, lines, endomorphisms"
math,2000,2001,122,evolve,67,0.038742,"idp, unicite, polynomes, ep, pour, les, id, capacity, ensembles, suppose"
math,2000,2001,123,evolve,123,0.116441,"homotopy, operads, multicategories, definition, acquainted, hocolim, monoid, expounded, interchanging, topologists"
math,2001,2002,0,stable,0,0.631881,"isospectral, audible, isospectrality, lengths, geodesics, sunada, isoparametric, spectra, isophasal, length"
math,2001,2002,1,evolve,1,0.287151,"incomparability, daugavet, tsirelson, rolle, narrow, vert, bump, omega, pc, szlenk"
math,2001,2002,2,stable,2,0.875164,"shilov, cauchi, thoery, krein, 2x2, hermitian, kernels, gns, exponentials, szeg"
math,2001,2002,3,stable,3,0.631881,"monopoles, seiberg, semiample, witten, varities, revision, chiral, mirror, hypersurfaces, zink"
math,2001,2002,4,evolve,4,0.22738,"det, 4m, monic, qtext, segment, f3, vibrating, fond, ij, clamped"
math,2001,2002,5,evolve,5,0.387595,"xxz, irf, bethe, hexagon, ggs, belavin, yangian, gervais, jordanian, roots"
math,2001,2002,6,evolve,6,0.178343,"multiplier, toric, sedenions, quasiadjunction, assessors, divisors, ideals, bq, fujita, varieties"
math,2001,2002,7,stable,7,0.724567,"foliation, taut, foliations, groupoids, correspondent, leaf, groupoid, leaves, majorizes, branches"
math,2001,2002,8,evolve,8,0.146996,"clifford, mathtt, cycop, modop, hopf, ah, biconvolution, gebra, dabrowski, dgh"
math,2001,2002,9,evolve,84,0.170284,"buildings, vassiliev, knotted, arrangement, contractible, exponentiates, loop, ta, sln, building"
math,2001,2002,10,stable,10,0.680511,"nest, frak, hyperatomic, hamana, csl, circ, propery, conditon, singly, multiplier"
math,2001,2002,11,evolve,11,0.25825,"bb, amenability, screening, 6j, corepresentations, analogs, ecrantage, krammer, associes, operateurs"
math,2001,2002,12,evolve,12,0.162775,"morita, imprimitivity, rieffel, onsager, boevey, crawley, subalgebras, groupoid, principal, coordinization"
math,2001,2002,13,stable,13,0.617886,"glicci, liaison, monomial, acm, pfaffian, unions, orlik, vv, arrangement, ext"
math,2001,2002,14,stable,14,0.51263,"mn3, continued, incidence, fraction, catalan, illuminates, pattern, enumerates, mn, robertson"
math,2001,2002,15,evolve,15,0.095838,"mathbbm, kontsevich, akizuki, motivic, sawon, ka, parshin, igusa, batyrev, nakano"
math,2001,2002,16,evolve,16,0.304584,"quasiperiodic, titchmarsh, gordon, potentials, dinger, schr, unif, forall, amplitude, adjoint"
math,2001,2002,17,evolve,17,0.284023,"distinguished, supergroup, superconformal, involutions, graided, impracticable, supermatrices, schrodinger, perceived, 4mn"
math,2001,2002,18,evolve,18,0.093029,"diagram, platonov, amalgamation, plotkin, kerphi, thompson, hierarchomorphisms, superrigid, bottom, vogtmann"
math,2001,2002,19,evolve,19,0.487346,"painlev, calogero, kp, tyurin, hitchin, okamoto, hierarchy, parameterization, lax, similarity"
math,2001,2002,21,evolve,84,0.366122,"vassiliev, moves, linking, legendrian, knots, branched, knot, links, rst, triple"
math,2001,2002,22,evolve,31,0.080059,"asd, barth, bordism, fibres, bisectional, lcr, conformally, seifert, circle, wolfson"
math,2001,2002,23,evolve,23,0.271821,"fans, lists, iitaka, gp2, threefolds, vc, fan, ciliberto, ampleness, vv"
math,2001,2002,24,evolve,24,0.319788,"kenzo, compass, unreachable, sergeraert, ruler, constructive, monic, welker, compactification, arakelov"
math,2001,2002,25,evolve,37,0.098284,"leat, caloron, anghel, dirac, half, periodicity, stark, weight, index, callias"
math,2001,2002,26,evolve,7,0.057096,"contact, circles, teichmuller, diffeomorphism, retract, furthers, taut, believes, riemman, newer"
math,2001,2002,27,evolve,27,0.082267,"functors, additive, ideals, homological, categories, reduces, choice, usual, adams71, neeman97"
math,2001,2002,28,evolve,28,0.391406,"baxter, yang, geh, automata, vacuum, etingof, crystal, dskp, expands, crystals"
math,2001,2002,29,evolve,29,0.237221,"centraliser, normaliser, elashvili, centralisers, width, growth, normalizers, semisimple, normalisers, unipotent"
math,2001,2002,30,stable,30,0.597832,"widetilde, dictionary, nz, mirror, kontsevich, exhibiting, corollaries, witten, brane, fukaya"
math,2001,2002,31,evolve,31,0.350343,"nieto, barth, heegner, heights, eilat, requeriment, kluwer, quintic, arbeitstagung, nato"
math,2001,2002,32,stable,32,0.500468,"gal, polygon, vigneras, octahedral, galois, reversing, polygons, newton, drinfel, iff"
math,2001,2002,33,disappear,0,0.0,"rederived, desale, castling, ramanan, inductive, prehomogeneous, narasimhan, harder, hodge, coprime"
math,2001,2002,34,evolve,34,0.292338,"minors, mat, animals, neccessary, car, ternary, cal, cuntz, intended, exhaustive"
math,2001,2002,35,stable,35,0.502895,"psi, summation, poised, shukla, bargmann, nonterminating, continued, specializable, milne, segal"
math,2001,2002,36,stable,36,0.832571,"formations, koya, invitation, reciprocity, iwasawa, higher, section, galois, commuta, tive"
math,2001,2002,37,stable,37,0.662886,"dirac, spinor, dmod, submanifold, immersed, ee, killing, hestenes, serret, eguchi"
math,2001,2002,38,stable,38,0.805878,"meixner, pollaczek, repka, masson, jacobi, favard, tridiagonal, deficiency, hypergeometric, stating"
math,2001,2002,39,evolve,39,0.440568,"ak, bbb, 8k, cubic, cornalba, tautological, reflections, zigzag, matbf, mi"
math,2001,2002,40,stable,40,0.649164,"koppinen, doi, groupoids, datum, bialgebroid, groupoid, bialgebroids, bfv, subfactor, brst"
math,2001,2002,41,evolve,41,0.218313,"drunkard, discrepancy, sinai, aging, lim, rollnik, journe, interestion, to0, soffer"
math,2001,2002,42,stable,42,0.528534,"bimodules, vv, regular, ucy, representations, marsden, induced, studied, modules, cy"
math,2001,2002,43,stable,43,0.680511,"ade, virasoro, lehn, wreath, regarded, counterpart, computable, hall, multiplicities, convolution"
math,2001,2002,44,stable,44,0.679591,"taubes, four, symplectic, submanifolds, lefschetz, pseudoholomorphic, footnote, pencils, circle, reproves"
math,2001,2002,45,evolve,101,0.125284,"saw, tilings, gessel, intersecting, mcgregor, 1980ies, cogrowth, holly, hueter, rhombus"
math,2001,2002,46,evolve,46,0.490286,"kahler, kaehler, ew, dkp, metrics, 2u, einstein, xd, mabuchi, 4ud"
math,2001,2002,47,evolve,47,0.432067,"specifed, functionals, voronoi, weighting, laws, influence, nearest, boolean, neighbors, binomial"
math,2001,2002,48,evolve,48,0.434147,"enveloping, kostant, locate, presentation, schur, centrally, annihilation, superalgebra, quant, truncated"
math,2001,2002,49,evolve,49,0.33108,"linkage, polar, dominable, xxp, kodaira, jet, 54c, degeneration, postulated, viehweg"
math,2001,2002,50,stable,50,0.654844,"valuation, teich, punctured, associates, hyperbolicity, geodesics, pants, tori, covolume, petersson"
math,2001,2002,51,evolve,34,0.066937,"cellini, rigged, card, forrester, shuffling, coinvariants, conjugacy, commutation, picking, species"
math,2001,2002,52,stable,52,0.531008,"subanalytic, scriptstyle, affinoid, flattening, sasakian, dries, xf, blowing, style, rendered"
math,2001,2002,53,disappear,0,0.0,"intervals, sampler, confidence, run, heuristic, mcmc, combine, slow, samples, would"
math,2001,2002,54,evolve,57,0.038742,"connectedness, degeneration, hyperelliptique, rosde, formationverselle, grale, dif, rationality, katsylo, connexion"
math,2001,2002,55,evolve,55,0.088246,"walker, metastable, lyopem, chaos, vicious, goe, walks, displacement, underlined, environment"
math,2001,2002,56,evolve,56,0.116441,"sequentially, nuclear, coincide, simplicial, nicely, gin, leftrightarrow, covering, completely, complexes"
math,2001,2002,57,evolve,57,0.288806,"kappa, popescu, eisenbud, schreyer, gamma, wehrung, mobius, spec, goodearl, branes"
math,2001,2002,58,stable,58,0.711491,"5p, theoretically, invariante, formules, explicites, defines, congruence, eisenstein, cut, dilaton"
math,2001,2002,60,evolve,65,0.057096,"stream, superlinearly, displayed, fine, cavity, navier, contours, coarse, viscous, stokes"
math,2001,2002,62,disappear,0,0.0,"polylogarithms, cathelineau, elbaz, pairsums, vincent, residues, li, fst, gangl, polylogarithm"
math,2001,2002,63,stable,63,0.632178,"twice, repetitions, sampled, merging, coagulation, chains, transience, parts, fragmentation, biased"
math,2001,2002,64,evolve,64,0.263313,"smallbbb, tinybbb, lescop, folds, quot, 1s, arakelov, dk, gw, mirror"
math,2001,2002,65,evolve,65,0.170284,"gibbs, temperature, winterbottom, dilute, substrate, satisfiability, uparrow, sc, ln2, fluctuations"
math,2001,2002,66,evolve,66,0.275964,"pbar, schreier, ceiling, fq, lauter, slope, f2, towers, curve, kohnen"
math,2001,2002,67,evolve,4,0.170284,"asdim, det, gamma, hnn, nonpolycyclic, infinity, suppose, davis, isometric, amalgamated"
math,2001,2002,68,stable,68,0.617437,"quantization, pss, calculi, quantizations, grassmann, covariant, ziller, kks, psm, fromula"
math,2001,2002,70,evolve,70,0.435506,"skein, aiston, gyoja, annulus, idempotents, hecke, morton, obey, eductif, ebre"
math,2001,2002,71,disappear,0,0.0,"fpt, anomalous, passage, barriers, drift, fox, expression, absorbing, levy, diffusion"
math,2001,2002,75,evolve,120,0.080059,"2t, hypermultiplet, bf, quaternion, sector, k3, icosahedral, hyperkahler, orbifold, kahler"
math,2001,2002,76,evolve,76,0.488356,"wf, galois, arithmetically, working, linking, witt, significant, coincide, filtration, cohomological"
math,2001,2002,77,evolve,77,0.266122,"borders, haagerup, aid, spectra, analyzed, coming, resolvent, concrete, von, free"
math,2001,2002,78,evolve,78,0.476584,"hamiltonian, amc, hkt, quasifolds, hyperkaehler, symplectic, smc, contractions, quasitorus, ham"
math,2001,2002,80,evolve,80,0.270284,"frobeniusian, orbifold, symplectically, lielie, jet, lagrangians, infinitesimally, sq, cohomology, barnich"
math,2001,2002,81,evolve,38,0.038742,"brackets, bondal, oscillator, sklyanin, fo2, fo1, polynomilal, luck, ugaglia, harmonics"
math,2001,2002,82,stable,82,0.674449,"lawler, 3k, 4k, dom, listed, aof, 2dom, improving, domatic, faster"
math,2001,2002,84,evolve,84,0.294784,"quandle, sq, 2h, skein, operations, colored, cocycle, gr99, gon00, edelsbrunner"
math,2001,2002,85,evolve,21,0.170284,"andrews, gordon, multinomials, quano, foda, garrett, warnaar, stanton, ismail, identities"
math,2001,2002,86,evolve,86,0.192729,"tanaka, webster, fillings, contact, stein, crcr, harnack, cliff, fillable, shubin"
math,2001,2002,88,stable,88,0.630879,"ohno, hep, validated, zeta, clausen, rivoal, nt, numeric, numerics, hasse"
math,2001,2002,90,evolve,90,0.066937,"eb, unperforated, subhomogeneous, wiegand, amongst, thirty, blackadar, adaptations, year, artin"
math,2001,2002,91,stable,91,0.662158,"sandpile, organized, thermodynamic, criticality, exhibiting, bethe, volume, features, stationary, abelian"
math,2001,2002,92,stable,92,0.616186,"schubert, nonintersecting, grassmannians, lakshmibai, multiplicities, rosenthal, weyman, unusual, graszmannians, zelevinsky"
math,2001,2002,93,evolve,93,0.066937,"unimodular, appeals, lattices, coeficients, rankin, selberg, dowloaded, represetations, ascii, mass"
math,2001,2002,94,stable,94,0.523948,"rinehart, gerstenhaber, vilkovisky, batalin, associative, pseudoalgebras, dialgebras, exterior, dialgebra, comp"
math,2001,2002,97,evolve,97,0.440568,"askey, wilson, ba, coleman, multiplied, bq, nishizawa, anlytically, hypergeometric, macdonald"
math,2001,2002,98,evolve,98,0.057096,"supernormal, traldi, milnor, goemetry, conway, enumerative, hopeless, spanning, nabla, chapter"
math,2001,2002,101,evolve,101,0.28525,"saw, flory, lace, avoiding, collectable, displacement, hollander, palm, self, visit"
math,2001,2002,102,evolve,102,0.493853,"kos, bigraded, koszul, sancho, vectorspaces, sidediagonal, bigcap, veronese, zeitschrift, salas"
math,2001,2002,103,stable,103,0.532595,"xm, flops, orbifold, holland, tangencial, berest, birational, threefolds, coh, mukai"
math,2001,2002,104,stable,104,0.773607,"shortest, geodesics, configuration, intersections, subordinate, lengths, atlas, immersed, rokhlin, chosen"
math,2001,2002,106,evolve,106,0.430592,"omega, tennenbaum, embeddable, beth, filter, forall, pa, aleph, weasel, cofinite"
math,2001,2002,112,evolve,112,0.396189,"bailey, compositeness, jordanian, reducibility, oscillator, stabilizer, wp, quons, moyal, winger"
math,2001,2002,115,stable,115,0.698819,"freeness, hierarchy, limit, smaller, invariance, depth, crossing, laws, expressed, partitions"
math,2001,2002,116,disappear,0,0.0,"relaxations, perspective, expository, developments, programming, algebraic, article, integer, recent, group"
math,2001,2002,117,evolve,117,0.221869,"corti, pukhlikov, chiantini, reid, ciliberto, foreword, gennaro, fletcher, folds, shafarevich"
math,2001,2002,120,evolve,120,0.219788,"amoebas, grad, cubo, secant, lascu, franco, singualrities, paranjape, intersections, arc"
math,2001,2002,123,stable,123,0.721401,"stasheff, cochain, trialgebras, operad, simplices, operads, rebuild, homotopy, polytopes, cosimplicial"
math,2002,2003,0,evolve,0,0.461597,"isospectral, audible, collapse, isospectrality, conformally, balls, gaps, lengths, geodesics, laplacian"
math,2002,2003,1,evolve,1,0.162326,"rieffel, matricial, metrized, incomparability, precompactness, unital, daugavet, tsirelson, rolle, narrow"
math,2002,2003,2,evolve,2,0.253467,"shilov, cauchi, kernels, thoery, hermitian, krein, 2x2, gns, dilation, exponentials"
math,2002,2003,3,evolve,30,0.124033,"monopoles, seiberg, witten, georgia, mirror, stack, yukawa, prepotential, semiample, sigma"
math,2002,2003,4,evolve,98,0.066937,"plb, det, inequalities, bergman, polynomiale, bigcap, 4m, allure, integrables, pertubation"
math,2002,2003,5,evolve,5,0.434311,"bethe, hofstadter, xxz, irf, master, tabular, yangians, sptilde, kazhdan, gervais"
math,2002,2003,6,stable,6,0.770242,"mq, proj, apparent, multiplier, toric, occurence, ag, hara, dates, cit"
math,2002,2003,7,evolve,120,0.116441,"foliation, taut, laminations, groupoid, leaf, foliations, leaves, covered, groupoids, higgins"
math,2002,2003,8,evolve,8,0.316597,"inftyrep, racks, hopf, rep, hat, clifford, triangular, chevalley, gl, nichols"
math,2002,2003,9,evolve,9,0.207551,"braid, restored, twists, conjugacy, monodromy, half, conjugates, verification, root, artin"
math,2002,2003,10,evolve,10,0.145342,"nest, pseudodifferential, frak, hyperatomic, hamana, completely, csl, circ, column, guillemin"
math,2002,2003,11,evolve,11,0.350964,"car, krammer, bigelow, bb, quantum, amenability, corepresentation, ast, screening, cosovereign"
math,2002,2003,12,stable,12,0.501869,"meet, fitting, annihilator, nest, irreducile, morita, imprimitivity, taf, regev, rieffel"
math,2002,2003,13,evolve,13,0.410534,"glicci, sextics, monomial, liaison, multiplicities, acm, pfaffian, stuckrad, inderterminates, artinified"
math,2002,2003,14,evolve,14,0.375168,"avoiding, mn3, continued, permutations, patterns, incidence, pattern, fraction, catalan, enumeration"
math,2002,2003,15,stable,15,0.760637,"serie, rationalite, motiviques, fonctions, des, poincare, motivic, zeta, purely, mathbbm"
math,2002,2003,16,stable,16,0.730444,"alphaf, potentials, knows, schrodinger, oscillatory, dinger, schr, swallowtail, quasiperiodic, titchmarsh"
math,2002,2003,17,evolve,17,0.098284,"um, weyl, enveloping, distinguished, superconformal, supergroup, supersymmetry, biinvariants, superalgebras, involutions"
math,2002,2003,18,evolve,18,0.324912,"schmidt, foldings, ups, tilings, tile, blow, stallings, diagram, platonov, solvable"
math,2002,2003,19,evolve,19,0.137026,"painlev, okamoto, riccati, ys, transcendent, red, calogero, kp, tyurin, completed"
math,2002,2003,20,evolve,20,0.419153,"lipschitzian, controls, pontryagin, assuring, assure, applicability, lagrange, unrestricted, trajectories, rewriting"
math,2002,2003,21,evolve,21,0.376502,"casson, gordon, branched, knot, wrinkle, forthcoming, knots, nancy, vassiliev, heegaard"
math,2002,2003,22,stable,22,0.933511,"noncompact, greene, biholomorphic, wu, affirmative, positively, sectional, curved, hler, chern"
math,2002,2003,23,evolve,23,0.049504,"fand, gel, tsen, fans, ystad, lists, iitaka, threefolds, schreyer, reductions"
math,2002,2003,24,evolve,24,0.125284,"kenzo, welker, roots, varprojlim, mails, unity, forests, pfaffian, disconnecting, directed"
math,2002,2003,26,evolve,26,0.082267,"blanchard, ellipse, deformation, frediani, circullar, faden, leit, fukaya, orbifolds, diffeomorphism"
math,2002,2003,27,evolve,27,0.093029,"arches, beijing, bridges, mainstream, icm, proceedings, banks, semiorthogonal, categories, functors"
math,2002,2003,28,evolve,28,0.080059,"frakh, baxter, yang, cdybe, crystal, frakg, crystals, frakm, lon, wznw"
math,2002,2003,29,evolve,29,0.334031,"hereditarily, centraliser, qk, fesenko, cal, normaliser, kt, just, klopsch, nottingham"
