doc_idx,topic_id,topic_label,confidence,original_topic_id,subject,best_model,coherence,irbo
54,43,Fluid Kinematics Symmetry,0.6216121315956116,73,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
55,45,Positronium Scattering Dynamics,0.6573688983917236,81,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
57,41,Methane Dissociation Dynamics,0.5175184011459351,70,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
58,26,Algebraic Products and Angular Momentum Separation,0.620881199836731,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
61,62,Photonic Molecule Design,0.5601994395256042,164,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
62,8,Electrode Dynamics,0.570868730545044,13,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
63,40,Soliton-Based Information Transport,0.6109157800674438,69,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
66,26,Algebraic Products and Angular Momentum Separation,0.5596616864204407,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
67,38,Fractal Spacetime Models,0.6764085292816162,56,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
68,1,Uncertainty Propagation,0.5697948932647705,5,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
69,78,Photothermal Imaging Techniques,0.6052601337432861,205,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
71,26,Algebraic Products and Angular Momentum Separation,0.5974115133285522,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
73,26,Algebraic Products and Angular Momentum Separation,0.5812456607818604,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
75,46,Phospholipid Bilayer Stability,0.5797778367996216,83,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
76,40,Soliton-Based Information Transport,0.5461986660957336,69,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
77,30,Spatial Morphometry Analysis,0.5456854104995728,35,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
78,7,Optical Trapping Cooling,0.5107491612434387,12,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
79,26,Algebraic Products and Angular Momentum Separation,0.5607337355613708,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
80,53,Vacuum Radiation Thresholds,0.6106434464454651,131,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
81,29,Urban Atmospheric Pollution Modeling,0.567189633846283,34,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
87,26,Algebraic Products and Angular Momentum Separation,0.5922836661338806,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
88,41,Methane Dissociation Dynamics,0.6644141674041748,70,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
90,43,Fluid Kinematics Symmetry,0.5690919160842896,73,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
92,37,Pulse-Level Beam Feedback,0.5683510303497314,54,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
93,65,Nonlinear Flagellar Dynamics,0.5110543370246887,170,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
94,89,DNA-Based Lasers,0.5761314034461975,328,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
95,26,Algebraic Products and Angular Momentum Separation,0.6672096252441406,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
96,32,Nonlinear Mode Locking,0.6294887065887451,38,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
98,14,Cosmic Microwave Background Analysis,0.574461817741394,19,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
99,35,Pixel Detector Calibration,0.6222703456878662,50,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
100,29,Urban Atmospheric Pollution Modeling,0.6017091274261475,34,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
102,11,Distributed Event Processing,0.571869969367981,16,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
103,39,Wavelet-Based Beam Dynamics,0.5101140737533569,57,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
104,38,Fractal Spacetime Models,0.6650424003601074,56,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
105,1,Uncertainty Propagation,0.6180634498596191,5,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
108,93,Mathematical Duality Unification,0.5554515719413757,447,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
109,78,Photothermal Imaging Techniques,0.6223852634429932,205,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
110,46,Phospholipid Bilayer Stability,0.5686441659927368,83,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
112,26,Algebraic Products and Angular Momentum Separation,0.7114904522895813,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
114,92,Time Metaphysics Debates,0.5027636289596558,426,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
116,46,Phospholipid Bilayer Stability,0.6428176760673523,83,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
119,10,Quantum Tunneling Dynamics,0.6385059952735901,15,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
120,27,Deforming Reference Frame Dynamics,0.5336003303527832,32,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
121,33,Fractal Permeability,0.5846548080444336,41,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
122,40,Soliton-Based Information Transport,0.6261484622955322,69,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
123,26,Algebraic Products and Angular Momentum Separation,0.6195588111877441,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
124,0,Environmental Aviation Hazards,0.6258374452590942,2,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
125,41,Methane Dissociation Dynamics,0.6298933625221252,70,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
127,53,Vacuum Radiation Thresholds,0.7468691468238831,131,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
128,26,Algebraic Products and Angular Momentum Separation,0.6462702751159668,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
129,26,Algebraic Products and Angular Momentum Separation,0.5780391097068787,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
130,0,Environmental Aviation Hazards,0.5314649939537048,2,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
132,42,Observer Measurement Limits,0.5924258232116699,71,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
133,49,Discrete Spacetime Gravity,0.6064683198928833,104,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
134,26,Algebraic Products and Angular Momentum Separation,0.5883278846740723,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
135,43,Fluid Kinematics Symmetry,0.5950116515159607,73,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
138,54,Gravitational Orientation Dependence,0.6038995385169983,132,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
140,32,Nonlinear Mode Locking,0.506296694278717,38,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
141,68,Tokamak Flow Barriers,0.5011081695556641,180,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
143,26,Algebraic Products and Angular Momentum Separation,0.611427903175354,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
147,45,Positronium Scattering Dynamics,0.5189511775970459,81,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
148,26,Algebraic Products and Angular Momentum Separation,0.6304266452789307,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
149,13,Fermi Gas Stability,0.5946462750434875,18,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
154,21,Quantum Fractal Spacetime,0.6610636115074158,26,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
155,46,Phospholipid Bilayer Stability,0.6803738474845886,83,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
157,14,Cosmic Microwave Background Analysis,0.5385690331459045,19,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
158,26,Algebraic Products and Angular Momentum Separation,0.5687085390090942,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
160,29,Urban Atmospheric Pollution Modeling,0.6077744960784912,34,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
161,16,Lanczos Eigenvalue Methods,0.6296696662902832,21,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
162,43,Fluid Kinematics Symmetry,0.5712318420410156,73,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
163,29,Urban Atmospheric Pollution Modeling,0.6472015976905823,34,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
164,3,Newtonian Geometric Gravity,0.6977647542953491,7,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
165,26,Algebraic Products and Angular Momentum Separation,0.5214824676513672,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
166,29,Urban Atmospheric Pollution Modeling,0.6128323078155518,34,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
168,10,Quantum Tunneling Dynamics,0.5630902051925659,15,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
170,55,Relational Quantum Foundations,0.5999985337257385,134,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
171,53,Vacuum Radiation Thresholds,0.7391033172607422,131,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
173,47,Anisotropic Gravity Models,0.5031619071960449,96,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
175,46,Phospholipid Bilayer Stability,0.6020902395248413,83,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
178,35,Pixel Detector Calibration,0.6628424525260925,50,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
180,82,Citation-Based Research Metrics,0.5123801827430725,215,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
181,26,Algebraic Products and Angular Momentum Separation,0.7129805088043213,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
187,68,Tokamak Flow Barriers,0.5132697224617004,180,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
189,28,Oscillator Radiation Theory,0.5316082239151001,33,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
191,38,Fractal Spacetime Models,0.6311427354812622,56,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
193,10,Quantum Tunneling Dynamics,0.5681737661361694,15,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
194,27,Deforming Reference Frame Dynamics,0.6503264904022217,32,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
199,46,Phospholipid Bilayer Stability,0.6654137969017029,83,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
200,29,Urban Atmospheric Pollution Modeling,0.5359158515930176,34,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
201,7,Optical Trapping Cooling,0.5154236555099487,12,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
206,45,Positronium Scattering Dynamics,0.6216298341751099,81,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
207,54,Gravitational Orientation Dependence,0.5440789461135864,132,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
210,17,Multivariate Channel Capacity,0.8132839202880859,22,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
211,38,Fractal Spacetime Models,0.5328584313392639,56,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
212,5,Data Compression Efficiency,0.6503856778144836,9,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
216,64,Chaotic Flow Dynamics,0.535720944404602,168,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
220,55,Relational Quantum Foundations,0.6221632957458496,134,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
224,19,Astrophysical Dynamics Education,0.5726755857467651,24,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
225,5,Data Compression Efficiency,0.7533631324768066,9,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
226,38,Fractal Spacetime Models,0.6361140608787537,56,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
227,44,Graphene Defect Dynamics,0.5472887754440308,74,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
228,41,Methane Dissociation Dynamics,0.7484750747680664,70,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
229,92,Time Metaphysics Debates,0.6191738843917847,426,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
231,7,Optical Trapping Cooling,0.551209568977356,12,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
233,8,Electrode Dynamics,0.5643520355224609,13,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
237,68,Tokamak Flow Barriers,0.6035017371177673,180,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
238,26,Algebraic Products and Angular Momentum Separation,0.5892907381057739,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
239,39,Wavelet-Based Beam Dynamics,0.5912294387817383,57,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
241,13,Fermi Gas Stability,0.6116313934326172,18,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
244,43,Fluid Kinematics Symmetry,0.7527409791946411,73,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
246,10,Quantum Tunneling Dynamics,0.6545626521110535,15,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
247,32,Nonlinear Mode Locking,0.6373294591903687,38,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
250,21,Quantum Fractal Spacetime,0.5591174364089966,26,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
251,49,Discrete Spacetime Gravity,0.5308477282524109,104,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
252,39,Wavelet-Based Beam Dynamics,0.5542871952056885,57,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
253,41,Methane Dissociation Dynamics,0.7394965291023254,70,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
255,62,Photonic Molecule Design,0.5412594079971313,164,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
256,38,Fractal Spacetime Models,0.6180264353752136,56,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
257,48,Distributed Control Architectures,0.6863785982131958,101,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
258,54,Gravitational Orientation Dependence,0.5876325964927673,132,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
259,26,Algebraic Products and Angular Momentum Separation,0.5771623849868774,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
263,21,Quantum Fractal Spacetime,0.6203129291534424,26,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
265,19,Astrophysical Dynamics Education,0.5491626262664795,24,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
266,3,Newtonian Geometric Gravity,0.6598723530769348,7,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
267,41,Methane Dissociation Dynamics,0.5881814360618591,70,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
268,29,Urban Atmospheric Pollution Modeling,0.5664846897125244,34,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
269,9,Nonlinear Harmonic Generation,0.5750240087509155,14,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
270,48,Distributed Control Architectures,0.7097164392471313,101,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
271,1,Uncertainty Propagation,0.621222198009491,5,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
272,60,Parallel Cellular Fluids,0.6105004549026489,158,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
273,5,Data Compression Efficiency,0.661817193031311,9,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
279,26,Algebraic Products and Angular Momentum Separation,0.530955970287323,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
281,23,RF Cavity Optimization,0.53206467628479,28,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
282,80,Stochastic Geometry Dynamics,0.524799644947052,212,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
283,1,Uncertainty Propagation,0.6436377167701721,5,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
284,43,Fluid Kinematics Symmetry,0.6326992511749268,73,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
286,55,Relational Quantum Foundations,0.5017555356025696,134,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
289,17,Multivariate Channel Capacity,0.5752497315406799,22,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
290,26,Algebraic Products and Angular Momentum Separation,0.5288181900978088,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
294,19,Astrophysical Dynamics Education,0.597759485244751,24,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
296,43,Fluid Kinematics Symmetry,0.5223260521888733,73,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
297,21,Quantum Fractal Spacetime,0.5561254620552063,26,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
299,33,Fractal Permeability,0.6656595468521118,41,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
300,26,Algebraic Products and Angular Momentum Separation,0.537835955619812,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
302,38,Fractal Spacetime Models,0.6504925489425659,56,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
303,38,Fractal Spacetime Models,0.5424644947052002,56,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
304,35,Pixel Detector Calibration,0.5117281675338745,50,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
308,11,Distributed Event Processing,0.5144577622413635,16,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
309,26,Algebraic Products and Angular Momentum Separation,0.515701949596405,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
314,34,Beam Polarization Advances,0.5628662109375,42,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
315,43,Fluid Kinematics Symmetry,0.6317368745803833,73,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
316,3,Newtonian Geometric Gravity,0.6830042600631714,7,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
318,45,Positronium Scattering Dynamics,0.5800366401672363,81,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
319,4,DNA Conformational Dynamics,0.6407735347747803,8,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
320,62,Photonic Molecule Design,0.5123284459114075,164,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
322,29,Urban Atmospheric Pollution Modeling,0.6011886596679688,34,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
323,19,Astrophysical Dynamics Education,0.5470486879348755,24,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
324,21,Quantum Fractal Spacetime,0.6004887819290161,26,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
325,19,Astrophysical Dynamics Education,0.6531702280044556,24,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
326,26,Algebraic Products and Angular Momentum Separation,0.5385700464248657,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
330,43,Fluid Kinematics Symmetry,0.6521695852279663,73,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
331,45,Positronium Scattering Dynamics,0.5861480236053467,81,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
332,36,Wavelet-Based Dynamical Systems,0.5553012490272522,52,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
334,40,Soliton-Based Information Transport,0.5943074822425842,69,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
336,1,Uncertainty Propagation,0.5811280012130737,5,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
338,22,Gravitational Potential Analysis,0.5779403448104858,27,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
340,23,RF Cavity Optimization,0.518169641494751,28,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
341,35,Pixel Detector Calibration,0.5074911713600159,50,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
342,41,Methane Dissociation Dynamics,0.6138979196548462,70,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
343,7,Optical Trapping Cooling,0.5534111857414246,12,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
350,48,Distributed Control Architectures,0.5896153450012207,101,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
351,26,Algebraic Products and Angular Momentum Separation,0.6293761730194092,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
353,26,Algebraic Products and Angular Momentum Separation,0.6515417098999023,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
354,47,Anisotropic Gravity Models,0.5232863426208496,96,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
356,3,Newtonian Geometric Gravity,0.5453119277954102,7,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
357,26,Algebraic Products and Angular Momentum Separation,0.5881210565567017,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
360,26,Algebraic Products and Angular Momentum Separation,0.5467007160186768,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
362,29,Urban Atmospheric Pollution Modeling,0.5674880743026733,34,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
366,35,Pixel Detector Calibration,0.6124945878982544,50,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
367,19,Astrophysical Dynamics Education,0.5637398958206177,24,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
368,23,RF Cavity Optimization,0.5937477946281433,28,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
370,26,Algebraic Products and Angular Momentum Separation,0.7728479504585266,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
371,11,Distributed Event Processing,0.5576486587524414,16,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
372,37,Pulse-Level Beam Feedback,0.5912809371948242,54,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
373,54,Gravitational Orientation Dependence,0.5330079793930054,132,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
376,26,Algebraic Products and Angular Momentum Separation,0.5266603231430054,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
377,56,Genomic Evolution Mechanisms,0.5816977024078369,137,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
378,45,Positronium Scattering Dynamics,0.6407874226570129,81,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
379,46,Phospholipid Bilayer Stability,0.5341123342514038,83,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
380,14,Cosmic Microwave Background Analysis,0.5751595497131348,19,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
383,27,Deforming Reference Frame Dynamics,0.5306645035743713,32,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
386,29,Urban Atmospheric Pollution Modeling,0.6541570425033569,34,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
387,8,Electrode Dynamics,0.526436984539032,13,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
390,26,Algebraic Products and Angular Momentum Separation,0.6715437173843384,31,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
391,39,Wavelet-Based Beam Dynamics,0.5939986705780029,57,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
392,46,Phospholipid Bilayer Stability,0.6170719265937805,83,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
393,64,Chaotic Flow Dynamics,0.6021683216094971,168,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
395,19,Astrophysical Dynamics Education,0.5181326866149902,24,physics,all_distilroberta_v1,0.7081312760966487,0.9170704565054678
