subject,topic_id,baseline_year,year,years_elapsed,cosine_sim_to_baseline,drift_from_baseline
math,9,2000,2011,11,0.038742,0.961258
math,9,2000,2012,12,0.0,1.0
math,9,2000,2013,13,0.0,1.0
math,9,2000,2014,14,0.0,1.0
math,9,2000,2015,15,0.0,1.0
math,9,2000,2016,16,0.0,1.0
math,9,2000,2017,17,0.0,1.0
math,9,2000,2018,18,0.0,1.0
math,9,2000,2019,19,0.0,1.0
math,9,2000,2020,20,0.0,1.0
math,9,2000,2021,21,0.0,1.0
math,9,2000,2022,22,0.0,1.0
math,9,2000,2023,23,0.0,1.0
math,9,2000,2024,24,0.0,1.0
math,9,2000,2025,25,0.0,1.0
math,10,2000,2000,0,1.0,0.0
math,10,2000,2001,1,0.167558,0.832442
math,10,2000,2002,2,0.294546,0.705454
math,10,2000,2003,3,0.279216,0.720784
math,10,2000,2004,4,0.258613,0.741387
math,10,2000,2005,5,0.321784,0.678216
math,10,2000,2006,6,0.175897,0.824103
math,10,2000,2007,7,0.088246,0.911754
math,10,2000,2008,8,0.178105,0.821895
math,10,2000,2009,9,0.253467,0.746533
math,10,2000,2010,10,0.137026,0.862974
math,10,2000,2011,11,0.141809,0.858191
math,10,2000,2012,12,0.098284,0.901716
math,10,2000,2013,13,0.147788,0.852212
math,10,2000,2014,14,0.147788,0.852212
math,10,2000,2015,15,0.049504,0.950496
math,10,2000,2016,16,0.0,1.0
math,10,2000,2017,17,0.057096,0.942904
math,10,2000,2018,18,0.080059,0.919941
math,10,2000,2019,19,0.217214,0.782786
math,10,2000,2020,20,0.205343,0.794657
math,10,2000,2021,21,0.250343,0.749657
math,10,2000,2022,22,0.350343,0.649657
math,10,2000,2023,23,0.178343,0.821657
math,10,2000,2024,24,0.038742,0.961258
math,10,2000,2025,25,0.038742,0.961258
math,11,2000,2000,0,1.0,0.0
math,11,2000,2001,1,0.516247,0.483753
math,11,2000,2002,2,0.218313,0.781687
math,11,2000,2003,3,0.057096,0.942904
math,11,2000,2004,4,0.19097,0.80903
math,11,2000,2005,5,0.242834,0.757166
math,11,2000,2006,6,0.307439,0.692561
math,11,2000,2007,7,0.337842,0.662158
math,11,2000,2008,8,0.162775,0.837225
math,11,2000,2009,9,0.082267,0.917733
math,11,2000,2010,10,0.125284,0.874716
math,11,2000,2011,11,0.168809,0.831191
math,11,2000,2012,12,0.125284,0.874716
math,11,2000,2013,13,0.0,1.0
math,11,2000,2014,14,0.066937,0.933063
math,11,2000,2015,15,0.066937,0.933063
math,11,2000,2016,16,0.066937,0.933063
math,11,2000,2017,17,0.066937,0.933063
math,11,2000,2018,18,0.192221,0.807779
math,11,2000,2019,19,0.221122,0.778878
math,11,2000,2020,20,0.164026,0.835974
math,11,2000,2021,21,0.137026,0.862974
math,11,2000,2022,22,0.038742,0.961258
math,11,2000,2023,23,0.0,1.0
math,11,2000,2024,24,0.0,1.0
math,11,2000,2025,25,0.0,1.0
math,12,2000,2000,0,1.0,0.0
math,12,2000,2001,1,0.262311,0.737689
math,12,2000,2002,2,0.44091,0.55909
math,12,2000,2003,3,0.212279,0.787721
math,12,2000,2004,4,0.311814,0.688186
math,12,2000,2005,5,0.382339,0.617661
math,12,2000,2006,6,0.350685,0.649315
math,12,2000,2007,7,0.241725,0.758275
math,12,2000,2008,8,0.240025,0.759975
math,12,2000,2009,9,0.066937,0.933063
math,12,2000,2010,10,0.066937,0.933063
math,12,2000,2011,11,0.066937,0.933063
math,12,2000,2012,12,0.105679,0.894321
math,12,2000,2013,13,0.066937,0.933063
math,12,2000,2014,14,0.0,1.0
math,12,2000,2015,15,0.0,1.0
math,12,2000,2016,16,0.038742,0.961258
math,12,2000,2017,17,0.038742,0.961258
math,12,2000,2018,18,0.038742,0.961258
math,12,2000,2019,19,0.0,1.0
math,12,2000,2020,20,0.0,1.0
math,12,2000,2021,21,0.066937,0.933063
math,12,2000,2022,22,0.080059,0.919941
math,12,2000,2023,23,0.270284,0.729716
math,12,2000,2024,24,0.080059,0.919941
math,12,2000,2025,25,0.066937,0.933063
math,13,2000,2000,0,1.0,0.0
math,13,2000,2001,1,0.257055,0.742945
math,13,2000,2002,2,0.267817,0.732183
math,13,2000,2003,3,0.354088,0.645912
math,13,2000,2004,4,0.20947,0.79053
math,13,2000,2005,5,0.407734,0.592266
math,13,2000,2006,6,0.217086,0.782914
math,13,2000,2007,7,0.08705,0.91295
math,13,2000,2008,8,0.125284,0.874716
math,13,2000,2009,9,0.088246,0.911754
math,13,2000,2010,10,0.146996,0.853004
math,13,2000,2011,11,0.123584,0.876416
math,13,2000,2012,12,0.080059,0.919941
math,13,2000,2013,13,0.173088,0.826912
math,13,2000,2014,14,0.080059,0.919941
math,13,2000,2015,15,0.080059,0.919941
math,13,2000,2016,16,0.080059,0.919941
math,13,2000,2017,17,0.080059,0.919941
math,13,2000,2018,18,0.123584,0.876416
math,13,2000,2019,19,0.080059,0.919941
math,13,2000,2020,20,0.080059,0.919941
math,13,2000,2021,21,0.080059,0.919941
math,13,2000,2022,22,0.049504,0.950496
math,13,2000,2023,23,0.0,1.0
math,13,2000,2024,24,0.0,1.0
math,13,2000,2025,25,0.0,1.0
math,14,2000,2000,0,1.0,0.0
math,14,2000,2001,1,0.202437,0.797563
math,14,2000,2002,2,0.500763,0.499237
math,14,2000,2003,3,0.198905,0.801095
math,14,2000,2004,4,0.280467,0.719533
math,14,2000,2005,5,0.331584,0.668416
math,14,2000,2006,6,0.038742,0.961258
math,14,2000,2007,7,0.131771,0.868229
math,14,2000,2008,8,0.0,1.0
math,14,2000,2009,9,0.066937,0.933063
math,14,2000,2010,10,0.0,1.0
math,14,2000,2011,11,0.0,1.0
math,14,2000,2012,12,0.0,1.0
math,14,2000,2013,13,0.0,1.0
math,14,2000,2014,14,0.0,1.0
math,14,2000,2015,15,0.0,1.0
math,14,2000,2016,16,0.0,1.0
math,14,2000,2017,17,0.0,1.0
math,14,2000,2018,18,0.0,1.0
math,14,2000,2019,19,0.043525,0.956475
math,14,2000,2020,20,0.098284,0.901716
math,14,2000,2021,21,0.098284,0.901716
math,14,2000,2022,22,0.098284,0.901716
math,14,2000,2023,23,0.098284,0.901716
math,14,2000,2024,24,0.080059,0.919941
math,14,2000,2025,25,0.0,1.0
math,15,2000,2000,0,1.0,0.0
math,15,2000,2001,1,0.398993,0.601007
math,15,2000,2002,2,0.443993,0.556007
math,15,2000,2003,3,0.471337,0.528663
math,15,2000,2004,4,0.325664,0.674336
math,15,2000,2005,5,0.481307,0.518693
math,15,2000,2006,6,0.190522,0.809478
math,15,2000,2007,7,0.13458,0.86542
math,15,2000,2008,8,0.203964,0.796036
math,15,2000,2009,9,0.057096,0.942904
math,15,2000,2010,10,0.057096,0.942904
math,15,2000,2011,11,0.057096,0.942904
math,15,2000,2012,12,0.057096,0.942904
math,15,2000,2013,13,0.08705,0.91295
math,15,2000,2014,14,0.043525,0.956475
math,15,2000,2015,15,0.043525,0.956475
math,15,2000,2016,16,0.100621,0.899379
math,15,2000,2017,17,0.164026,0.835974
math,15,2000,2018,18,0.170284,0.829716
math,15,2000,2019,19,0.170284,0.829716
math,15,2000,2020,20,0.125284,0.874716
math,15,2000,2021,21,0.125284,0.874716
math,15,2000,2022,22,0.125284,0.874716
math,15,2000,2023,23,0.080059,0.919941
math,15,2000,2024,24,0.0,1.0
math,15,2000,2025,25,0.0,1.0
math,16,2000,2000,0,1.0,0.0
math,16,2000,2001,1,0.480119,0.519881
math,16,2000,2002,2,0.327548,0.672452
math,16,2000,2003,3,0.212476,0.787524
math,16,2000,2004,4,0.48563,0.51437
math,16,2000,2005,5,0.186659,0.813341
math,16,2000,2006,6,0.291014,0.708986
math,16,2000,2007,7,0.095838,0.904162
math,16,2000,2008,8,0.242834,0.757166
math,16,2000,2009,9,0.049504,0.950496
math,16,2000,2010,10,0.049504,0.950496
math,16,2000,2011,11,0.049504,0.950496
math,16,2000,2012,12,0.049504,0.950496
math,16,2000,2013,13,0.049504,0.950496
math,16,2000,2014,14,0.116441,0.883559
math,16,2000,2015,15,0.270284,0.729716
math,16,2000,2016,16,0.270284,0.729716
math,16,2000,2017,17,0.270284,0.729716
math,16,2000,2018,18,0.125284,0.874716
math,16,2000,2019,19,0.0,1.0
math,16,2000,2020,20,0.0,1.0
math,16,2000,2021,21,0.0,1.0
math,16,2000,2022,22,0.038742,0.961258
math,16,2000,2023,23,0.066937,0.933063
math,16,2000,2024,24,0.098284,0.901716
math,16,2000,2025,25,0.098284,0.901716
math,17,2000,2000,0,1.0,0.0
math,17,2000,2001,1,0.525624,0.474376
math,17,2000,2002,2,0.616444,0.383556
math,17,2000,2003,3,0.426387,0.573613
math,17,2000,2004,4,0.237221,0.762779
math,17,2000,2005,5,0.246072,0.753928
math,17,2000,2006,6,0.191313,0.808687
math,17,2000,2007,7,0.088246,0.911754
math,17,2000,2008,8,0.185739,0.814261
math,17,2000,2009,9,0.1965,0.8035
math,17,2000,2010,10,0.116441,0.883559
math,17,2000,2011,11,0.088246,0.911754
math,17,2000,2012,12,0.093029,0.906971
math,17,2000,2013,13,0.049504,0.950496
math,17,2000,2014,14,0.049504,0.950496
math,17,2000,2015,15,0.049504,0.950496
math,17,2000,2016,16,0.0,1.0
math,17,2000,2017,17,0.0,1.0
math,17,2000,2018,18,0.0,1.0
math,17,2000,2019,19,0.0,1.0
math,17,2000,2020,20,0.0,1.0
math,17,2000,2021,21,0.0,1.0
math,17,2000,2022,22,0.0,1.0
math,17,2000,2023,23,0.0,1.0
math,17,2000,2024,24,0.0,1.0
math,17,2000,2025,25,0.0,1.0
math,18,2000,2000,0,1.0,0.0
math,18,2000,2001,1,0.53921,0.46079
math,18,2000,2002,2,0.521473,0.478527
math,18,2000,2003,3,0.350685,0.649315
math,18,2000,2004,4,0.221122,0.778878
math,18,2000,2005,5,0.352664,0.647336
math,18,2000,2006,6,0.213809,0.786191
math,18,2000,2007,7,0.219788,0.780212
math,18,2000,2008,8,0.0,1.0
math,18,2000,2009,9,0.099007,0.900993
math,18,2000,2010,10,0.0,1.0
math,18,2000,2011,11,0.0,1.0
math,18,2000,2012,12,0.0,1.0
math,18,2000,2013,13,0.0,1.0
math,18,2000,2014,14,0.0,1.0
math,18,2000,2015,15,0.0,1.0
math,18,2000,2016,16,0.0,1.0
math,18,2000,2017,17,0.0,1.0
math,18,2000,2018,18,0.0,1.0
math,18,2000,2019,19,0.0,1.0
math,18,2000,2020,20,0.0,1.0
math,18,2000,2021,21,0.0,1.0
math,18,2000,2022,22,0.0,1.0
math,18,2000,2023,23,0.0,1.0
math,18,2000,2024,24,0.0,1.0
math,18,2000,2025,25,0.0,1.0
math,19,2000,2000,0,1.0,0.0
math,19,2000,2001,1,0.288806,0.711194
math,19,2000,2002,2,0.247617,0.752383
math,19,2000,2003,3,0.355743,0.644257
math,19,2000,2004,4,0.272281,0.727719
math,19,2000,2005,5,0.279272,0.720728
math,19,2000,2006,6,0.221122,0.778878
math,19,2000,2007,7,0.100621,0.899379
math,19,2000,2008,8,0.082267,0.917733
math,19,2000,2009,9,0.049504,0.950496
math,19,2000,2010,10,0.124033,0.875967
math,19,2000,2011,11,0.057096,0.942904
math,19,2000,2012,12,0.057096,0.942904
math,19,2000,2013,13,0.18238,0.81762
math,19,2000,2014,14,0.057096,0.942904
math,19,2000,2015,15,0.0,1.0
math,19,2000,2016,16,0.098284,0.901716
math,19,2000,2017,17,0.049504,0.950496
math,19,2000,2018,18,0.049504,0.950496
math,19,2000,2019,19,0.049504,0.950496
math,19,2000,2020,20,0.049504,0.950496
math,19,2000,2021,21,0.0,1.0
math,19,2000,2022,22,0.0,1.0
math,19,2000,2023,23,0.0,1.0
math,19,2000,2024,24,0.0,1.0
math,19,2000,2025,25,0.0,1.0
math,20,2000,2000,0,1.0,0.0
math,20,2000,2001,1,0.501869,0.498131
math,20,2000,2002,2,0.387772,0.612228
math,20,2000,2003,3,0.479311,0.520689
math,20,2000,2004,4,0.621843,0.378157
math,20,2000,2005,5,0.446053,0.553947
math,20,2000,2006,6,0.093029,0.906971
math,20,2000,2007,7,0.088246,0.911754
math,20,2000,2008,8,0.105679,0.894321
math,20,2000,2009,9,0.038742,0.961258
math,20,2000,2010,10,0.088246,0.911754
math,20,2000,2011,11,0.237221,0.762779
math,20,2000,2012,12,0.237221,0.762779
math,20,2000,2013,13,0.237221,0.762779
math,20,2000,2014,14,0.237221,0.762779
math,20,2000,2015,15,0.237221,0.762779
math,20,2000,2016,16,0.080059,0.919941
math,20,2000,2017,17,0.049504,0.950496
math,20,2000,2018,18,0.123584,0.876416
math,20,2000,2019,19,0.146996,0.853004
math,20,2000,2020,20,0.272281,0.727719
math,20,2000,2021,21,0.205343,0.794657
math,20,2000,2022,22,0.192221,0.807779
math,20,2000,2023,23,0.164026,0.835974
math,20,2000,2024,24,0.192221,0.807779
math,20,2000,2025,25,0.049504,0.950496
math,21,2000,2000,0,1.0,0.0
math,21,2000,2001,1,0.341119,0.658881
math,21,2000,2002,2,0.323685,0.676315
math,21,2000,2003,3,0.225401,0.774599
math,21,2000,2004,4,0.265842,0.734158
math,21,2000,2005,5,0.299801,0.700199
math,21,2000,2006,6,0.205343,0.794657
math,21,2000,2007,7,0.205343,0.794657
math,21,2000,2008,8,0.270284,0.729716
math,21,2000,2009,9,0.313809,0.686191
math,21,2000,2010,10,0.270284,0.729716
math,21,2000,2011,11,0.368568,0.631432
math,21,2000,2012,12,0.395568,0.604432
math,21,2000,2013,13,0.309026,0.690974
math,21,2000,2014,14,0.340568,0.659432
math,21,2000,2015,15,0.237221,0.762779
math,21,2000,2016,16,0.170284,0.829716
math,21,2000,2017,17,0.22738,0.77262
math,21,2000,2018,18,0.209026,0.790974
math,21,2000,2019,19,0.170284,0.829716
math,21,2000,2020,20,0.124033,0.875967
math,21,2000,2021,21,0.105679,0.894321
math,21,2000,2022,22,0.066937,0.933063
math,21,2000,2023,23,0.066937,0.933063
math,21,2000,2024,24,0.0,1.0
math,21,2000,2025,25,0.0,1.0
math,22,2000,2000,0,1.0,0.0
math,22,2000,2001,1,0.432611,0.567389
math,22,2000,2002,2,0.611403,0.388597
math,22,2000,2003,3,0.239476,0.760524
math,22,2000,2004,4,0.325467,0.674533
math,22,2000,2005,5,0.368119,0.631881
math,22,2000,2006,6,0.230964,0.769036
math,22,2000,2007,7,0.400339,0.599661
math,22,2000,2008,8,0.318072,0.681928
math,22,2000,2009,9,0.038742,0.961258
math,22,2000,2010,10,0.038742,0.961258
math,22,2000,2011,11,0.0,1.0
math,22,2000,2012,12,0.043525,0.956475
math,22,2000,2013,13,0.057096,0.942904
math,22,2000,2014,14,0.0,1.0
math,22,2000,2015,15,0.043525,0.956475
math,22,2000,2016,16,0.057096,0.942904
math,22,2000,2017,17,0.057096,0.942904
math,22,2000,2018,18,0.049504,0.950496
math,22,2000,2019,19,0.080059,0.919941
math,22,2000,2020,20,0.080059,0.919941
math,22,2000,2021,21,0.080059,0.919941
math,22,2000,2022,22,0.080059,0.919941
math,22,2000,2023,23,0.0,1.0
math,22,2000,2024,24,0.043525,0.956475
math,22,2000,2025,25,0.043525,0.956475
math,23,2000,2000,0,1.0,0.0
math,23,2000,2001,1,0.485654,0.514346
math,23,2000,2002,2,0.592137,0.407863
math,23,2000,2003,3,0.374248,0.625752
math,23,2000,2004,4,0.198905,0.801095
math,23,2000,2005,5,0.540303,0.459697
math,23,2000,2006,6,0.266122,0.733878
math,23,2000,2007,7,0.204884,0.795116
math,23,2000,2008,8,0.057096,0.942904
math,23,2000,2009,9,0.15538,0.84462
math,23,2000,2010,10,0.216613,0.783387
math,23,2000,2011,11,0.125284,0.874716
math,23,2000,2012,12,0.164026,0.835974
math,23,2000,2013,13,0.080059,0.919941
math,23,2000,2014,14,0.0,1.0
math,23,2000,2015,15,0.0,1.0
math,23,2000,2016,16,0.0,1.0
math,23,2000,2017,17,0.0,1.0
math,23,2000,2018,18,0.0,1.0
math,23,2000,2019,19,0.0,1.0
math,23,2000,2020,20,0.038742,0.961258
math,23,2000,2021,21,0.057096,0.942904
math,23,2000,2022,22,0.098284,0.901716
math,23,2000,2023,23,0.270284,0.729716
math,23,2000,2024,24,0.270284,0.729716
math,23,2000,2025,25,0.066937,0.933063
math,24,2000,2000,0,1.0,0.0
math,24,2000,2001,1,0.253467,0.746533
math,24,2000,2002,2,0.399548,0.600452
math,24,2000,2003,3,0.194845,0.805155
math,24,2000,2004,4,0.28525,0.71475
math,24,2000,2005,5,0.261334,0.738666
math,24,2000,2006,6,0.315806,0.684194
math,24,2000,2007,7,0.162775,0.837225
math,24,2000,2008,8,0.162326,0.837674
math,24,2000,2009,9,0.229264,0.770736
math,24,2000,2010,10,0.201068,0.798932
math,24,2000,2011,11,0.100621,0.899379
math,24,2000,2012,12,0.043525,0.956475
math,24,2000,2013,13,0.093029,0.906971
math,24,2000,2014,14,0.110462,0.889538
math,24,2000,2015,15,0.180551,0.819449
math,24,2000,2016,16,0.141809,0.858191
math,24,2000,2017,17,0.168809,0.831191
math,24,2000,2018,18,0.235747,0.764253
math,24,2000,2019,19,0.133874,0.866126
math,24,2000,2020,20,0.0,1.0
math,24,2000,2021,21,0.0,1.0
