doc_idx,topic_id,topic_label,confidence,original_topic_id,subject,best_model,coherence,irbo
107,2,Nonmonotonic Logic Encoding,0.7058261632919312,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
111,2,Nonmonotonic Logic Encoding,0.7007657289505005,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
113,30,Monadic Semantics Theory,0.529000461101532,125,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
115,2,Nonmonotonic Logic Encoding,0.5683193206787109,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
124,2,Nonmonotonic Logic Encoding,0.6739264726638794,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
126,8,Predictor-Based Parsing,0.6007859110832214,17,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
127,2,Nonmonotonic Logic Encoding,0.6871994733810425,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
128,2,Nonmonotonic Logic Encoding,0.7324726581573486,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
129,30,Monadic Semantics Theory,0.5499902367591858,125,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
132,1,Parallel Debugging and Extension Language Debugging Systems,0.5863890647888184,3,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
134,1,Parallel Debugging and Extension Language Debugging Systems,0.511876106262207,3,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
137,6,Recursive Definition Systems,0.6290809512138367,15,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
138,2,Nonmonotonic Logic Encoding,0.6554776430130005,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
139,49,Evolutionary Photometric Optimization,0.5668745040893555,215,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
142,30,Monadic Semantics Theory,0.5829319953918457,125,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
147,49,Evolutionary Photometric Optimization,0.5473424196243286,215,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
149,2,Nonmonotonic Logic Encoding,0.6118894815444946,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
150,30,Monadic Semantics Theory,0.536432683467865,125,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
156,8,Predictor-Based Parsing,0.5514398813247681,17,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
157,30,Monadic Semantics Theory,0.5625331401824951,125,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
159,49,Evolutionary Photometric Optimization,0.5845708250999451,215,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
161,2,Nonmonotonic Logic Encoding,0.6714884042739868,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
162,2,Nonmonotonic Logic Encoding,0.6128013134002686,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
166,2,Nonmonotonic Logic Encoding,0.6552563905715942,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
168,2,Nonmonotonic Logic Encoding,0.5294142961502075,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
169,1,Parallel Debugging and Extension Language Debugging Systems,0.6241655945777893,3,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
170,2,Nonmonotonic Logic Encoding,0.6799414753913879,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
173,6,Recursive Definition Systems,0.6089272499084473,15,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
177,2,Nonmonotonic Logic Encoding,0.6817676424980164,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
178,1,Parallel Debugging and Extension Language Debugging Systems,0.6153258681297302,3,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
179,1,Parallel Debugging and Extension Language Debugging Systems,0.5947253704071045,3,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
180,20,Compression-Based Token Identification,0.5651155114173889,46,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
182,19,Granular Morphology Analysis,0.5986624956130981,42,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
183,1,Parallel Debugging and Extension Language Debugging Systems,0.5571637153625488,3,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
186,2,Nonmonotonic Logic Encoding,0.6615695953369141,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
191,2,Nonmonotonic Logic Encoding,0.6413522958755493,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
196,49,Evolutionary Photometric Optimization,0.5990630388259888,215,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
203,30,Monadic Semantics Theory,0.5664570331573486,125,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
206,2,Nonmonotonic Logic Encoding,0.6767064332962036,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
207,2,Nonmonotonic Logic Encoding,0.6830434799194336,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
209,2,Nonmonotonic Logic Encoding,0.6005390882492065,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
210,1,Parallel Debugging and Extension Language Debugging Systems,0.5605947971343994,3,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
213,42,Secure Linear Network Coding,0.6280351281166077,153,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
215,1,Parallel Debugging and Extension Language Debugging Systems,0.6351736783981323,3,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
217,2,Nonmonotonic Logic Encoding,0.6189546585083008,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
221,20,Compression-Based Token Identification,0.5843933820724487,46,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
225,8,Predictor-Based Parsing,0.561438798904419,17,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
230,0,AI Story Understanding,0.5503084063529968,2,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
232,2,Nonmonotonic Logic Encoding,0.7939455509185791,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
234,6,Recursive Definition Systems,0.6318583488464355,15,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
235,2,Nonmonotonic Logic Encoding,0.6903924942016602,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
236,6,Recursive Definition Systems,0.6044801473617554,15,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
239,57,Behavioral Avatar Analysis,0.6235391497612,298,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
241,2,Nonmonotonic Logic Encoding,0.6607705354690552,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
242,2,Nonmonotonic Logic Encoding,0.5541393756866455,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
244,0,AI Story Understanding,0.70970618724823,2,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
248,44,Grid VO Authorization Systems,0.5555586814880371,155,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
249,2,Nonmonotonic Logic Encoding,0.6912057399749756,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
254,4,Repair-Based Speech Correction,0.5242575407028198,12,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
257,24,Conservative Parallel Simulation Scalability,0.5108916759490967,101,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
261,2,Nonmonotonic Logic Encoding,0.604840099811554,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
262,2,Nonmonotonic Logic Encoding,0.6202924251556396,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
265,2,Nonmonotonic Logic Encoding,0.7398433685302734,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
266,8,Predictor-Based Parsing,0.508759081363678,17,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
267,2,Nonmonotonic Logic Encoding,0.738317608833313,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
270,48,DNS-Based Web Coverage Systems,0.6566656231880188,204,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
273,2,Nonmonotonic Logic Encoding,0.5485218167304993,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
276,49,Evolutionary Photometric Optimization,0.6332630515098572,215,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
277,2,Nonmonotonic Logic Encoding,0.7596869468688965,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
278,1,Parallel Debugging and Extension Language Debugging Systems,0.6192358136177063,3,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
284,2,Nonmonotonic Logic Encoding,0.7399122714996338,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
286,30,Monadic Semantics Theory,0.5998194217681885,125,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
289,35,Cross-Lingual Patent Retrieval,0.6699947714805603,135,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
291,2,Nonmonotonic Logic Encoding,0.6728277802467346,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
293,2,Nonmonotonic Logic Encoding,0.6787458658218384,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
297,30,Monadic Semantics Theory,0.5276606678962708,125,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
298,48,DNS-Based Web Coverage Systems,0.6527423858642578,204,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
299,4,Repair-Based Speech Correction,0.5346850156784058,12,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
302,1,Parallel Debugging and Extension Language Debugging Systems,0.593733549118042,3,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
306,49,Evolutionary Photometric Optimization,0.7187237739562988,215,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
307,4,Repair-Based Speech Correction,0.5735241770744324,12,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
309,2,Nonmonotonic Logic Encoding,0.7625448703765869,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
310,7,Polysemantic Feature Modeling and Ambiguity Handling in Logic Systems,0.5805414915084839,16,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
311,2,Nonmonotonic Logic Encoding,0.656029999256134,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
312,2,Nonmonotonic Logic Encoding,0.6505301594734192,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
315,1,Parallel Debugging and Extension Language Debugging Systems,0.6859967708587646,3,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
316,2,Nonmonotonic Logic Encoding,0.7731295228004456,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
321,49,Evolutionary Photometric Optimization,0.6244133710861206,215,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
322,2,Nonmonotonic Logic Encoding,0.6910198330879211,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
326,2,Nonmonotonic Logic Encoding,0.5668205618858337,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
329,7,Polysemantic Feature Modeling and Ambiguity Handling in Logic Systems,0.6917155385017395,16,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
330,2,Nonmonotonic Logic Encoding,0.5131414532661438,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
332,4,Repair-Based Speech Correction,0.5818947553634644,12,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
334,6,Recursive Definition Systems,0.6154868006706238,15,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
335,49,Evolutionary Photometric Optimization,0.6741861701011658,215,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
337,48,DNS-Based Web Coverage Systems,0.7053873538970947,204,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
338,32,Preferred Extension Querying,0.525838315486908,131,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
342,2,Nonmonotonic Logic Encoding,0.6443877220153809,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
343,2,Nonmonotonic Logic Encoding,0.7470476627349854,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
346,2,Nonmonotonic Logic Encoding,0.7421247959136963,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
350,2,Nonmonotonic Logic Encoding,0.7382416129112244,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
361,2,Nonmonotonic Logic Encoding,0.6342828273773193,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
364,13,Mathematical Software Evolution,0.5539273023605347,23,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
365,2,Nonmonotonic Logic Encoding,0.564271092414856,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
366,2,Nonmonotonic Logic Encoding,0.6965530514717102,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
368,1,Parallel Debugging and Extension Language Debugging Systems,0.5743054151535034,3,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
369,17,Smart Dummy Filling,0.6048007011413574,29,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
372,44,Grid VO Authorization Systems,0.679533839225769,155,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
373,1,Parallel Debugging and Extension Language Debugging Systems,0.5597934126853943,3,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
376,1,Parallel Debugging and Extension Language Debugging Systems,0.5604285597801208,3,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
382,49,Evolutionary Photometric Optimization,0.6522670388221741,215,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
383,49,Evolutionary Photometric Optimization,0.5592719912528992,215,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
384,20,Compression-Based Token Identification,0.6356444358825684,46,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
385,49,Evolutionary Photometric Optimization,0.6500421762466431,215,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
393,2,Nonmonotonic Logic Encoding,0.6915082931518555,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
395,2,Nonmonotonic Logic Encoding,0.6726648807525635,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
397,2,Nonmonotonic Logic Encoding,0.6807856559753418,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
402,2,Nonmonotonic Logic Encoding,0.6522776484489441,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
403,58,Randomness-Dimension Theory,0.5625466108322144,310,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
406,7,Polysemantic Feature Modeling and Ambiguity Handling in Logic Systems,0.5428847074508667,16,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
407,2,Nonmonotonic Logic Encoding,0.6692137718200684,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
409,19,Granular Morphology Analysis,0.5566730499267578,42,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
419,2,Nonmonotonic Logic Encoding,0.57863450050354,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
420,30,Monadic Semantics Theory,0.5140304565429688,125,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
422,49,Evolutionary Photometric Optimization,0.5348114967346191,215,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
427,49,Evolutionary Photometric Optimization,0.5746923685073853,215,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
428,1,Parallel Debugging and Extension Language Debugging Systems,0.5948996543884277,3,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
432,30,Monadic Semantics Theory,0.543512761592865,125,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
434,6,Recursive Definition Systems,0.6821984052658081,15,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
437,1,Parallel Debugging and Extension Language Debugging Systems,0.6779029369354248,3,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
438,30,Monadic Semantics Theory,0.596518337726593,125,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
441,11,Reproducibility Pitfalls,0.648705244064331,20,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
442,2,Nonmonotonic Logic Encoding,0.6056868433952332,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
443,2,Nonmonotonic Logic Encoding,0.6388771533966064,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
445,2,Nonmonotonic Logic Encoding,0.7329532504081726,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
447,6,Recursive Definition Systems,0.5538891553878784,15,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
448,2,Nonmonotonic Logic Encoding,0.7031270265579224,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
450,4,Repair-Based Speech Correction,0.5371520519256592,12,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
451,10,Foundations of Mathematical Randomness,0.6761363744735718,19,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
455,2,Nonmonotonic Logic Encoding,0.6539335250854492,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
458,2,Nonmonotonic Logic Encoding,0.6662238836288452,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
461,49,Evolutionary Photometric Optimization,0.5233864188194275,215,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
462,20,Compression-Based Token Identification,0.5730028748512268,46,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
464,2,Nonmonotonic Logic Encoding,0.7115924954414368,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
465,49,Evolutionary Photometric Optimization,0.5043978691101074,215,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
466,6,Recursive Definition Systems,0.6021479964256287,15,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
467,48,DNS-Based Web Coverage Systems,0.6892898678779602,204,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
468,2,Nonmonotonic Logic Encoding,0.5013050436973572,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
469,2,Nonmonotonic Logic Encoding,0.7018531560897827,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
474,11,Reproducibility Pitfalls,0.5511445999145508,20,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
476,2,Nonmonotonic Logic Encoding,0.6443776488304138,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
477,2,Nonmonotonic Logic Encoding,0.6910430788993835,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
478,8,Predictor-Based Parsing,0.5229238271713257,17,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
480,2,Nonmonotonic Logic Encoding,0.5567308664321899,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
482,6,Recursive Definition Systems,0.5873293876647949,15,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
484,8,Predictor-Based Parsing,0.6570727825164795,17,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
489,2,Nonmonotonic Logic Encoding,0.5544356107711792,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
490,49,Evolutionary Photometric Optimization,0.531495213508606,215,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
496,20,Compression-Based Token Identification,0.536290168762207,46,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
502,7,Polysemantic Feature Modeling and Ambiguity Handling in Logic Systems,0.6183959245681763,16,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
505,6,Recursive Definition Systems,0.5111590027809143,15,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
514,2,Nonmonotonic Logic Encoding,0.7276395559310913,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
516,2,Nonmonotonic Logic Encoding,0.6044474840164185,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
522,19,Granular Morphology Analysis,0.5918793082237244,42,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
526,30,Monadic Semantics Theory,0.5386627912521362,125,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
530,44,Grid VO Authorization Systems,0.5085469484329224,155,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
536,19,Granular Morphology Analysis,0.5148308873176575,42,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
541,2,Nonmonotonic Logic Encoding,0.739030659198761,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
544,9,Combinatorial Auction Optimization,0.5605815052986145,18,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
550,55,Camera-Target Matching Optimization,0.524455189704895,291,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
554,48,DNS-Based Web Coverage Systems,0.6073465347290039,204,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
557,2,Nonmonotonic Logic Encoding,0.6220251321792603,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
570,10,Foundations of Mathematical Randomness,0.5320749878883362,19,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
582,28,Secret Sharing Frameworks,0.5860701203346252,122,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
588,6,Recursive Definition Systems,0.5873558521270752,15,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
591,24,Conservative Parallel Simulation Scalability,0.617556095123291,101,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
592,30,Monadic Semantics Theory,0.5796747207641602,125,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
602,30,Monadic Semantics Theory,0.6893115043640137,125,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
604,48,DNS-Based Web Coverage Systems,0.5943269729614258,204,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
606,2,Nonmonotonic Logic Encoding,0.7022910118103027,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
607,2,Nonmonotonic Logic Encoding,0.697687566280365,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
608,49,Evolutionary Photometric Optimization,0.6951321363449097,215,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
610,19,Granular Morphology Analysis,0.6476712226867676,42,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
615,2,Nonmonotonic Logic Encoding,0.6475908756256104,5,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
619,57,Behavioral Avatar Analysis,0.664412260055542,298,cs,all_mpnet_base_v2,0.6713503380369381,0.9434538848310071
