subject,topic_id,window,win_start,win_end,top_words,n_words
cs,2,2000–2005,2000,2005,"retrieval, topic, article, assessment, classifier, document, energy, filter, firing, inex, irex, list, marko, match, novelty, pool, preposition, relevance, relevant, search, sentence, total, trec_trec, userdefined, vector, word, xml, zettair",28
cs,2,2005–2010,2005,2010,"relevance, retrieval, document, query, expansion, measure, term, conformity, cooccurrence, assessment, candidate, certain, determination, distribution, fouri, fractal, inex, list, novelty, pool, ranking, rule, search, sentence, topic, xml, yahoo, zettair",28
cs,2,2010–2015,2010,2015,"document, query, relevance, retrieval, term, eliteness, information, search, click, expansion, unachievable, wordnet, yahoo, attractiveness, cluster, function, hypothesis, item, list, moqa, probfuse, product, purchase, ranking, relevant, review, segmentation",27
cs,2,2015–2020,2015,2020,"document, query, relevance, search, retrieval, relevant, review, information, poi, purchase, ranking, search_engine, trec, click, email, expansion, moqa, nvsm, patent, prf, product, question, sentence, session, shallow_judging, text, topic, word",28
cs,2,2020–2025,2020,2025,"document, information, query, relevance, retrieval, search, ranking, passage, bert, llm, bm25, expansion, language, legal, neural, poi, qpp, question, rag, relevant, retriever, text, trec",23
cs,3,2000–2005,2000,2005,"semantic, dop, ilp, inductive, tilde, calculation, chart, classifier, environment, grammar, hmms, hyperexponential, lds, logic, parsing, pattern, predictiveness, programming, sentence, strategy, syntactic, tree, uninflected, valency",24
cs,3,2005–2010,2005,2010,,0
cs,3,2010–2015,2010,2015,"sentence, crowdsourced, logical, parser, parsing, planner, reasoning, spatial, able, animal, contextual, crf, initial, lambda, lexicon, meaning, natural_language, querying, recursive, text, word",21
cs,3,2015–2020,2015,2020,"logical, parser, parsing, reasoning, question, semantic, neural, sentence, dataset, diagram, planner, representation, visual, aog, crf, crowdsourced, dependency, recursive, riddle, ruge, rule, spatial, symbolic, vqa",24
cs,3,2020–2025,2020,2025,"logical, question, reasoning, semantic, visual, parser, parsing, symbolic, knowledge, language, neural, llm, natural_language, vqa, dataset, representation",16
cs,4,2000–2005,2000,2005,"algorithm, bidding, auction, bid, bidder, disadvantaged, object, arc, combinatorial, optimal, relaxation, stackelberg, toll, adversary, agent, allocation, approximation, auctioneer, bin, budget, closed_form, cost, epsilon, log_log_log_log, medians, pricing, revenue, search, service, short_path, unequal, valuation",32
cs,4,2005–2010,2005,2010,"advertisement, algorithm, price_auction, slate, price, approximation, bin, fly, ordering, pricing, subroutine, arc, bid, bin_packing, budget, cost, epsilon, follower, generalized, item, log_log_log_log, market_maker, matroid, matroid_secretary, medians, outcome, relaxation, spm, stackelberg, toll",30
cs,4,2010–2015,2010,2015,"algorithm, approximation, auction, matroid, mechanism, request, truthful, advertisement, agent, bid, bidder, job, node, price_auction, slate, valuation, allocation, contract, machine, matroid_secretary, price, revenue, rmas, round, spm, swm, unsplittable",27
cs,4,2015–2020,2015,2020,"algorithm, auction, allocation, approximation, item, truthful, agent, bidder, combinatorial, mechanism, online, advice, assignment, bid, bin_packing, constraint, cost, dice, facility, job, matroid, node, optimal, payment, pcst, prophet_inequality, ratio, submodular, valuation, welfare, winner",31
cs,4,2020–2025,2020,2025,"algorithm, auction, optimal, agent, allocation, approximation, item, online, ratio, assignment, combinatorial, cost, advice, arm, bid, competitive, facility, facility_location, job, knapsack, mechanism, prophet_inequality, revenue, reward, subsidy",25
cs,5,2000–2005,2000,2005,"lattice, word, alignment, backing, conditional, confusion, datum, distribution, event, factored, factorization, grammar, hypothesis, joint, katz, likelihood, mixture, nlp, parallel, prediction, rate, recognizer, representation, sentence, statistical, tagging, training, wer",28
cs,5,2005–2010,2005,2010,"basic, clustering, expectation_maximization, gibb, mixture, multinomial, naive_baye, text, unsupervised, vocabulary",10
cs,5,2010–2015,2010,2015,"mkl, kernel, topic, elastic, latent, sparsity, admixture, def, document, harmonium, inference, net, regularization, sparfa, word, conjugate, marginal_likelihood, nonparametric, norm, poslda, probabilistic, svd, vector, weight, wing",25
cs,5,2015–2020,2015,2020,"topic, word, datum, representation, sentence, text, distribution, document, embedding, latent, latent_variable, language, mkl, admixture, def, generation, generative, inference, nonparametric, vector",20
cs,5,2020–2025,2020,2025,"generation, language, sentence, text, topic, word, dataset, context, datum, embedding, representation, document, llm, entity, generative, latent_variable, retrieval, token",18
cs,6,2000–2005,2000,2005,"channel, distortion, bec, beq, encoder, information, rate, source, achievable_rate, bound, coding, communication, diversity, exponent, lag, multichannel, quantizer, row_column, tuple, wyner_ziv",20
cs,6,2005–2010,2005,2010,"channel, distortion, rate, source, capacity, gaussian, information, coding, receiver, relay, transmitter, interference, bec, beq, encoder, exponent, feedback, network, region, wyner_ziv",20
cs,6,2010–2015,2010,2015,"channel, gaussian, network, rate, capacity, relay, scheme, source, receiver, region, distortion, wireless, achievable_rate, broadcast_channel, feedback, interference, packet, transmission, transmitter",19
cs,6,2015–2020,2015,2020,"channel, network, rate, receiver, scheme, cache, delivery, transmission, packet, wireless, broadcast_channel, gaussian, relay, broadcast, code, index, interference, message, optimal",19
cs,6,2020–2025,2020,2025,"cache, channel, scheme, rate, transmission, wireless, communication, distortion, message, allocation, code, delivery, file, network, optimal, receiver, antenna, constellation, mimo, packet, scma, semantic",22
cs,7,2000–2005,2000,2005,,0
cs,7,2005–2010,2005,2010,,0
cs,7,2010–2015,2010,2015,"object, abstraction, algorithm, compositional, derivation, image, landmark, light, recognition, search, architecture, association, boundary, building, codification, curve, descriptor, gasp, grayscale, occlusion, photo, point_cloud, query, region, relation, shape, spatial, superpixel, surface",29
cs,7,2015–2020,2015,2020,"image, object, point, scene, point_cloud, text, vanishing, container, fcrn, liquid, network, segmentation, synthetic, codification, descriptor, detection, document, geometric, gspn, horizontal, hse, instance, landmark, manhattan, occlusion, recognition, region, relation, rsnet, semantic, spatial, subspace",32
cs,7,2020–2025,2020,2025,"document, image, object, point_cloud, point, scene, segmentation, text, dataset, geometric, network, crater, detection, graph, hse, transformer",16
cs,8,2000–2005,2000,2005,"logic, rule, calculus, checking, normed, theorem_prover, chr, circularity, decidable, forum, grammar, proof, prss, rewrite, tautology, 2lr, altl, ctl, decidability, deduction, elan, equational, exptime, fixpoint, function, inevitability, lcf, level, nzf, petri_net, pevt_pfrr, pfrr_pevt, pfrr_pfrr, prolog, specification, timed_automaton",36
cs,8,2005–2010,2005,2010,"calculus, confluence, logic, automata, rule, bedwyr, decidable, noetherian, pevt_pfrr, pfrr_pevt, rewrite, sequent_calculus, chr, constructor, curry_howard_isomorphism, determinization, fixpoint, grammar, gts, lambda, lambda_calculus, lcss, mcbride, mvpa, nlc, nzf, omega, pdl, petri_net, pfrr_pfrr, ppda, probabilistic, proof, property, prss, substitution, suspension, terminating, termination, timed_automaton",40
cs,8,2010–2015,2010,2015,"automata, term, confluence, rewrite, rule, lmo, logic, determinization, ltl, nominal, proof, stg, termination, abstract_syntax, accltl, apa, chr, compression, countermodel, determinisation, graph, gts, hedge, kat, language, mizar, noetherian, omega, phl, polynomial, symmetry, transformation",32
cs,8,2015–2020,2015,2020,"automata, proof, logic, rule, calculus, term, decidable, lock, rewrite, string, calculi, characterisation, commutativity, determinisation, dpns, finitary, forall, formalism, infinitary, lmo, ltl, maude, nominal, peg, petri_net, projection, pushdown, regmtl, regular, rewriter, spanner, stit, symbolic, symmetry",34
cs,8,2020–2025,2020,2025,"logic, rule, proof, rewrite, calculus, language, automata, regular, repair, ltl, calculi, dedukti, expression, fragment, fsynth, grammar, hyperpropertie, hypertsl, input, ltlebr, peg, rewb, rewriter, sequent, spanner, stit, string, symbolic, tock_csp",29
cs,9,2000–2005,2000,2005,"choice, encrypting, infomediary, notice, p3p, privacy, site, tool, web, cooky, pur",11
cs,9,2005–2010,2005,2010,"datum, anonymity, anonymization, anonymous, border, cause, concentration, dataset, disclosure, enterprise, group, illustrative, passport, privacy, publication, subclass, undesirable, update, vital",19
cs,9,2010–2015,2010,2015,"privacy, anonymity, certificate, concentration, datum, disclosure, group, illustrative, information, subclass, undesirable, anonymization, business, cause, chill, collation, delhi, design, egovernment, federation, futuristic, genome, genomic, identity, licence, metadata, personal, provider, service, service_provider, thrill, treasure, trove, uganda, vital, wgs, worrisome",37
cs,9,2015–2020,2015,2020,"privacy, datum, genome, personal, anonymisation, anonymity, chill, consent, duke_university, genomic, health, information, network, social, thrill, trove, wgs, anonymization, app, blockchain, compliance, differential_privacy, directive, futuristic, gdpr, informed_consent, infrastructure, mcs, online, regulation, sensitive, treasure, worrisome",33
cs,9,2020–2025,2020,2025,"consent, datum, personal, privacy, gdpr, policy, compliance, risk, security, differential_privacy, floc, information, protection, biometric, blockchain, feddice, health, llm, privacy_protection, regulation, ropa",21
cs,10,2000–2005,2000,2005,"language, program, programming, logic, specification, grammar, prolog, tracer, abstract, athena, declarative, alma, asf, calculus, chr, clp, compiler, constraint, curry, design, jdi, logen, metaprogram, safety, slicing, specialisation, specialiser, statechart, tool, trace, unification",31
cs,10,2005–2010,2005,2010,"language, program, programming, abstract, curry, specification, currybrowser, dialect, gipsy, intensional, lambdix, logic, prolog, propagator, compiler, diagram, hoil, interpreter, lisp, lucid, metaprogram, multithreaded, proof, safety, semantic, slicing, tdl, tool, tracer, unification, verification",31
cs,10,2010–2015,2010,2015,"language, program, specification, programming, compiler, software, verification, prolog, development, formal, intensional, logic, propagator, binprolog, contract, dialect, equivalence, gipsy, hram, javascript, lucid, parser, semantic, synthesis, uml",25
cs,10,2015–2020,2015,2020,"language, program, specification, synthesis, formal, semantic, code, programming, software, verification, abstract, compiler, contract, development, gxw, interpreter, javascript, refactoring, tbcg",19
cs,10,2020–2025,2020,2025,"code, language, program, programming, specification, verification, semantic, compiler, formal, llm, software, synthesis, choreographic, compilation, generation, interpreter, logic, sham, tool",19
cs,11,2000–2005,2000,2005,"client, concurrency, datum, file, infiniband, mpich2, multicomputer, object, semaphore, server, ap1000, boinc, buffer, computing, fermilab, filesystem, fujitsu, gfarm, grid_datafarm, hep, mbps, migration, persistent, rdma, replica, sdm, service, storage, store, version",30
cs,11,2005–2010,2005,2010,"dsm, memory, interconnection, myrinet, opteron, centre, linux, programmer, storage, api, blobseer, blocking, coaddition, concurrency, datum, elastic, fine_grain, gppc, hadoop, mapreduce, replication, shared, slice, tier",24
cs,11,2010–2015,2010,2015,"memory, storage, transaction, concurrency, datum, replication, dsm, emph, freedom, oltp, transactional, wait, bdii, cloud, coaddition, code, dconssandra, diversity, dram, elastic, execution, gputx, hadoop, latency, list, logbase, lustre, mapreduce, node, repair, replica, scc",32
cs,11,2015–2020,2015,2020,"memory, transaction, datum, storage, store, object, transactional, concurrent, lustre, ng2c, processing, replication, wait, cache, cloud, concurrency, dram, emph, file, freedom, multiprocessor, mur, numa, ostm, pause, pressure, quotient, rdma, replica",29
cs,11,2020–2025,2020,2025,"datum, memory, storage, concurrent, latency, transaction, object, consistency, cxl, numa, pim, replication, serverless, transactional, cada, cloud, communication, concurrency, lxr, pushdown, rdma, read, replica, store, workload",25
cs,12,2000–2005,2000,2005,"bit, graph, node, planar, coroutine, edge, expander, obdd, ordering, orderly, plane, realizer, beta_beta, bruck, canonical, clique, code, codeword, constructor, cover, iterative, message, parenthesis, phorma, polytope, roth, sipser, spielman, vertex, visibility",30
cs,12,2005–2010,2005,2010,"graph, algorithm, vertex, message, basis, cover, cut, cycle, log_log, space, spanner, topological, bit, code, codeword, coroutine, drawing, expander, gomory, greedy, hyperbolic, interval, iterative, labeling, minimum, nlog, online, ordering, polytope, product, scheme, seidel, streamsort, succinct, tilde_tilde, tree, zig_zag",37
cs,12,2010–2015,2010,2015,"algorithm, graph, vertex, planar, distance, edge, node, cycle, seidel, space, spanner, basis, chordless_cycle, code, cograph, cut, graphmat, index, interval, log, log_log, mimicking, rigel, stretch, terminal, textit, textsc, textsf_2ec, timeline, tree, truss, ultrametric",32
cs,12,2015–2020,2015,2020,"algorithm, edge, graph, vertex, subgraph, drawing, planar, spanner, tilde_tilde, girth, graphmat, textsf_2ec, ultrametric, chordless_cycle, cograph, cycle, graphlet, linkable, log_log, node, outdegree, timeline, uniprior",23
cs,12,2020–2025,2020,2025,"algorithm, edge, graph, subgraph, vertex, triangle, planar, spanner, counting, cycle, connectivity, digraph, diskann, drawing, girth, gnn, graphlet, gumap, log_log, lso, node, parallel, tilde_tilde, tree",24
cs,13,2000–2005,2000,2005,"archive, language, annotation, metadata, combi, document, linguistic, olac, resource, greek, harvesting, oai_pmh, tagger, aggregator, agtk, archival, asset, bootstrap, clir, database, digital, dublin, electronic, format, interface, metalinguistic, oai, olac_metadata, provider, similarity, tagset, tool",32
cs,13,2005–2010,2005,2010,"archival, archive, asset, digital, format, lexicon, metadata, metalinguistic, oai_pmh, standardization, adequacy, competence, concordance, dictionary, establishment, gesis, greek, harvesting, igm, inner_working, interface, international, komohe, language, lexica, linguistic, management, member, openmath, org, outlook, plan, project, resource, society, standard, swim, terminology, wiki, xml",40
cs,13,2010–2015,2010,2015,"openmath, annotation, ontology, inner_working, org, outlook, swim, wiki, dictionary, enrichment, member, ontorich, opennlp, rss, bulk, datum, dbpedia, dbpediawikidata, enriched, humanity, lode, ontologynavigator, plan, publishing, quality, semi, society, structured, uniprotkb, wikidata, wikidata_dbpedia, wikimedia, wikipedia, wordnet",34
cs,13,2015–2020,2015,2020,"datum, metadata, open, dbpedia, ontology, vocabulary, wikidata, annotation, biosample, dataset, dbpediawikidata, dictionary, language, allusive, ase, citation, grapal, information, linguistic, lod, oie, publishing, rdf, scholarly, scisumm, search, semantic, slp, structured, termpicker, text, urban, wikidata_dbpedia, wikimedia, wikipedia",35
cs,13,2020–2025,2020,2025,"metadata, dataset, datum, scholarly, language, text, annotation, knowledge, citation, corpus, legal, llm, retrieval, scientific, semantic, acl_ocl, acronym, aviation, domain, information, linguistic, metamap, open, rag, repository, typological",26
cs,14,2000–2005,2000,2005,"broadcast, dynamic, hierarchical, language, lexical, news, nonlocal, perplexity, smoothing, topic",10
cs,14,2005–2010,2005,2010,,0
cs,14,2010–2015,2010,2015,"dirichlet, duration, hdp, collection, conference_proceeding, continuous, cooccurrence, document, dynamical, explicitduration, hdsp, hierarchical, hmm, hsmm, inference, markov, markovianity, membership, morse, representation, scaling, speaker_diarization, structure, topic, topical, word",26
cs,14,2015–2020,2015,2020,"dialogue, word, attention, hdsp, representation, sentence, sequence, dirichlet, conversational, dialog, inference, response, scaling, topic, utterance, argument, conference_proceeding, context, cooccurrence, disan, dynamical, generation, hierarchical, language, membership, slu, text, voice",28
cs,14,2020–2025,2020,2025,"dialog, dialogue, attention, response, conversation, text, topic, conversational, document, domain, generation, language, context, sentence, dataset, datum, llm, prompt, sequence, token, utterance",21
cs,15,2000–2005,2000,2005,"key, keyserver, openpgp, pki, append, maintainer, pgp, aasl, aasls, administrative, allowable, archival, certificate_revocation, cht, digest, distributable, fault, hash, lockss, prokopius, public, replica, replication, secure, service, signer, snapshot, storage, synchronisation",29
cs,15,2005–2010,2005,2010,"fault, replica, byzantine, clock_synchronization, storage, byzantine_agreement, certificate_revocation, pki, replicas, replication, traitor, asynchronous, backup, byzantine_fault_tolerant, checkpoint, clock, coin_tossing, consistency, desktop, determinism, deterministic, hash, integrity, key, keyserver, malicious, nondeterminism, openpgp, peer, peer_peer, proceeding_7th, quicksand, randomness, secco, secure, security, stabilization, stdchk, trust, workshop",40
cs,15,2010–2015,2010,2015,"byzantine, consistency, bitcoin, protocol, transaction, disco, failure, healing, malleability, node, refund, replica, security, storage, trust, asynchronous, client, clock_synchronization, cloud, deposit, edge, eventual, fault, integrity, malicious, metadata, mmog, p2p, peer, peer_peer, podc, regenerating, regeneration, self, stabilization, subgraph, timed, workload",38
cs,15,2015–2020,2015,2020,"protocol, transaction, byzantine, security, storage, bitcoin, blockchain, consensus, client, kmp, mmog, authentication, cft, cloud, consistency, consus, node, p2p, psum, rsm, secure, server, spv_client, trust, trustbase, xft",26
cs,15,2020–2025,2020,2025,"blockchain, byzantine, consensus, protocol, transaction, storage, bft, latency, security, byzantine_agreement, client, failure, attack, bitcoin, cft, chain, cloud, decentralized, ledger, network, node, service, shard",23
cs,16,2000–2005,2000,2005,"graph, decomposable, finite, cayley, class, tree, boolean, bounded, gnp, hamiltonian_cycle, isomorphism, planar, transitive, conp, constraint_satisfaction, decidable, definable, domatic, equivalence, finite_automata, hardness, hereditary, implication, isomorphic, labeling, neighbourhood, parallel, planarity, property, realization, structure, subgraph, subgraphs, valence, vertex, width",36
cs,16,2005–2010,2005,2010,"graph, class, conp, hardness, isomorphic, subgraph, isomorphism, set, vertex, boolean, cal_cal, cayley, chordal, chromatic, complementation, csp, defining, digraph, equivalent, finite, greedoid, hypergraph, implication, induced_subgraph, linear, maximum, parallel, polynomial, recognizability, recognizable, shadow, simplice, stable",33
cs,16,2010–2015,2010,2015,"class, graph, vertex, dominating, chordal, clique, hypergraph, induced_subgraph, isomorphism, claw_free, complete, polynomial, biclique, chromatic, cis, claw, clique_width, collapsible_pushdown, colouring, crownful, domishold, leq, mbox, order, set, simplice, sphere, wwd",28
cs,16,2015–2020,2015,2020,"class, clique, graph, vertex, dominating, chordal, clique_width, homomorphism, ramsey, subgraph, hereditary, isomorphism, mbox, biclique, bounded, conjecture, digraph, edge, erdo_posa, leq, mathcal, mso, property, sphere",24
cs,16,2020–2025,2020,2025,"class, graph, subgraph, vertex, edge, bounded, finite, homomorphism, mathcal_mathcal, hereditary, isomorphism, minor, property, balanceable, cal_cal, clique, conjecture, constructible, hhhh, hypergraph, leqslant_leqslant, mathcal, mathsf, minor_closed, mso",25
cs,17,2000–2005,2000,2005,"disk, exploit, illustrative, improver, incremental, nonincremental, oop, optimal, tower_hanoi, universal",10
cs,17,2005–2010,2005,2010,"action, additive, bandit, constraint, decision_maker, learning, online, restriction, short_path, tuple",10
cs,17,2010–2015,2010,2015,"analytic, associative, bandit, combinator, cross, dsl, effort, frac_frac, introspection, mlbase, object, paq, planning, predictive, presentation, search, situational, tagging, terabyte, word",20
cs,17,2015–2020,2015,2020,"learning, heuristic, induction, kbqa, knowledge, lifelong, search, apprenticeship, demonstration, meta, selection, analytic, architecture, bandit, effort, introspection, karel, lml, ltga, metric, mlbase, mtl, paq, planning, predictive, program, query, scheduling, sqlnet, tagging, terabyte",31
cs,17,2020–2025,2020,2025,"knowledge, learning, search, architecture, heuristic, optimization, meta, continual_learning, language, llm, query, question, reasoning, retrieval, training, agent, instruction, kbqa, lifelong, ltga, mtl, multi, qubo, scheduling, sddp, strategy",26
cs,18,2000–2005,2000,2005,"policy, action, environment, grep, observable, agent, falcon, function, gradient, heuristic, lookahead, lrta, macro, market, markovian, plannable, planning, pomdp, prl, puzzle, real, reinforcement_learning, search, tile",24
cs,18,2005–2010,2005,2010,"action, appendix, approximate, control, cope, exact, inference, interpretation, man, mccallum, mobile, optimal, pac, policy, reformulation, reinforcement_learning, relaxation, robot, space, stochastic",20
cs,18,2010–2015,2010,2015,"reinforcement_learning, policy, approximate, optimal, stochastic, control, inference, planning, reformulation, algorithm, backup, capi, exact, psrs, relaxation, bayesian, continuous, epsilon, exploration, intention, interpretation, library, lsst, observable, psrl, regret, regularity, rlpa",28
cs,18,2015–2020,2015,2020,"algorithm, planning, policy, reinforcement_learning, agent, reward, action, environment, control, function, learning, psrs, robot, bayesian, capi, deep, epsilon, exploration, gradient, hirl, library, sample",22
cs,18,2020–2025,2020,2025,"action, agent, algorithm, control, environment, planning, policy, reinforcement_learning, reward, offline, learning, gradient",12
cs,19,2000–2005,2000,2005,"aircraft, datum, determination, domain, fluid, jordan, mining, pocket, scarce, spatial",10
cs,19,2005–2010,2005,2010,,0
cs,19,2010–2015,2010,2015,"arterial, datum, detection, detector, dish, ensemble, false_positive, object_detection, pauc, pedestrian, petri, pooling, prefetche, prefetching, query, range, roc_curve, scientist, scout, spatial",20
cs,19,2015–2020,2015,2020,"emphysema, copd, scan, texture, chronic_obstructive_pulmonary, lung, subtype, center, detection, ensemble, patient, pedestrian, pooling, range, roc_curve, scanner, age, chest_ray, clinical, covid, detector, disease, disease_copd, false_positive, learning, lung_cancer, object_detection, pauc, prediction, radiological, radiomic_sequencer, sisc",32
cs,19,2020–2025,2020,2025,"clinical, dataset, disease, image, covid, diagnosis, patient, prediction, datum, medical, cancer, chest_ray, lung, pathology, scan, segmentation, classification, copd, domain, emphysema, medical_imaging, proteus",22
cs,20,2000–2005,2000,2005,"orientation, review, semantic, word, adjective_adverb, selectional_preference, text, thumb, association, categorization, class, criticism, cut, intrepid, phrase, portion, praise, rating, sens, sentiment, sentiment_polarity, sentimental, star, star_star, subjectivity, verb, wordnet",27
cs,20,2005–2010,2005,2010,"categorization, class, orientation, rating, review, sentiment, star, star_star, text, thumb",10
cs,20,2010–2015,2010,2015,"adjective, opinion, polarity, mining, review, arabic, holder, semantic, sentiment, word, adjectival, business, customer, document, domain, lexicon, parser, pivot, representation, sentiwordnet, text, undetermined",22
cs,20,2015–2020,2015,2020,"opinion, sentiment, word, review, domain, text, polarity, customer, emotion, pivot, term, adjective, aspect, clickbait, dataset, document, feeling, financial, lexicon, news, representation, root_affix, semantic, sentence, sentimental, social_medium, topic, tweet, weighting",29
cs,20,2020–2025,2020,2025,"emotion, sentiment, opinion, text, word, language, polarity, review, classification, aspect, dataset, financial, llm, news, sentence, tweet, clause, customer, ecpe, lexicon",20
cs,21,2000–2005,2000,2005,,0
cs,21,2005–2010,2005,2010,,0
cs,21,2010–2015,2010,2015,"cnn, deep, descriptor, image, ion, layer, multi, region, retrieval, vlad",10
cs,21,2015–2020,2015,2020,"cnn, deep, image, retrieval, dataset, object, representation, descriptor, network, visual, label, layer, convolutional, convpp, dvt, embedding, instance, ion, multi, region, segnet, sobolev_ipm, vlad",23
cs,21,2020–2025,2020,2025,"dataset, image, retrieval, datum, label, representation, instance, classification, transformer, visual, architecture, cnn, deep, embedding, learning, network, object, patent, recognition, semantic, semantic_segmentation, text, unsupervised, vehicle",24
cs,22,2000–2005,2000,2005,"aircraft, context, contextual, engine, fault, gas_turbine, normalization, observation, strategy, technician",10
cs,22,2005–2010,2005,2010,,0
cs,22,2010–2015,2010,2015,"graph, multiclass, classification, coil, diffuse, functional, ginzburg_landau, nnlrs, stepwise, term, class, global, hessian, label, laplacian, manifold, symmetry, visual",18
cs,22,2015–2020,2015,2020,"graph, classification, datum, drug, imaging, adni, brain, convolutional, image, information, manifold, network, nldr, population, cerebral, cnn, diagnosis, domain, dwi, gcn, global, hessian, ischemia, label, laplacian, multiclass, nnlrs, perfusion, prediction, pwi, similarity, stroke, subject, tissue, vcfs, visual",36
cs,22,2020–2025,2020,2025,"classification, datum, graph, image, dataset, diagnosis, network, brain, disease, prediction, clinical, gnn, domain, drug, learning, patient, semi_supervised, vcfs",18
cs,23,2000–2005,2000,2005,,0
cs,23,2005–2010,2005,2010,,0
cs,23,2010–2015,2010,2015,"consequence, criterion, formal, organism, pfa, predictability, predictable, prediction, sfa, signal",10
cs,23,2015–2020,2015,2020,"action, reward, environment, exploration, policy, reinforcement_learning, successor, agent, continuous, deep, dsr, robot, active, algorithm, control, dynamically, learning, map, osi, parameterized",20
cs,23,2020–2025,2020,2025,"action, agent, control, environment, policy, reinforcement_learning, reward, robot, dynamic, deep, controller, drl, learning, terrain",14
cs,24,2000–2005,2000,2005,"dynamic, matrix, transitive_closure, update, algorithm, bound, chi, cost, digraph, dom, dualization, exponent, homomorphism, hypergraph, minhomp, minimum, monotone, multipartite, polynomial, query, semicomplete, semicomplete_digraph, subquadratic, times_times, transversal, tso",26
cs,24,2005–2010,2005,2010,"homomorphism, polynomial, graph, permanent, digraph, hamiltonian, isomorphism, matroid, multipartite, pathwidth, cost, dichotomy, dom, fractional_hypertree, girth, hypergraph, minhomp, minimum, poset, semicomplete, semicomplete_digraph, steiner_forest, steiner_spanner, steiner_tree, subgraph, transitive_closure, tree, treewidth, trellis, trigraph, trigraph_list_homomorphism, tso, zelikovsky",33
cs,24,2010–2015,2010,2015,"graph, polynomial, tree, algorithm, vertex, dichotomy, homomorphism, hypergraph, decomposition, spanner, star_biclique, steiner_spanner, treewidth, trigraph_list_homomorphism, colour, connectivity, deletion, disimplicial, enumeration, pathwidth, poset, transitive_closure, trigraph, vertex_cover, width",25
cs,24,2015–2020,2015,2020,"algorithm, graph, polynomial, vertex, tree, hypergraph, edge, 2ec, decomposition, deletion, subgraph, width, adjacency, bipartite, coloring, dichotomy, digraph, graphhom, homomorphism, mathrm, mim_width, minimum, minor, terminal, transversal, treewidth",26
cs,24,2020–2025,2020,2025,"algorithm, graph, hypergraph, polynomial, vertex, subgraph, edge, tree, treewidth, decomposition, digraph, mathcal_mathcal, width, bipartite, cut, homomorphism, minimum",17
cs,25,2000–2005,2000,2005,"acceptable, catadioptric, cylindrical, differential, mirror, panoramic, projection, sensor, unwarping, viewer",10
cs,25,2005–2010,2005,2010,,0
cs,25,2010–2015,2010,2015,"ambiguity, aspect, cameras, catadioptric, covariant_derivative, ddar, depth, image, light, panoramas, reconstruction, screened, shading, shape, slit, slope, structured, surface, volumetric, xslit",20
cs,25,2015–2020,2015,2020,"image, camera, depth, reconstruction, xslit, ddar, holoscopic, scene, cameras, projective, reflectance, shape, view, aspect, catadioptric, compennet, cut, disparity, line, map, motion, panoramas, perspective, polarimetric, projector, silhouette, slit, slope, solver, viewpoint",30
cs,25,2020–2025,2020,2025,"camera, image, reconstruction, scene, view, nerf, radiance_field, surface, rendering, holoscopic, neural, polarimetric, shape, solver, gaussian, geometry, object, projector, silhouette",19
cs,26,2000–2005,2000,2005,"account, agent, blame, causality, degree, election, epistemic, halpern_pearl, responsibility, victory",10
cs,26,2005–2010,2005,2010,,0
