subject,topic_id,baseline_year,year,years_elapsed,cosine_sim_to_baseline,drift_from_baseline
cs,3,2000,2017,17,0.008657,0.991343
cs,3,2000,2018,18,0.008657,0.991343
cs,3,2000,2019,19,0.0,1.0
cs,3,2000,2020,20,0.0,1.0
cs,3,2000,2021,21,0.0,1.0
cs,3,2000,2022,22,0.0,1.0
cs,3,2000,2023,23,0.0,1.0
cs,3,2000,2024,24,0.0,1.0
cs,3,2000,2025,25,0.0,1.0
cs,4,2000,2000,0,0.651322,0.348678
cs,4,2000,2001,1,0.131154,0.868846
cs,4,2000,2002,2,0.297906,0.702094
cs,4,2000,2003,3,0.271354,0.728646
cs,4,2000,2004,4,0.353,0.647
cs,4,2000,2005,5,0.333592,0.666408
cs,4,2000,2006,6,0.266301,0.733699
cs,4,2000,2007,7,0.062954,0.937046
cs,4,2000,2008,8,0.067419,0.932581
cs,4,2000,2009,9,0.076076,0.923924
cs,4,2000,2010,10,0.008657,0.991343
cs,4,2000,2011,11,0.075948,0.924052
cs,4,2000,2012,12,0.072074,0.927926
cs,4,2000,2013,13,0.008657,0.991343
cs,4,2000,2014,14,0.0,1.0
cs,4,2000,2015,15,0.0,1.0
cs,4,2000,2016,16,0.0,1.0
cs,4,2000,2017,17,0.0,1.0
cs,4,2000,2018,18,0.0,1.0
cs,4,2000,2019,19,0.0,1.0
cs,4,2000,2020,20,0.0,1.0
cs,4,2000,2021,21,0.0,1.0
cs,4,2000,2022,22,0.0,1.0
cs,4,2000,2023,23,0.0,1.0
cs,4,2000,2024,24,0.0,1.0
cs,4,2000,2025,25,0.0,1.0
cs,5,2000,2000,0,0.651322,0.348678
cs,5,2000,2001,1,0.190779,0.809221
cs,5,2000,2002,2,0.366559,0.633441
cs,5,2000,2003,3,0.257644,0.742356
cs,5,2000,2004,4,0.034759,0.965241
cs,5,2000,2005,5,0.282122,0.717878
cs,5,2000,2006,6,0.235416,0.764584
cs,5,2000,2007,7,0.072074,0.927926
cs,5,2000,2008,8,0.032069,0.967931
cs,5,2000,2009,9,0.0,1.0
cs,5,2000,2010,10,0.063416,0.936584
cs,5,2000,2011,11,0.008657,0.991343
cs,5,2000,2012,12,0.059827,0.940173
cs,5,2000,2013,13,0.0,1.0
cs,5,2000,2014,14,0.0,1.0
cs,5,2000,2015,15,0.0,1.0
cs,5,2000,2016,16,0.0,1.0
cs,5,2000,2017,17,0.0,1.0
cs,5,2000,2018,18,0.0,1.0
cs,5,2000,2019,19,0.0,1.0
cs,5,2000,2020,20,0.0,1.0
cs,5,2000,2021,21,0.0,1.0
cs,5,2000,2022,22,0.0,1.0
cs,5,2000,2023,23,0.0,1.0
cs,5,2000,2024,24,0.0,1.0
cs,5,2000,2025,25,0.003874,0.996126
cs,6,2000,2000,0,0.651322,0.348678
cs,6,2000,2001,1,0.168007,0.831993
cs,6,2000,2002,2,0.114125,0.885875
cs,6,2000,2003,3,0.155313,0.844687
cs,6,2000,2004,4,0.158452,0.841548
cs,6,2000,2005,5,0.126527,0.873473
cs,6,2000,2006,6,0.10933,0.89067
cs,6,2000,2007,7,0.100554,0.899446
cs,6,2000,2008,8,0.022228,0.977772
cs,6,2000,2009,9,0.295244,0.704756
cs,6,2000,2010,10,0.014636,0.985364
cs,6,2000,2011,11,0.094257,0.905743
cs,6,2000,2012,12,0.158902,0.841098
cs,6,2000,2013,13,0.040727,0.959273
cs,6,2000,2014,14,0.077261,0.922739
cs,6,2000,2015,15,0.127555,0.872445
cs,6,2000,2016,16,0.032069,0.967931
cs,6,2000,2017,17,0.054297,0.945703
cs,6,2000,2018,18,0.032069,0.967931
cs,6,2000,2019,19,0.008657,0.991343
cs,6,2000,2020,20,0.008657,0.991343
cs,6,2000,2021,21,0.0,1.0
cs,6,2000,2022,22,0.0,1.0
cs,6,2000,2023,23,0.003874,0.996126
cs,6,2000,2024,24,0.014636,0.985364
cs,6,2000,2025,25,0.022228,0.977772
cs,7,2000,2000,0,0.651322,0.348678
cs,7,2000,2001,1,0.145779,0.854221
cs,7,2000,2002,2,0.208011,0.791989
cs,7,2000,2003,3,0.184707,0.815293
cs,7,2000,2004,4,0.221559,0.778441
cs,7,2000,2005,5,0.121301,0.878699
cs,7,2000,2006,6,0.106822,0.893178
cs,7,2000,2007,7,0.102948,0.897052
cs,7,2000,2008,8,0.067291,0.932709
cs,7,2000,2009,9,0.078052,0.921948
cs,7,2000,2010,10,0.063416,0.936584
cs,7,2000,2011,11,0.003874,0.996126
cs,7,2000,2012,12,0.01851,0.98149
cs,7,2000,2013,13,0.0,1.0
cs,7,2000,2014,14,0.0,1.0
cs,7,2000,2015,15,0.0,1.0
cs,7,2000,2016,16,0.0,1.0
cs,7,2000,2017,17,0.0,1.0
cs,7,2000,2018,18,0.0,1.0
cs,7,2000,2019,19,0.003874,0.996126
cs,7,2000,2020,20,0.014636,0.985364
cs,7,2000,2021,21,0.014636,0.985364
cs,7,2000,2022,22,0.008657,0.991343
cs,7,2000,2023,23,0.008657,0.991343
cs,7,2000,2024,24,0.014636,0.985364
cs,7,2000,2025,25,0.003874,0.996126
cs,8,2000,2000,0,0.651322,0.348678
cs,8,2000,2001,1,0.144074,0.855926
cs,8,2000,2002,2,0.312677,0.687323
cs,8,2000,2003,3,0.045191,0.954809
cs,8,2000,2004,4,0.325833,0.674167
cs,8,2000,2005,5,0.239291,0.760709
cs,8,2000,2006,6,0.267486,0.732514
cs,8,2000,2007,7,0.0,1.0
cs,8,2000,2008,8,0.003874,0.996126
cs,8,2000,2009,9,0.0,1.0
cs,8,2000,2010,10,0.045191,0.954809
cs,8,2000,2011,11,0.0,1.0
cs,8,2000,2012,12,0.267486,0.732514
cs,8,2000,2013,13,0.267486,0.732514
cs,8,2000,2014,14,0.235416,0.764584
cs,8,2000,2015,15,0.253926,0.746074
cs,8,2000,2016,16,0.264688,0.735312
cs,8,2000,2017,17,0.014636,0.985364
cs,8,2000,2018,18,0.008657,0.991343
cs,8,2000,2019,19,0.003874,0.996126
cs,8,2000,2020,20,0.0,1.0
cs,8,2000,2021,21,0.0,1.0
cs,8,2000,2022,22,0.0,1.0
cs,8,2000,2023,23,0.0,1.0
cs,8,2000,2024,24,0.0,1.0
cs,8,2000,2025,25,0.0,1.0
cs,9,2000,2000,0,0.651322,0.348678
cs,9,2000,2001,1,0.280608,0.719392
cs,9,2000,2002,2,0.426113,0.573887
cs,9,2000,2003,3,0.153926,0.846074
cs,9,2000,2004,4,0.040727,0.959273
cs,9,2000,2005,5,0.239291,0.760709
cs,9,2000,2006,6,0.153926,0.846074
cs,9,2000,2007,7,0.235416,0.764584
cs,9,2000,2008,8,0.003874,0.996126
cs,9,2000,2009,9,0.0,1.0
cs,9,2000,2010,10,0.01851,0.98149
cs,9,2000,2011,11,0.012531,0.987469
cs,9,2000,2012,12,0.023293,0.976707
cs,9,2000,2013,13,0.0,1.0
cs,9,2000,2014,14,0.0,1.0
cs,9,2000,2015,15,0.0,1.0
cs,9,2000,2016,16,0.0,1.0
cs,9,2000,2017,17,0.0,1.0
cs,9,2000,2018,18,0.014636,0.985364
cs,9,2000,2019,19,0.026102,0.973898
cs,9,2000,2020,20,0.026102,0.973898
cs,9,2000,2021,21,0.135416,0.864584
cs,9,2000,2022,22,0.139291,0.860709
cs,9,2000,2023,23,0.032069,0.967931
cs,9,2000,2024,24,0.032069,0.967931
cs,9,2000,2025,25,0.032069,0.967931
cs,10,2000,2000,0,0.651322,0.348678
cs,10,2000,2001,1,0.139812,0.860188
cs,10,2000,2002,2,0.208011,0.791989
cs,10,2000,2003,3,0.163212,0.836788
cs,10,2000,2004,4,0.171147,0.828853
cs,10,2000,2005,5,0.107731,0.892269
cs,10,2000,2006,6,0.099074,0.900926
cs,10,2000,2007,7,0.135608,0.864392
cs,10,2000,2008,8,0.026102,0.973898
cs,10,2000,2009,9,0.053849,0.946151
cs,10,2000,2010,10,0.014636,0.985364
cs,10,2000,2011,11,0.0,1.0
cs,10,2000,2012,12,0.0,1.0
cs,10,2000,2013,13,0.082055,0.917945
cs,10,2000,2014,14,0.008657,0.991343
cs,10,2000,2015,15,0.022228,0.977772
cs,10,2000,2016,16,0.022228,0.977772
cs,10,2000,2017,17,0.036864,0.963136
cs,10,2000,2018,18,0.0,1.0
cs,10,2000,2019,19,0.0,1.0
cs,10,2000,2020,20,0.0,1.0
cs,10,2000,2021,21,0.0,1.0
cs,10,2000,2022,22,0.0,1.0
cs,10,2000,2023,23,0.008657,0.991343
cs,10,2000,2024,24,0.135416,0.864584
cs,10,2000,2025,25,0.032069,0.967931
cs,11,2000,2000,0,0.651322,0.348678
cs,11,2000,2001,1,0.221571,0.778429
cs,11,2000,2002,2,0.139291,0.860709
cs,11,2000,2003,3,0.195244,0.804756
cs,11,2000,2004,4,0.184482,0.815518
cs,11,2000,2005,5,0.157644,0.842356
cs,11,2000,2006,6,0.139291,0.860709
cs,11,2000,2007,7,0.032069,0.967931
cs,11,2000,2008,8,0.0,1.0
cs,11,2000,2009,9,0.045191,0.954809
cs,11,2000,2010,10,0.0,1.0
cs,11,2000,2011,11,0.003874,0.996126
cs,11,2000,2012,12,0.003874,0.996126
cs,11,2000,2013,13,0.063416,0.936584
cs,11,2000,2014,14,0.063416,0.936584
cs,11,2000,2015,15,0.063416,0.936584
cs,11,2000,2016,16,0.0,1.0
cs,11,2000,2017,17,0.0,1.0
cs,11,2000,2018,18,0.090416,0.909584
cs,11,2000,2019,19,0.063416,0.936584
cs,11,2000,2020,20,0.032069,0.967931
cs,11,2000,2021,21,0.0,1.0
cs,11,2000,2022,22,0.0,1.0
cs,11,2000,2023,23,0.0,1.0
cs,11,2000,2024,24,0.0,1.0
cs,11,2000,2025,25,0.0,1.0
cs,12,2000,2000,0,0.651322,0.348678
cs,12,2000,2001,1,0.248061,0.751939
cs,12,2000,2002,2,0.344343,0.655657
cs,12,2000,2003,3,0.275358,0.724642
cs,12,2000,2004,4,0.229718,0.770282
cs,12,2000,2005,5,0.085182,0.914818
cs,12,2000,2006,6,0.166301,0.833699
cs,12,2000,2007,7,0.157644,0.842356
cs,12,2000,2008,8,0.023293,0.976707
cs,12,2000,2009,9,0.030885,0.969115
cs,12,2000,2010,10,0.032069,0.967931
cs,12,2000,2011,11,0.008657,0.991343
cs,12,2000,2012,12,0.008657,0.991343
cs,12,2000,2013,13,0.030885,0.969115
cs,12,2000,2014,14,0.0,1.0
cs,12,2000,2015,15,0.0,1.0
cs,12,2000,2016,16,0.0,1.0
cs,12,2000,2017,17,0.0,1.0
cs,12,2000,2018,18,0.0,1.0
cs,12,2000,2019,19,0.0,1.0
cs,12,2000,2020,20,0.0,1.0
cs,12,2000,2021,21,0.0,1.0
cs,12,2000,2022,22,0.0,1.0
cs,12,2000,2023,23,0.0,1.0
cs,12,2000,2024,24,0.0,1.0
cs,12,2000,2025,25,0.0,1.0
cs,13,2000,2000,0,0.651322,0.348678
cs,13,2000,2001,1,0.27228,0.72772
cs,13,2000,2002,2,0.198833,0.801167
cs,13,2000,2003,3,0.324935,0.675065
cs,13,2000,2004,4,0.30671,0.69329
cs,13,2000,2005,5,0.27228,0.72772
cs,13,2000,2006,6,0.27228,0.72772
cs,13,2000,2007,7,0.257644,0.742356
cs,13,2000,2008,8,0.0,1.0
cs,13,2000,2009,9,0.022228,0.977772
cs,13,2000,2010,10,0.030885,0.969115
cs,13,2000,2011,11,0.092688,0.907312
cs,13,2000,2012,12,0.014636,0.985364
cs,13,2000,2013,13,0.014636,0.985364
cs,13,2000,2014,14,0.0,1.0
cs,13,2000,2015,15,0.01851,0.98149
cs,13,2000,2016,16,0.014636,0.985364
cs,13,2000,2017,17,0.014636,0.985364
cs,13,2000,2018,18,0.014636,0.985364
cs,13,2000,2019,19,0.014636,0.985364
cs,13,2000,2020,20,0.014636,0.985364
cs,13,2000,2021,21,0.014636,0.985364
cs,13,2000,2022,22,0.078052,0.921948
cs,13,2000,2023,23,0.235416,0.764584
cs,13,2000,2024,24,0.032069,0.967931
cs,13,2000,2025,25,0.014636,0.985364
cs,14,2000,2000,0,0.651322,0.348678
cs,14,2000,2001,1,0.176061,0.823939
cs,14,2000,2002,2,0.199769,0.800231
cs,14,2000,2003,3,0.182195,0.817805
cs,14,2000,2004,4,0.330902,0.669098
cs,14,2000,2005,5,0.286916,0.713084
cs,14,2000,2006,6,0.350332,0.649668
cs,14,2000,2007,7,0.295244,0.704756
cs,14,2000,2008,8,0.119655,0.880345
cs,14,2000,2009,9,0.082055,0.917945
cs,14,2000,2010,10,0.091897,0.908103
cs,14,2000,2011,11,0.067419,0.932581
cs,14,2000,2012,12,0.062954,0.937046
cs,14,2000,2013,13,0.057723,0.942277
cs,14,2000,2014,14,0.090416,0.909584
cs,14,2000,2015,15,0.090416,0.909584
cs,14,2000,2016,16,0.0,1.0
cs,14,2000,2017,17,0.014636,0.985364
cs,14,2000,2018,18,0.235416,0.764584
cs,14,2000,2019,19,0.135416,0.864584
cs,14,2000,2020,20,0.135416,0.864584
cs,14,2000,2021,21,0.235416,0.764584
cs,14,2000,2022,22,0.063416,0.936584
cs,14,2000,2023,23,0.0,1.0
cs,14,2000,2024,24,0.0,1.0
cs,14,2000,2025,25,0.0,1.0
cs,15,2000,2000,0,0.651322,0.348678
cs,15,2000,2001,1,0.370434,0.629566
cs,15,2000,2002,2,0.204412,0.795588
cs,15,2000,2003,3,0.184812,0.815188
cs,15,2000,2004,4,0.334441,0.665559
cs,15,2000,2005,5,0.27949,0.72051
cs,15,2000,2006,6,0.221334,0.778666
cs,15,2000,2007,7,0.229707,0.770293
cs,15,2000,2008,8,0.072359,0.927641
cs,15,2000,2009,9,0.235416,0.764584
cs,15,2000,2010,10,0.045191,0.954809
cs,15,2000,2011,11,0.049066,0.950934
cs,15,2000,2012,12,0.045191,0.954809
cs,15,2000,2013,13,0.049066,0.950934
cs,15,2000,2014,14,0.045191,0.954809
cs,15,2000,2015,15,0.045191,0.954809
cs,15,2000,2016,16,0.045191,0.954809
cs,15,2000,2017,17,0.045191,0.954809
cs,15,2000,2018,18,0.045191,0.954809
cs,15,2000,2019,19,0.045191,0.954809
cs,15,2000,2020,20,0.045191,0.954809
cs,15,2000,2021,21,0.045191,0.954809
cs,15,2000,2022,22,0.026102,0.973898
cs,15,2000,2023,23,0.0,1.0
cs,15,2000,2024,24,0.0,1.0
cs,15,2000,2025,25,0.0,1.0
cs,16,2000,2000,0,0.651322,0.348678
cs,16,2000,2001,1,0.256718,0.743282
cs,16,2000,2002,2,0.334534,0.665466
cs,16,2000,2003,3,0.201061,0.798939
cs,16,2000,2004,4,0.39864,0.60136
cs,16,2000,2005,5,0.202992,0.797008
cs,16,2000,2006,6,0.157644,0.842356
cs,16,2000,2007,7,0.111746,0.888254
cs,16,2000,2008,8,0.12728,0.87272
cs,16,2000,2009,9,0.116519,0.883481
cs,16,2000,2010,10,0.012531,0.987469
cs,16,2000,2011,11,0.032069,0.967931
cs,16,2000,2012,12,0.003874,0.996126
cs,16,2000,2013,13,0.003874,0.996126
cs,16,2000,2014,14,0.0,1.0
cs,16,2000,2015,15,0.014636,0.985364
cs,16,2000,2016,16,0.0,1.0
cs,16,2000,2017,17,0.0,1.0
cs,16,2000,2018,18,0.0,1.0
cs,16,2000,2019,19,0.003874,0.996126
cs,16,2000,2020,20,0.003874,0.996126
cs,16,2000,2021,21,0.003874,0.996126
cs,16,2000,2022,22,0.003874,0.996126
cs,16,2000,2023,23,0.003874,0.996126
cs,16,2000,2024,24,0.0,1.0
cs,16,2000,2025,25,0.0,1.0
cs,17,2000,2000,0,0.651322,0.348678
cs,17,2000,2001,1,0.189787,0.810213
cs,17,2000,2002,2,0.158901,0.841099
cs,17,2000,2003,3,0.235697,0.764303
cs,17,2000,2004,4,0.182313,0.817687
cs,17,2000,2005,5,0.117584,0.882416
cs,17,2000,2006,6,0.131154,0.868846
cs,17,2000,2007,7,0.046705,0.953295
cs,17,2000,2008,8,0.036864,0.963136
cs,17,2000,2009,9,0.198833,0.801167
cs,17,2000,2010,10,0.090416,0.909584
cs,17,2000,2011,11,0.0,1.0
cs,17,2000,2012,12,0.045191,0.954809
cs,17,2000,2013,13,0.0,1.0
cs,17,2000,2014,14,0.0,1.0
cs,17,2000,2015,15,0.0,1.0
cs,17,2000,2016,16,0.0,1.0
cs,17,2000,2017,17,0.0,1.0
cs,17,2000,2018,18,0.0,1.0
cs,17,2000,2019,19,0.0,1.0
cs,17,2000,2020,20,0.008657,0.991343
cs,17,2000,2021,21,0.008657,0.991343
cs,17,2000,2022,22,0.008657,0.991343
cs,17,2000,2023,23,0.008657,0.991343
cs,17,2000,2024,24,0.003874,0.996126
cs,17,2000,2025,25,0.0,1.0
cs,18,2000,2000,0,0.651322,0.348678
cs,18,2000,2001,1,0.190697,0.809303
cs,18,2000,2002,2,0.393582,0.606418
cs,18,2000,2003,3,0.17228,0.82772
cs,18,2000,2004,4,0.217343,0.782657
cs,18,2000,2005,5,0.282122,0.717878
cs,18,2000,2006,6,0.27228,0.72772
cs,18,2000,2007,7,0.135416,0.864584
cs,18,2000,2008,8,0.036864,0.963136
cs,18,2000,2009,9,0.022228,0.977772
cs,18,2000,2010,10,0.040738,0.959262
cs,18,2000,2011,11,0.014636,0.985364
cs,18,2000,2012,12,0.0,1.0
cs,18,2000,2013,13,0.023293,0.976707
cs,18,2000,2014,14,0.003874,0.996126
cs,18,2000,2015,15,0.0,1.0
cs,18,2000,2016,16,0.008657,0.991343
cs,18,2000,2017,17,0.235416,0.764584
cs,18,2000,2018,18,0.135416,0.864584
cs,18,2000,2019,19,0.014636,0.985364
cs,18,2000,2020,20,0.012531,0.987469
cs,18,2000,2021,21,0.0,1.0
cs,18,2000,2022,22,0.0,1.0
cs,18,2000,2023,23,0.0,1.0
cs,18,2000,2024,24,0.0,1.0
cs,18,2000,2025,25,0.0,1.0
cs,19,2000,2000,0,0.651322,0.348678
cs,19,2000,2001,1,0.027167,0.972833
cs,19,2000,2002,2,0.276143,0.723857
cs,19,2000,2003,3,0.144074,0.855926
cs,19,2000,2004,4,0.239291,0.760709
cs,19,2000,2005,5,0.235416,0.764584
cs,19,2000,2006,6,0.261519,0.738481
cs,19,2000,2007,7,0.135416,0.864584
cs,19,2000,2008,8,0.0,1.0
cs,19,2000,2009,9,0.0,1.0
cs,19,2000,2010,10,0.022228,0.977772
cs,19,2000,2011,11,0.032069,0.967931
cs,19,2000,2012,12,0.014636,0.985364
cs,19,2000,2013,13,0.0,1.0
cs,19,2000,2014,14,0.022228,0.977772
cs,19,2000,2015,15,0.0,1.0
cs,19,2000,2016,16,0.032069,0.967931
cs,19,2000,2017,17,0.032069,0.967931
cs,19,2000,2018,18,0.032069,0.967931
cs,19,2000,2019,19,0.032069,0.967931
cs,19,2000,2020,20,0.032069,0.967931
cs,19,2000,2021,21,0.032069,0.967931
cs,19,2000,2022,22,0.032069,0.967931
cs,19,2000,2023,23,0.032069,0.967931
cs,19,2000,2024,24,0.032069,0.967931
cs,19,2000,2025,25,0.0,1.0
cs,20,2000,2000,0,0.651322,0.348678
cs,20,2000,2001,1,0.198833,0.801167
cs,20,2000,2002,2,0.153833,0.846167
cs,20,2000,2003,3,0.198833,0.801167
cs,20,2000,2004,4,0.104143,0.895857
cs,20,2000,2005,5,0.095486,0.904514
cs,20,2000,2006,6,0.063416,0.936584
cs,20,2000,2007,7,0.063416,0.936584
cs,20,2000,2008,8,0.022228,0.977772
cs,20,2000,2009,9,0.0,1.0
cs,20,2000,2010,10,0.0,1.0
cs,20,2000,2011,11,0.0,1.0
cs,20,2000,2012,12,0.0,1.0
cs,20,2000,2013,13,0.0,1.0
cs,20,2000,2014,14,0.0,1.0
cs,20,2000,2015,15,0.0,1.0
cs,20,2000,2016,16,0.0,1.0
cs,20,2000,2017,17,0.022228,0.977772
cs,20,2000,2018,18,0.0,1.0
cs,20,2000,2019,19,0.0,1.0
cs,20,2000,2020,20,0.0,1.0
cs,20,2000,2021,21,0.0,1.0
cs,20,2000,2022,22,0.0,1.0
cs,20,2000,2023,23,0.0,1.0
cs,20,2000,2024,24,0.0,1.0
cs,20,2000,2025,25,0.0,1.0
cs,21,2000,2000,0,0.651322,0.348678
cs,21,2000,2001,1,0.17136,0.82864
cs,21,2000,2002,2,0.348061,0.651939
cs,21,2000,2003,3,0.039818,0.960182
cs,21,2000,2004,4,0.361787,0.638213
cs,21,2000,2005,5,0.077261,0.922739
cs,21,2000,2006,6,0.299555,0.700445
cs,21,2000,2007,7,0.321334,0.678666
cs,21,2000,2008,8,0.266301,0.733699
cs,21,2000,2009,9,0.244074,0.755926
cs,21,2000,2010,10,0.252731,0.747269
cs,21,2000,2011,11,0.266301,0.733699
cs,21,2000,2012,12,0.235416,0.764584
cs,21,2000,2013,13,0.235416,0.764584
cs,21,2000,2014,14,0.235416,0.764584
cs,21,2000,2015,15,0.090416,0.909584
cs,21,2000,2016,16,0.0,1.0
cs,21,2000,2017,17,0.014636,0.985364
cs,21,2000,2018,18,0.0,1.0
cs,21,2000,2019,19,0.0,1.0
cs,21,2000,2020,20,0.0,1.0
cs,21,2000,2021,21,0.0,1.0
cs,21,2000,2022,22,0.0,1.0
cs,21,2000,2023,23,0.0,1.0
cs,21,2000,2024,24,0.0,1.0
cs,21,2000,2025,25,0.0,1.0
cs,22,2000,2000,0,0.651322,0.348678
cs,22,2000,2001,1,0.141469,0.858531
cs,22,2000,2002,2,0.270833,0.729167
cs,22,2000,2003,3,0.221061,0.778939
cs,22,2000,2004,4,0.158709,0.841291
cs,22,2000,2005,5,0.023293,0.976707
cs,22,2000,2006,6,0.036864,0.963136
cs,22,2000,2007,7,0.102948,0.897052
cs,22,2000,2008,8,0.045521,0.954479
cs,22,2000,2009,9,0.0,1.0
cs,22,2000,2010,10,0.029272,0.970728
cs,22,2000,2011,11,0.039542,0.960458
cs,22,2000,2012,12,0.008657,0.991343
cs,22,2000,2013,13,0.030885,0.969115
cs,22,2000,2014,14,0.023293,0.976707
cs,22,2000,2015,15,0.008657,0.991343
cs,22,2000,2016,16,0.040727,0.959273
cs,22,2000,2017,17,0.040727,0.959273
cs,22,2000,2018,18,0.008657,0.991343
cs,22,2000,2019,19,0.008657,0.991343
cs,22,2000,2020,20,0.008657,0.991343
cs,22,2000,2021,21,0.0,1.0
cs,22,2000,2022,22,0.0,1.0
cs,22,2000,2023,23,0.0,1.0
cs,22,2000,2024,24,0.0,1.0
cs,22,2000,2025,25,0.0,1.0
cs,23,2000,2000,0,0.651322,0.348678
cs,23,2000,2001,1,0.280608,0.719392
cs,23,2000,2002,2,0.27136,0.72864
cs,23,2000,2003,3,0.266301,0.733699
cs,23,2000,2004,4,0.216551,0.783449
cs,23,2000,2005,5,0.280608,0.719392
cs,23,2000,2006,6,0.144074,0.855926
cs,23,2000,2007,7,0.053849,0.946151
cs,23,2000,2008,8,0.008657,0.991343
cs,23,2000,2009,9,0.023293,0.976707
cs,23,2000,2010,10,0.045191,0.954809
cs,23,2000,2011,11,0.0,1.0
cs,23,2000,2012,12,0.008657,0.991343
cs,23,2000,2013,13,0.0,1.0
cs,23,2000,2014,14,0.0,1.0
cs,23,2000,2015,15,0.094291,0.905709
cs,23,2000,2016,16,0.239291,0.760709
cs,23,2000,2017,17,0.135416,0.864584
cs,23,2000,2018,18,0.235416,0.764584
cs,23,2000,2019,19,0.235416,0.764584
cs,23,2000,2020,20,0.014636,0.985364
