subject,year_from,year_to,topic_id,category,best_match_topic,best_match_sim,words
physics,2000,2001,95,disappear,0,0.0,"ergodic, tempering, ergodicity, insuring, lennard, jones, walking, microcanonical, caloric, metric"
physics,2000,2001,97,evolve,97,0.395568,"incoherent, mi, aperiodic, partially, altered, collimated, spots, coherently, displays, spontaneously"
physics,2000,2001,98,evolve,98,0.472661,"fullerenes, 4n, zincblend, jahn, aromatic, teller, huckel, alternated, bond, aromaticity"
physics,2000,2001,99,evolve,38,0.080059,"cpbs, discontinuities, wood, gratings, evidenced, slits, unambiguously, metallic, anomalies, rectangular"
physics,2000,2001,101,evolve,101,0.442105,"nc, temporarily, finaly, kirzhnits, overrun, rederive, guiding, intense, colliders, sigma"
physics,2000,2001,103,disappear,0,0.0,"electroholographic, photorefractive, paraelectric, needles, needle, supporting, dipolar, isolated, asymmetry, supported"
physics,2000,2001,107,disappear,0,0.0,"cac, cmc, polysoaps, associating, assembly, amphiphiles, micelle, amphiphilic, polymer, aggregation"
physics,2000,2001,108,evolve,108,0.105679,"ceimc, sobolev, qmc, hylleraas, 4500k, cfhh, bartlett, hyperspherical, convergency, 2800k"
physics,2000,2001,111,disappear,0,0.0,"montecarlo, heath, lagrangean, circumvented, fixing, maximizes, microcanonical, guaranteed, simplifying, lagrange"
physics,2000,2001,113,disappear,0,0.0,"characterisations, truncate, tiled, unmodified, summing, misleading, naive, infinitely, smoothed, overcome"
physics,2000,2001,115,evolve,30,0.080059,"myslivets, clips, inversionless, broadened, popov, george, download, audio, vol, transparency"
physics,2000,2001,119,stable,119,0.546869,"penetration, overdense, relativistically, clouds, ballistic, dieletric, balescu, transparency, selfconsistent, lenard"
physics,2000,2001,121,evolve,121,0.125284,"ah, transformed, marcel, flat, curved, gravitation, geodetic, scalar, identically, say"
physics,2000,2001,125,evolve,125,0.443821,"electrodynamics, guanajuato, gausses, excerpts, alia, gentle, looked, maxwell, mexico, complementing"
physics,2000,2001,126,stable,126,0.544466,"qtr, hegerfeldt, symbolisms, axiomatic, relativity, surprised, covariant, noncovariant, symbolic, transformations"
physics,2000,2001,127,stable,127,0.746073,"deuteron, deuterons, wanniers, pong, penetrability, ping, momenta, wavepacket, colliding, recollisions"
physics,2000,2001,130,stable,130,0.55937,"bessel, superluminal, relativty, absorbtion, extinction, distortion, coherently, scissors, comments, doppler"
physics,2000,2001,131,evolve,131,0.392153,"multiplicative, leap, frog, heun, interval, langevin, uniformly, colored, algorithm, stochastic"
physics,2000,2001,132,disappear,0,0.0,"proteus, mirabilis, swarming, bacteria, spectacular, repeating, colonies, multiply, swarm, concentric"
physics,2000,2001,134,evolve,15,0.167558,"hysteretic, shedding, rod, hysteresis, soap, laminar, penetrates, 5th, satisfactorily, disk"
physics,2000,2001,135,evolve,135,0.080059,"coding, spike, neurons, synaptic, excitatory, firing, gime, gimes, preferred, refractoriness"
physics,2000,2001,139,stable,139,0.932271,"sisyphus, hotter, collisions, normally, selectively, expect, lattices, accelerate, mainly, cooling"
physics,2000,2001,140,evolve,155,0.098284,"gratings, bragg, analogs, solitons, nonlinearities, bullets, media, resonantly, periodic, reviewed"
physics,2000,2001,143,evolve,91,0.125284,"hydration, na, occupancy, aq, occupancies, molar, occupying, underestimate, sphere, supplied"
physics,2000,2001,144,stable,144,1.0,"embarking, ventures, astronomy, parallels, astronomers, lessons, reader, decide, did, answer"
physics,2000,2001,151,evolve,151,0.309026,"pointer, teleportation, coins, corpuscular, children, mikroparticle, symmetrizations, independences, zender, dice"
physics,2000,2001,152,evolve,82,0.049504,"znp, porphyrin, quinone, supermolecule, superexchange, zinc, 2p, solvents, intermolecular, sequential"
physics,2000,2001,154,stable,154,0.973,"relativity, tt, sameness, thorndike, stilwell, ives, transformations, kennedy, morley, apparent"
physics,2000,2001,155,evolve,155,0.456814,"soliton, modulational, nse, chirped, saturable, backed, colored, absorber, spatiotemporally, managed"
physics,2000,2001,158,evolve,158,0.093029,"santilli, shillady, hcth, coloumb, mpw1k, hpw91, hulten, ghl, mpwh, 3y"
physics,2000,2001,163,evolve,163,0.287279,"entangled, maximally, manipulated, easily, generating, coherently, bose, transmitted, spontaneous, raman"
physics,2000,2001,165,stable,165,0.874716,"concentrates, regardless, nonadiabatic, quantized, consistently, inside, peaks, itself, always, narrow"
physics,2000,2001,166,stable,166,0.889479,"gravitomagnetic, tides, lageos, perturbing, lense, thirring, ocean, gp, tiny, satellites"
physics,2000,2001,169,stable,169,0.639473,"psychology, everyone, 100th, prejudice, occasion, rejects, ccm, anniversary, observer, concerning"
physics,2000,2001,170,stable,170,0.933063,"quest, phenomenology, popular, masses, introduction, neutrino, semi, article, spectrum, provides"
physics,2000,2001,171,stable,171,0.785275,"clauser, horne, inequalities, indeterminacy, simile, myself, scrutinised, remarked, entitled, werner"
physics,2000,2001,173,evolve,67,0.043525,"assignment, peptide, enkephalin, pdb, permutations, alignments, bank, potts, folding, variables"
physics,2000,2001,177,stable,177,0.868229,"outliers, horizons, multiscaling, tails, extreme, demise, sometime, events, dominate, abnormal"
physics,2000,2001,179,stable,179,0.601869,"integrally, suggestion, essence, character, mediated, clarify, view, newton, behaviour, elementary"
physics,2000,2001,180,stable,180,0.688186,"loopless, drainage, strands, displacement, nonwetting, stabilization, invasion, viscous, front, simulator"
physics,2000,2001,185,evolve,185,0.373693,"slew, ionize, 30ms, millikelvins, rovibrational, zeke, stringently, rydberg, pulsed, diatomic"
physics,2001,2002,0,stable,0,0.668416,"schroedinger, unprecedently, absorbing, 2t, pseudo, possibly, 100a, products, inversion, done"
physics,2001,2002,1,evolve,28,0.049504,"vlasov, tuneshifts, poicare, wigner, hyperplane, equipartitioning, pep, colliders, beam, hyperplanes"
physics,2001,2002,2,evolve,2,0.301181,"formulae, logically, considerations, imperfect, uncertainty, sec, bayesian, meaning, intervals, probabilistic"
physics,2001,2002,3,evolve,3,0.247617,"7s, alpha, breit, corrections, hydrogenlike, muonic, pnc, lamb, ln, nonconserving"
physics,2001,2002,4,stable,4,0.570131,"gravic, gravo, axiomatically, quintessence, cosmos, inertial, intergalactic, quartet, replaces, prevails"
physics,2001,2002,5,evolve,5,0.293589,"tracts, dna, hamming, tract, adenine, overwinding, unzipping, stranded, conformational, undenatured"
physics,2001,2002,6,disappear,0,0.0,"bures, cryptography, disentanglement, qutrit, epr, quant, reichenbach, adduced, dittmann, separability"
physics,2001,2002,7,stable,7,0.566473,"evaporative, trap, cesium, 10muk, 300nk, eia, cooling, evaporation, metastable, magneto"
physics,2001,2002,9,evolve,9,0.350343,"mshg, nondirect, sh, ni, susceptibilities, gallium, empty, hyperpolarizabilities, antiadiabatic, harmonic"
physics,2001,2002,10,stable,10,0.64812,"maws, chaos, cgle, arnol, sn, maw, packet, josephson, condensates, pitaevskii"
physics,2001,2002,11,disappear,0,0.0,"wavesguides, nonlinearities, cycloids, vanish, horn, maxwell, polarisation, metalic, demostrated, oscilator"
physics,2001,2002,12,evolve,12,0.334311,"fermion, cdotnm, boson, bose, fermi, 6c, pitaevskii, dilute, condensates, statics"
physics,2001,2002,13,stable,13,0.634819,"recombination, sodium, iv, coefficients, photoionization, dielectronic, xvii, recomputed, vi, ccd"
physics,2001,2002,14,evolve,14,0.106599,"sham, kohn, eigenvalue, alben, literatuare, matrices, lanczos, suitably, comparision, eigenvalues"
physics,2001,2002,15,evolve,15,0.448628,"hyperspheres, demixing, bailout, penetrated, binodal, shedding, hysteresis, spinodal, hysteretic, metastability"
physics,2001,2002,16,evolve,16,0.139363,"refrigerator, kevlar, mk, flange, dilution, primakoff, axions, cavity, cooled, passed"
physics,2001,2002,18,evolve,18,0.093029,"shbs, gun, linac, atf, nlc, shb, buncher, fel, emittance, pacting"
physics,2001,2002,19,evolve,19,0.295466,"cch4, franck, antiatom, ell, condon, dmft, ch3f, ortho, qed, para"
physics,2001,2002,20,evolve,20,0.175897,"deforming, inherit, alembert, abscence, tangential, nse, incompressible, corrrect, velosity, relatvistic"
physics,2001,2002,22,evolve,22,0.313809,"cal, enstrophy, gravitating, cascade, inviscid, axissymmetrical, axissymmetric, yakubovich, zenkovich, cauchy"
physics,2001,2002,23,evolve,169,0.125284,"flop, flip, ro, zehnder, vibronic, tfrcars, coherences, programming, pigtailed, cnot"
physics,2001,2002,24,evolve,24,0.043525,"klm, sech, saturable, absorber, lisgaf, znse, cr, automodulation, lens, destabilizations"
physics,2001,2002,25,evolve,25,0.362931,"1gev, u92, projectile, lw, stopping, si28, winther, projectiles, sum, equipartition"
physics,2001,2002,26,evolve,26,0.369189,"solem, aharonov, moment, strange, bohm, electromagetic, gerlach, stern, casher, passing"
physics,2001,2002,28,evolve,28,0.289529,"sidis, pol, subprocesses, jlc, compton, lambda, hermes, colliders, nlc, hera"
physics,2001,2002,30,evolve,0,0.038742,"breather, davydov, breathers, frohlich, inversionless, product, legitimate, dnls, disentangled, schroedinger"
physics,2001,2002,31,evolve,31,0.168305,"replicators, resistor, exponent, crosslinks, replica, gelation, replicating, imbibition, rouse, hipercyclic"
physics,2001,2002,32,disappear,0,0.0,"macromolecules, continous, biochemistry, kinetics, brownian, protein, views, insufficient, gating, discrete"
physics,2001,2002,33,stable,33,0.719336,"epic, pixel, subpixel, mos, landing, nlcta, ccds, electrode, xmm, monitors"
physics,2001,2002,34,evolve,24,0.038742,"pms1, pms, mdp, mflop, programming, iterations, 45mflop, classes, mpi, tools"
physics,2001,2002,35,evolve,35,0.270284,"nlc, spear, slc, linac, rfq, vpac, fodo, bpms, feedback, rad"
physics,2001,2002,36,evolve,36,0.237221,"rindler, hiroshima, gammagamma, ankara, wiechert, frame, isolde, mikaelian, synchrotrons, workshop"
physics,2001,2002,38,stable,38,0.697945,"divergence, outcoupled, nanostructured, outcoupling, gratings, hologram, mss, lensing, talbot, microfabricated"
physics,2001,2002,39,evolve,39,0.043525,"exponents, k41, nonextensive, hi, anomalous, ast, kappa, accelerations, intermittency, kolmogorov"
physics,2001,2002,40,stable,40,0.905074,"ncia, turbul, sticos, estoc, todos, desenvolvida, remeshing, burgers, para, quasigeostrophic"
physics,2001,2002,41,stable,41,0.854658,"sine, gordon, microtubules, permanent, dipoles, brain, propagation, reduces, problem, considering"
physics,2001,2002,42,evolve,170,0.057096,"methane, translational, kj, stretch, cd4, nu, dissociation, vibrations, vibrational, nine"
physics,2001,2002,44,evolve,44,0.384094,"bose, condensate, radiant, photoassociation, indirect, doublets, exciton, engeneering, einstein, nondegenerate"
physics,2001,2002,45,evolve,45,0.232159,"unzipping, op, chain, polymers, biopolymers, semiflexible, unstretched, dna, 0r, pulling"
physics,2001,2002,46,evolve,59,0.170284,"sup, gravitational, waitat, emmited, manley, superluminally, rowe, morley, alfven, actio"
physics,2001,2002,47,evolve,47,0.443372,"cir, llfs, flashboard, bow, isotropization, pos, erosive, petschek, discharge, microdust"
physics,2001,2002,48,evolve,48,0.450948,"nanographite, clusters, le, cu, bar, tabular, polarizabilities, magnetism, stacked, sjm"
physics,2001,2002,49,disappear,0,0.0,"turbid, nabla, semidilute, spatio, inclusion, diffracted, scatterer, scattered, nonequilibrium, behaves"
physics,2001,2002,50,disappear,0,0.0,"overtone, cepheids, pulsational, p4, hydrodynamical, 4th, p1, survey, curves, indicated"
physics,2001,2002,51,evolve,51,0.482227,"pisa, ati, conference, antenna, june, italy, reviews, bichromatic, multiphoton, dots"
physics,2001,2002,52,stable,52,0.726928,"tropomyosin, nonwetting, drainage, strands, translocation, loopless, arguments, displacement, front, monomers"
physics,2001,2002,53,evolve,53,0.27358,"spectrogram, insonfied, 740r, insonified, reassigned, particule, increments, wavetrains, lagrangian, rms"
physics,2001,2002,54,disappear,0,0.0,"omega, hbar, integers, unmatched, inhomogeneously, resonating, theorem, supposed, area, variance"
physics,2001,2002,55,evolve,55,0.105679,"kluk, multiphoton, hermann, semiclassically, ati, postulated, semiclassical, yamamoto, devised, echo"
physics,2001,2002,56,evolve,56,0.257459,"linac, pem, unilac, slc, aps, epics, guns, 2gev, manager, execution"
physics,2001,2002,58,evolve,58,0.098284,"intercenter, sigma, hyperspherical, body, ranged, lengths, inelastic, quintet, spectator, coulomb"
physics,2001,2002,59,evolve,59,0.174788,"impulse, paco, ceramic, superconductor, transducer, squid, yba, 2cu, 3o, exerts"
physics,2001,2002,60,evolve,60,0.455227,"jpr, twice, classically, scatterers, backscattering, diffuse, localization, backward, enhances, na5"
physics,2001,2002,61,stable,61,0.961258,"octahedral, builded, anharmonic, doubly, jahn, vibronic, teller, vibrations, morse, interelectron"
physics,2001,2002,62,stable,62,0.505145,"twin, paradox, observer, relativity, eigenintervals, simultaneity, lapses, eigentime, lacuna, observers"
physics,2001,2002,63,evolve,63,0.310114,"showers, enigmas, radar, neutralino, enigma, luminous, relic, primaries, supersymmetric, unsolved"
physics,2001,2002,65,stable,65,0.519601,"gravitational, pendulum, stopping, bundle, decelerated, coheres, antigravitational, dilation, transitive, complies"
physics,2001,2002,67,evolve,67,0.499548,"onion, lamellar, tubulin, native, sequences, foldability, letters, onions, peptide, swells"
physics,2001,2002,70,evolve,70,0.292842,"simply, mini, stop, finite, photonic, propagation, crystals, gap, practical, filling"
physics,2001,2002,73,evolve,73,0.452664,"adriatic, drifter, lsf, fsle, spheres, drifters, sheared, suspensions, dd, sea"
physics,2001,2002,74,evolve,74,0.118801,"axonemal, headed, rippling, motors, processivity, gyorgyi, szent, actin, shortening, myxobacterial"
physics,2001,2002,76,evolve,76,0.404248,"pfaff, lyapunov, reconnection, convecting, dynamo, morphologies, resistivity, barber, andereck, goes"
physics,2001,2002,77,evolve,77,0.25853,"turing, penney, diffractions, hexagons, activator, concretely, inhibitor, kronig, lateral, inhibition"
physics,2001,2002,78,evolve,19,0.098284,"tokamaks, virial, richtmyer, meshkov, flucuations, adiabatic, shafranov, levy, tokamak, technics"
physics,2001,2002,79,evolve,79,0.361722,"hg, maser, ca, parity, 40ca, 6s, standards, isotopic, dressed, trzcinska"
physics,2001,2002,81,disappear,0,0.0,"aerogel, hermes, cerenkov, c4f10, radiator, perfected, fluorocarbon, resin, radiators, kaons"
physics,2001,2002,82,stable,82,0.535594,"b850, pigment, solvents, qc, bchl, polaron, dimerization, pscp, bchls, isomerization"
physics,2001,2002,83,evolve,28,0.106599,"colliders, meson, nonsequence, compton, helicities, quiver, nsdi, luminosities, subspace, gamma"
physics,2001,2002,84,evolve,177,0.080059,"gouge, earthquakes, tsallis, fits, triggering, prieta, loma, fragments, log, periodicity"
physics,2001,2002,85,stable,85,0.505527,"0g, wendroff, microflows, millimetric, lax, sizeable, heterogeneus, appreciable, extrapolated, reactive"
physics,2001,2002,86,stable,86,0.53921,"thermodynamical, preferred, laws, clapeyron, thermodynamics, pade, codified, approximants, entropic, lorentz"
physics,2001,2002,89,evolve,55,0.057096,"synchrotron, excitons, spectrometer, hgcdte, infrared, chopping, stabilization, nanosecond, probed, brookhaven"
physics,2001,2002,91,evolve,183,0.270284,"infty, benzene, na, rr, delocalized, establishment, nonperturbative, jellium, multifragmentation, fissilities"
physics,2001,2002,92,disappear,0,0.0,"navigated, intentional, graphs, metabolic, worlds, web, walks, generates, world, steps"
physics,2001,2002,93,stable,93,0.706411,"aids, hiv, syncytia, permissive, uninfected, infection, ulcers, herpes, infected, aggregations"
physics,2001,2002,97,evolve,97,0.105679,"incoherent, waveguides, mi, bistability, crystals, stabilized, 2d, photonic, overview, green"
physics,2001,2002,98,evolve,98,0.207551,"hof, fullerenes, kcal, 4n, zincblend, jahn, aromatic, mol, w1, haloacetylenes"
physics,2001,2002,100,stable,100,0.796036,"wkd, poynting, trinity, valueof, nihility, insofar, fresnel, permittivity, negative, medium"
physics,2001,2002,101,evolve,101,0.095838,"volt, nc, intense, temporarily, ultraintense, kirzhnits, finaly, conversed, relativisic, dopler"
physics,2001,2002,105,stable,105,0.862974,"mst, dprm, trees, universality, spanning, invasion, characterise, ip, disorder, minimum"
physics,2001,2002,108,stable,108,0.773124,"nystrom, lande, eigenvalues, thompson, subtracted, ceimc, schrodinger, plus, solving, sobolev"
physics,2001,2002,117,evolve,117,0.465069,"atm, gaseous, micropattern, scintillation, noble, pms, xe, photocathodes, csi, ar"
physics,2001,2002,118,stable,118,0.511101,"blocking, wire, photospectra, sic, voltage, contaminates, unphysical, wires, magnetotransport, spurious"
physics,2001,2002,119,evolve,119,0.389086,"overdense, penetration, chirp, recombining, recombination, relativistically, clouds, photoionization, ballistic, dieletric"
physics,2001,2002,121,stable,121,0.542565,"nondecelerative, expansive, ah, enu, holes, black, stemming, universe, limits, upper"
physics,2001,2002,124,disappear,0,0.0,"hamiltonians, floating, anisotropic, proposals, donor, qubit, neighbor, nearest, encoded, encoding"
physics,2001,2002,125,evolve,125,0.164026,"electrodynamics, maxwell, axiomatic, gauges, sigma, gausses, guanajuato, axiom, lorentz, weyl"
physics,2001,2002,126,evolve,126,0.263313,"qtr, relativity, covariant, hegerfeldt, savarat, true, transformations, commutative, reconciliation, electromagnetism"
physics,2001,2002,127,evolve,127,0.080059,"deuteron, deuterons, catalysis, wanniers, momenta, barrier, pong, penetrability, ping, subspace"
physics,2001,2002,130,evolve,130,0.318072,"bessel, superluminal, superluminality, dispersive, relativty, pulsed, diffraction, remarks, packets, absorbtion"
physics,2001,2002,131,stable,131,0.66975,"nucleation, multiplicative, paired, leap, frog, unpaired, nucleated, cube, heun, diffusing"
physics,2001,2002,135,disappear,0,0.0,"stimulation, endogenous, neuron, neurosciences, coding, renewal, reset, met, simplifies, revisited"
physics,2001,2002,136,evolve,138,0.270284,"quiescence, feedback, nonstationary, mirror, position, cool, squeezing, improve, sensitivity, oscillating"
