subject,year,topic_id,topic_label,doc_count,total_docs_year,proportion
cs,2001,71,Cold Start Recommendation,1,74,0.013514
cs,2001,72,Random Layer Mixup,0,74,0.0
cs,2001,73,Multimodal Semantic Forecasting,0,74,0.0
cs,2001,74,Pessimistic Reinforcement Learning,0,74,0.0
cs,2001,75,Abuse Intent Detection,0,74,0.0
cs,2001,76,Temporal Fact Verification,0,74,0.0
cs,2001,77,Interpretable Neural Architectures,0,74,0.0
cs,2001,78,Diffusion-Based Image Refinement,0,74,0.0
cs,2001,79,Dietary Supplement CA Systems,0,74,0.0
cs,2001,80,Self-Supervised Embodied Learning,0,74,0.0
cs,2001,81,Multilingual Image Captioning,0,74,0.0
cs,2001,82,Human Feedback Modeling,0,74,0.0
cs,2001,83,Hybrid Grasp Metrics,0,74,0.0
cs,2001,84,Phoneme Granularity Contrastive Learning,0,74,0.0
cs,2001,85,Self-Supervised AST Pretraining,0,74,0.0
cs,2001,86,Multiset Hypergraph Learning,0,74,0.0
cs,2001,87,Domain-Generalization MOT,0,74,0.0
cs,2001,88,Cross-Modal Prototype Matching,0,74,0.0
cs,2001,89,Multilingual Entity Name Datasets,0,74,0.0
cs,2001,90,Self-Supervised Keypoint Detection,0,74,0.0
cs,2001,91,Neuromorphic CAD Systems,0,74,0.0
cs,2001,92,Point Cloud SSM Learning,0,74,0.0
cs,2001,93,Periodic Universal Audio Synthesis,0,74,0.0
cs,2001,94,Cross-Lingual Scene Text SR,0,74,0.0
cs,2001,95,Heat-Diffusion Generative Models,0,74,0.0
cs,2001,96,Cross-Modality Clue Integration,0,74,0.0
cs,2001,97,Compositional Attack Defense,0,74,0.0
cs,2001,98,Low-Resource Corpus Quality,2,74,0.027027
cs,2001,99,Carbon-Aware Scheduling,1,74,0.013514
cs,2001,100,Nerf Privacy Poisoning,0,74,0.0
cs,2001,101,Range-Avoidance Circuit Complexity,2,74,0.027027
cs,2001,102,Universal Language Translation,2,74,0.027027
cs,2001,103,Concept Bank Expansion,0,74,0.0
cs,2001,104,Sketch-Based 3D Reconstruction,0,74,0.0
cs,2001,105,Algorithmic Power Dynamics,0,74,0.0
cs,2001,106,Memristor-LLM Integration,0,74,0.0
cs,2001,107,Latent Watermarking Systems,0,74,0.0
cs,2001,108,Gender Bias in MT Systems,0,74,0.0
cs,2001,109,Minecraft Planning Benchmarks,2,74,0.027027
cs,2001,110,LLM Ensemble Probability Fusion,1,74,0.013514
cs,2001,111,Dynamic Scene Decomposition,0,74,0.0
cs,2001,112,Neural Spectral Continuation,0,74,0.0
cs,2001,113,Crowdsourced Attention Bias Mitigation,0,74,0.0
cs,2001,114,DP Multi-Sampling Approximation,0,74,0.0
cs,2001,115,GenAI in Education,0,74,0.0
cs,2001,116,Deformation-Based Diffusion Synthesis,0,74,0.0
cs,2001,117,Wildfire Multi-Agent Benchmarking,0,74,0.0
cs,2001,118,Parallel Decoding Strategies,0,74,0.0
cs,2001,119,Sparse Attention Distillation,0,74,0.0
cs,2001,120,Human-AI Co-Reasoning Benchmarks,0,74,0.0
cs,2001,121,Low-Resource Language Adaptation,0,74,0.0
cs,2001,122,Zero-Shot Lidar Completion,0,74,0.0
cs,2001,123,Vision-Language Model Compression,0,74,0.0
cs,2001,124,LLM Kernel Automatization,0,74,0.0
cs,2001,125,Pruning Impact Analysis,0,74,0.0
cs,2001,126,Vision-Based Odometry Systems,0,74,0.0
cs,2001,127,Adversarial Motion Optimization,0,74,0.0
cs,2001,128,Neural Field Dataset Compression,0,74,0.0
cs,2001,129,EEG Foundation Model Taxonomy,0,74,0.0
cs,2001,130,Phenological Orchard Datasets,0,74,0.0
cs,2001,131,Multi-Style Diffusion Fusion,0,74,0.0
cs,2001,132,Embodied Affective Computing,0,74,0.0
cs,2001,133,Spiking Mamba Architectures,0,74,0.0
cs,2001,134,Prompt Adaptive Scaling,0,74,0.0
cs,2001,135,Multi-Layer Depth Ambiguity Resolution,0,74,0.0
cs,2001,136,Diffusion-Based Optimization Learning,0,74,0.0
cs,2001,137,Script Transliteration Systems,0,74,0.0
cs,2002,0,Web Text Database Classification,7,88,0.079545
cs,2002,1,AI Story Understanding,0,88,0.0
cs,2002,2,Novelty-Based Retrieval Evaluation,1,88,0.011364
cs,2002,3,Predictor-Based Parsing,2,88,0.022727
cs,2002,4,Combinatorial Auction Optimization,5,88,0.056818
cs,2002,5,Variable Word Rate Modeling,0,88,0.0
cs,2002,6,Multi-Channel Rate Distortion Optimization,0,88,0.0
cs,2002,7,Spatial-Textual Document Analysis,0,88,0.0
cs,2002,8,Conditional Rewriting Systems,1,88,0.011364
cs,2002,9,User Privacy Tools,0,88,0.0
cs,2002,10,Spec-Language Compilation,8,88,0.090909
cs,2002,11,Distributed Object Store Coherence,0,88,0.0
cs,2002,12,Planar Graph Encoding,3,88,0.034091
cs,2002,13,Resource Discovery Infrastructure,6,88,0.068182
cs,2002,14,Dynamic Topic Modeling,0,88,0.0
cs,2002,15,Distributed Time-Stamped Key Archiving,0,88,0.0
cs,2002,16,Graph Realization Theory,4,88,0.045455
cs,2002,17,Incremental Universal Search,1,88,0.011364
cs,2002,18,Planning-Augmented RL,2,88,0.022727
cs,2002,19,Domain-Informed Sampling,1,88,0.011364
cs,2002,20,Semantic Polarity Learning,4,88,0.045455
cs,2002,21,Cross-Lingual Patent Retrieval,0,88,0.0
cs,2002,22,Context-Dependent Classification,2,88,0.022727
cs,2002,23,Adaptive Motivation Learning,0,88,0.0
cs,2002,24,Monotone Hypergraph Transversals,1,88,0.011364
cs,2002,25,Catadioptric Projection Optimization,0,88,0.0
cs,2002,26,Epistemic Blame Theory,0,88,0.0
cs,2002,27,Runtime Monitoring Languages,0,88,0.0
cs,2002,28,Hypergraph Approximation Hardness,1,88,0.011364
cs,2002,29,AS Topology Modeling,4,88,0.045455
cs,2002,30,Single-Camera Gaze-Orientation Estimation,0,88,0.0
cs,2002,31,Dominating Set Approximation and Partial Order Episode Mining,3,88,0.034091
cs,2002,32,Nonlinear Rating Scaling,0,88,0.0
cs,2002,33,Decentralized Identity Networks,0,88,0.0
cs,2002,34,Succinct Model Representation,5,88,0.056818
cs,2002,35,Space-Time Coding Performance,0,88,0.0
cs,2002,36,MIMO Channel Optimization,0,88,0.0
cs,2002,37,Capacity-Aware Mechanism Design,2,88,0.022727
cs,2002,38,Intrinsic Dimension Analysis,1,88,0.011364
cs,2002,39,Energy-Efficient Communication,0,88,0.0
cs,2002,40,Rate-Distortion Testing,0,88,0.0
cs,2002,41,Orthogonal Group Coding Theory,2,88,0.022727
cs,2002,42,Dual Code Gray Mapping,2,88,0.022727
cs,2002,43,Valuation-Based Metrics,0,88,0.0
cs,2002,44,Monotone Search Games,1,88,0.011364
cs,2002,45,Dynamic Network Optimization,2,88,0.022727
cs,2002,46,Finite Field Sparse Matrix Multiplication,0,88,0.0
cs,2002,47,Kernel Herding Methods,0,88,0.0
cs,2002,48,Social Network Aggregation Dynamics,1,88,0.011364
cs,2002,49,Mobile Augmented Reality Systems,0,88,0.0
cs,2002,50,Differential Privacy Mechanisms,0,88,0.0
cs,2002,51,Real-Time Compression Systems,0,88,0.0
cs,2002,52,Edge-Cloud Deployment,0,88,0.0
cs,2002,53,Velocity-Aware Action Recognition,0,88,0.0
cs,2002,54,Cluttered Grasping Optimization,0,88,0.0
cs,2002,55,Visual Debugging Sequences,0,88,0.0
cs,2002,56,Compressed Data Detection,0,88,0.0
cs,2002,57,Sparse Weight Tuning Networks,0,88,0.0
cs,2002,58,Psychiatric Readmission Prediction,0,88,0.0
cs,2002,59,Domain Expert Usability AI,0,88,0.0
cs,2002,60,Cuboid Structure Recovery,0,88,0.0
cs,2002,61,Bandit Learning Games,1,88,0.011364
cs,2002,62,Characteristic-Driven Summarization,2,88,0.022727
cs,2002,63,Sub-Character MT Performance,2,88,0.022727
cs,2002,64,Audio Prior Networks,0,88,0.0
cs,2002,65,Video Explainability Frameworks,0,88,0.0
cs,2002,66,Soft Channel Coding Exponents,1,88,0.011364
cs,2002,67,Millimeter Wave 5G Integration,0,88,0.0
cs,2002,68,UAV-5G Blockchain Networks,0,88,0.0
cs,2002,69,Quantum Random Feature Sampling,0,88,0.0
cs,2002,70,GAN Attribute Editing,0,88,0.0
cs,2002,71,Cold Start Recommendation,0,88,0.0
cs,2002,72,Random Layer Mixup,0,88,0.0
cs,2002,73,Multimodal Semantic Forecasting,0,88,0.0
cs,2002,74,Pessimistic Reinforcement Learning,0,88,0.0
cs,2002,75,Abuse Intent Detection,0,88,0.0
cs,2002,76,Temporal Fact Verification,0,88,0.0
cs,2002,77,Interpretable Neural Architectures,0,88,0.0
cs,2002,78,Diffusion-Based Image Refinement,0,88,0.0
cs,2002,79,Dietary Supplement CA Systems,0,88,0.0
cs,2002,80,Self-Supervised Embodied Learning,0,88,0.0
cs,2002,81,Multilingual Image Captioning,0,88,0.0
cs,2002,82,Human Feedback Modeling,0,88,0.0
cs,2002,83,Hybrid Grasp Metrics,0,88,0.0
cs,2002,84,Phoneme Granularity Contrastive Learning,0,88,0.0
cs,2002,85,Self-Supervised AST Pretraining,0,88,0.0
cs,2002,86,Multiset Hypergraph Learning,0,88,0.0
cs,2002,87,Domain-Generalization MOT,0,88,0.0
cs,2002,88,Cross-Modal Prototype Matching,0,88,0.0
cs,2002,89,Multilingual Entity Name Datasets,3,88,0.034091
cs,2002,90,Self-Supervised Keypoint Detection,0,88,0.0
cs,2002,91,Neuromorphic CAD Systems,0,88,0.0
cs,2002,92,Point Cloud SSM Learning,0,88,0.0
cs,2002,93,Periodic Universal Audio Synthesis,0,88,0.0
cs,2002,94,Cross-Lingual Scene Text SR,0,88,0.0
cs,2002,95,Heat-Diffusion Generative Models,0,88,0.0
cs,2002,96,Cross-Modality Clue Integration,0,88,0.0
cs,2002,97,Compositional Attack Defense,1,88,0.011364
cs,2002,98,Low-Resource Corpus Quality,0,88,0.0
cs,2002,99,Carbon-Aware Scheduling,3,88,0.034091
cs,2002,100,Nerf Privacy Poisoning,0,88,0.0
cs,2002,101,Range-Avoidance Circuit Complexity,2,88,0.022727
cs,2002,102,Universal Language Translation,0,88,0.0
cs,2002,103,Concept Bank Expansion,0,88,0.0
cs,2002,104,Sketch-Based 3D Reconstruction,0,88,0.0
cs,2002,105,Algorithmic Power Dynamics,0,88,0.0
cs,2002,106,Memristor-LLM Integration,0,88,0.0
cs,2002,107,Latent Watermarking Systems,0,88,0.0
cs,2002,108,Gender Bias in MT Systems,0,88,0.0
cs,2002,109,Minecraft Planning Benchmarks,0,88,0.0
cs,2002,110,LLM Ensemble Probability Fusion,0,88,0.0
cs,2002,111,Dynamic Scene Decomposition,0,88,0.0
cs,2002,112,Neural Spectral Continuation,0,88,0.0
cs,2002,113,Crowdsourced Attention Bias Mitigation,0,88,0.0
cs,2002,114,DP Multi-Sampling Approximation,0,88,0.0
cs,2002,115,GenAI in Education,0,88,0.0
cs,2002,116,Deformation-Based Diffusion Synthesis,0,88,0.0
cs,2002,117,Wildfire Multi-Agent Benchmarking,0,88,0.0
cs,2002,118,Parallel Decoding Strategies,0,88,0.0
cs,2002,119,Sparse Attention Distillation,0,88,0.0
cs,2002,120,Human-AI Co-Reasoning Benchmarks,0,88,0.0
cs,2002,121,Low-Resource Language Adaptation,0,88,0.0
cs,2002,122,Zero-Shot Lidar Completion,1,88,0.011364
cs,2002,123,Vision-Language Model Compression,0,88,0.0
cs,2002,124,LLM Kernel Automatization,0,88,0.0
cs,2002,125,Pruning Impact Analysis,0,88,0.0
cs,2002,126,Vision-Based Odometry Systems,0,88,0.0
cs,2002,127,Adversarial Motion Optimization,0,88,0.0
cs,2002,128,Neural Field Dataset Compression,0,88,0.0
cs,2002,129,EEG Foundation Model Taxonomy,0,88,0.0
cs,2002,130,Phenological Orchard Datasets,0,88,0.0
cs,2002,131,Multi-Style Diffusion Fusion,0,88,0.0
cs,2002,132,Embodied Affective Computing,0,88,0.0
cs,2002,133,Spiking Mamba Architectures,0,88,0.0
cs,2002,134,Prompt Adaptive Scaling,0,88,0.0
cs,2002,135,Multi-Layer Depth Ambiguity Resolution,0,88,0.0
cs,2002,136,Diffusion-Based Optimization Learning,0,88,0.0
cs,2002,137,Script Transliteration Systems,0,88,0.0
cs,2003,0,Web Text Database Classification,7,100,0.07
cs,2003,1,AI Story Understanding,0,100,0.0
cs,2003,2,Novelty-Based Retrieval Evaluation,0,100,0.0
cs,2003,3,Predictor-Based Parsing,0,100,0.0
cs,2003,4,Combinatorial Auction Optimization,3,100,0.03
cs,2003,5,Variable Word Rate Modeling,2,100,0.02
cs,2003,6,Multi-Channel Rate Distortion Optimization,0,100,0.0
cs,2003,7,Spatial-Textual Document Analysis,0,100,0.0
cs,2003,8,Conditional Rewriting Systems,6,100,0.06
cs,2003,9,User Privacy Tools,0,100,0.0
cs,2003,10,Spec-Language Compilation,6,100,0.06
cs,2003,11,Distributed Object Store Coherence,5,100,0.05
cs,2003,12,Planar Graph Encoding,3,100,0.03
cs,2003,13,Resource Discovery Infrastructure,10,100,0.1
cs,2003,14,Dynamic Topic Modeling,0,100,0.0
cs,2003,15,Distributed Time-Stamped Key Archiving,3,100,0.03
cs,2003,16,Graph Realization Theory,1,100,0.01
cs,2003,17,Incremental Universal Search,0,100,0.0
cs,2003,18,Planning-Augmented RL,0,100,0.0
cs,2003,19,Domain-Informed Sampling,0,100,0.0
cs,2003,20,Semantic Polarity Learning,1,100,0.01
cs,2003,21,Cross-Lingual Patent Retrieval,0,100,0.0
cs,2003,22,Context-Dependent Classification,0,100,0.0
cs,2003,23,Adaptive Motivation Learning,0,100,0.0
cs,2003,24,Monotone Hypergraph Transversals,0,100,0.0
cs,2003,25,Catadioptric Projection Optimization,1,100,0.01
cs,2003,26,Epistemic Blame Theory,1,100,0.01
cs,2003,27,Runtime Monitoring Languages,2,100,0.02
cs,2003,28,Hypergraph Approximation Hardness,3,100,0.03
cs,2003,29,AS Topology Modeling,7,100,0.07
cs,2003,30,Single-Camera Gaze-Orientation Estimation,0,100,0.0
cs,2003,31,Dominating Set Approximation and Partial Order Episode Mining,3,100,0.03
cs,2003,32,Nonlinear Rating Scaling,0,100,0.0
cs,2003,33,Decentralized Identity Networks,2,100,0.02
cs,2003,34,Succinct Model Representation,4,100,0.04
cs,2003,35,Space-Time Coding Performance,0,100,0.0
cs,2003,36,MIMO Channel Optimization,0,100,0.0
cs,2003,37,Capacity-Aware Mechanism Design,0,100,0.0
cs,2003,38,Intrinsic Dimension Analysis,1,100,0.01
cs,2003,39,Energy-Efficient Communication,0,100,0.0
cs,2003,40,Rate-Distortion Testing,0,100,0.0
cs,2003,41,Orthogonal Group Coding Theory,8,100,0.08
cs,2003,42,Dual Code Gray Mapping,5,100,0.05
cs,2003,43,Valuation-Based Metrics,0,100,0.0
cs,2003,44,Monotone Search Games,2,100,0.02
cs,2003,45,Dynamic Network Optimization,0,100,0.0
cs,2003,46,Finite Field Sparse Matrix Multiplication,2,100,0.02
cs,2003,47,Kernel Herding Methods,0,100,0.0
cs,2003,48,Social Network Aggregation Dynamics,1,100,0.01
cs,2003,49,Mobile Augmented Reality Systems,0,100,0.0
cs,2003,50,Differential Privacy Mechanisms,0,100,0.0
cs,2003,51,Real-Time Compression Systems,0,100,0.0
cs,2003,52,Edge-Cloud Deployment,0,100,0.0
cs,2003,53,Velocity-Aware Action Recognition,0,100,0.0
