subject,year,topic_id,doc_count,total_docs_year,proportion,top_words
cs,2000,98,9,488,0.018443,"computability, computable, turing, complexity, recognizability"
cs,2000,99,2,488,0.004098,"scheduling, optimisations, metaheuristics, routes, optimisation"
cs,2000,100,0,488,0.0,"cybersecurity, cyberattacks, security, cybercrime, vulnerabilities"
cs,2000,101,0,488,0.0,"actuators, actuator, actuated, robotics, robotic"
cs,2000,102,0,488,0.0,"locomotion, robotics, legged, kinematic, robotic"
cs,2000,103,0,488,0.0,"deeplabv, supervised, autoencoders, learns, adapting"
cs,2000,104,0,488,0.0,"tensorflow, parallelizable, parallelization, bottlenecks, supercomputing"
cs,2000,105,0,488,0.0,"convnets, imagenet, cnn, deepmind, cnns"
cs,2000,106,0,488,0.0,"pose, poses, posing, kinect, convnets"
cs,2000,107,0,488,0.0,"learns, reinforcement, imitation, learnt, ai"
cs,2000,108,3,488,0.006148,"ontologies, ontology, ontological, schemas, semantic"
cs,2000,109,5,488,0.010246,"learnability, classifiers, derandomization, learnable, generalization"
cs,2000,110,0,488,0.0,"biases, bias, biasing, linguistic, discriminatory"
cs,2000,111,2,488,0.004098,"ocr, recognition, handwritten, recognizer, recognizers"
cs,2000,112,1,488,0.002049,"gaussian, kernelized, kernelization, models, gauss"
cs,2000,113,3,488,0.006148,"anomaly, outliers, outlier, detections, anomalies"
cs,2000,114,0,488,0.0,"efficientnet, routing, protocols, packetization, mobilenet"
cs,2000,115,0,488,0.0,"iot, io, iomt, activitynet, mobilenet"
cs,2000,116,0,488,0.0,"vectorized, kernelized, minimizers, regularization, lindenstrauss"
cs,2000,117,3,488,0.006148,"auction, auctions, bidding, bids, auctioneer"
cs,2000,118,0,488,0.0,"embeddings, relational, hypergraph, wordnet, knowledge"
cs,2000,119,0,488,0.0,"imagenet, supervised, learns, deeplabv, recognizing"
cs,2000,120,0,488,0.0,"sentiment, wordnet, nlp, sentiments, corpus"
cs,2000,121,1,488,0.002049,"games, gameplay, ai, chess, starcraft"
cs,2000,122,1,488,0.002049,"encoder, autoencoders, autoencoder, encoders, encode"
cs,2000,123,0,488,0.0,"cloud, iot, openflow, datacenter, datacenters"
cs,2000,124,1,488,0.002049,"cybersecurity, intrusions, intrusion, classifier, botnet"
cs,2000,125,4,488,0.008197,"cognition, cognitive, ai, abstractions, abstraction"
cs,2000,126,2,488,0.004098,"summarization, summarizing, summarisation, summarize, summarizes"
cs,2000,127,0,488,0.0,"tracking, tracker, tracklets, trackers, tracklet"
cs,2000,128,0,488,0.0,"bci, eeg, neuroimaging, bcis, neural"
cs,2000,129,0,488,0.0,"kernelized, kernelization, kernels, lindenstrauss, regularization"
cs,2000,130,0,488,0.0,"mobility, urbanization, neighbourhoods, trajectories, traffic"
cs,2000,131,35,488,0.071721,"parsers, parsing, parser, treebank, parses"
cs,2000,132,4,488,0.008197,"substrings, algorithms, substring, strings, algorithmically"
cs,2000,133,0,488,0.0,"secrecy, eavesdropping, eavesdroppers, eavesdropper, encryption"
cs,2000,134,0,488,0.0,"decoding, decoders, decoder, decode, decoded"
cs,2000,135,4,488,0.008197,"probabilistic, bayesian, inferences, bayes, inference"
cs,2000,136,3,488,0.006148,"corpus, textual, texts, annotators, annotating"
cs,2000,137,9,488,0.018443,"queries, relational, schemas, predicates, semantics"
cs,2000,138,5,488,0.010246,"cryptography, cryptosystem, cryptosystems, cryptographic, cryptanalysis"
cs,2000,139,0,488,0.0,"cnn, cnns, deeplabv, imagenet, convnets"
cs,2000,140,0,488,0.0,"superpixels, imagenet, resampling, deconvolution, autoencoders"
cs,2000,141,0,488,0.0,"videos, inceptionv, footage, cinematic, inception"
cs,2000,142,1,488,0.002049,"optimizers, optimizations, optimizer, optimisations, optimise"
cs,2000,143,0,488,0.0,"softmax, multimodal, deeplabv, emotions, deepmind"
cs,2000,144,1,488,0.002049,"robot, robots, robotic, robotics, chatbots"
cs,2000,145,0,488,0.0,"uav, uavs, drones, unmanned, drone"
cs,2000,146,0,488,0.0,"traffic, shapenet, forecasting, rnns, forecast"
cs,2000,147,0,488,0.0,"audioset, audiovisual, audio, recordings, audios"
cs,2000,148,0,488,0.0,"relaying, relay, relays, transmit, communications"
cs,2000,149,0,488,0.0,"reinforcement, safety, learns, controllability, adversarial"
cs,2000,150,5,488,0.010246,"annotators, annotating, annotations, annotation, annotator"
cs,2000,151,0,488,0.0,"activitynet, deepmind, activity, recognizer, activities"
cs,2000,152,1,488,0.002049,"manifolds, manifold, dimensionality, lindenstrauss, supervised"
cs,2000,153,3,488,0.006148,"forecasting, forecast, forecasts, forecasters, forecaster"
cs,2000,154,2,488,0.004098,"encryption, cryptosystem, cryptosystems, encrypt, cryptography"
cs,2000,155,3,488,0.006148,"classifiers, classifier, classification, supervised, svm"
cs,2000,156,0,488,0.0,"protocol, protocols, cryptosystem, cryptosystems, security"
cs,2000,157,0,488,0.0,"adversarial, convnets, softmax, predictability, modelnet"
cs,2000,158,0,488,0.0,"optimizations, optimisations, optimization, optimizing, optimisation"
cs,2000,159,0,488,0.0,"autoencoders, imagenet, autoencoder, encoder, gans"
cs,2000,160,0,488,0.0,"recognition, convnets, imagenet, deeplabv, inceptionv"
cs,2000,161,0,488,0.0,"deeplabv, multimodal, autoencoders, imagenet, deepmind"
cs,2000,162,0,488,0.0,"allocations, allocation, optimality, knapsack, incentives"
cs,2000,163,1,488,0.002049,"softmax, optimized, sparsest, sparser, optimizers"
cs,2000,164,1,488,0.002049,"scheduling, schedulability, schedulers, scheduler, optimisations"
cs,2000,165,0,488,0.0,"adversarial, adversarially, backdoors, backdoor, cnns"
cs,2000,166,2,488,0.004098,"sql, sparql, dbms, databases, querying"
cs,2000,167,1,488,0.002049,"langevin, stochastically, derandomization, stochastic, mcmc"
cs,2000,168,0,488,0.0,"learns, deeplabv, attention, autoencoders, recognizing"
cs,2000,169,0,488,0.0,"inception, multimodal, voxels, inceptionv, voxel"
cs,2000,170,0,488,0.0,"optimality, strategyproof, reinforcement, games, optimal"
cs,2000,171,1,488,0.002049,"homology, topologically, topological, clusterings, adjacency"
cs,2000,172,1,488,0.002049,"footage, inceptionv, videos, cnn, inception"
cs,2000,173,0,488,0.0,"centrality, influencers, emergence, biasing, networks"
cs,2000,174,1,488,0.002049,"superpixels, rendering, stereoscopic, renderings, panorama"
cs,2000,175,0,488,0.0,"pruning, efficientnet, imagenet, convnets, cnn"
cs,2000,176,0,488,0.0,"recognizing, recognition, faces, recognizers, recognizer"
cs,2000,177,0,488,0.0,"sketches, imagenet, multimodality, sketching, multimodal"
cs,2000,178,0,488,0.0,"corpus, cyberbullying, microblogging, nlp, wordnet"
cs,2000,179,4,488,0.008197,"topics, corpus, wordnet, topic, semantickitti"
cs,2000,180,4,488,0.008197,"segmentation, segmenting, segmentations, thresholding, segmenter"
cs,2000,181,0,488,0.0,"vulnerabilities, vulnerability, exploits, vulnerable, codebases"
cs,2000,182,0,488,0.0,"hyperspectral, multispectral, superpixels, deeplabv, spectral"
cs,2000,183,0,488,0.0,"gps, geolocation, localization, rfid, ranging"
cs,2000,184,0,488,0.0,"ghz, transmitting, antennas, radios, antenna"
cs,2000,185,0,488,0.0,"utterances, memorization, hallucination, memorizing, denotational"
cs,2000,186,0,488,0.0,"conversations, conversational, conversation, dialogue, dialogues"
cs,2000,187,1,488,0.002049,"biometrics, biometric, adversarial, recognizers, recognizing"
cs,2000,188,0,488,0.0,"recognizing, recognizers, recognition, recognizer, deepmind"
cs,2000,189,1,488,0.002049,"svm, svms, classifiers, classifier, classification"
cs,2000,190,0,488,0.0,"clusterings, deeplabv, supervised, clustering, deepmind"
cs,2000,191,1,488,0.002049,"cryptosystem, cryptosystems, fpgas, crypto, fpga"
cs,2000,192,0,488,0.0,"parallelizable, parallelization, supercomputer, supercomputing, bottlenecks"
cs,2000,193,0,488,0.0,"denoising, denoisers, denoiser, denoised, deconvolution"
cs,2000,194,0,488,0.0,"epidemics, epidemic, pandemics, pandemic, outbreak"
cs,2000,195,0,488,0.0,"efficientnet, neural, imagenet, optimizers, rnns"
cs,2000,196,0,488,0.0,"kinect, volumetric, robotic, convnets, supervised"
cs,2000,197,0,488,0.0,"cardiac, segmentation, deeplabv, tensorflow, shapenet"
cs,2000,198,0,488,0.0,"elections, ballots, voting, ballot, allocations"
cs,2000,199,0,488,0.0,"audiovisual, audioset, audio, multimodal, inceptionv"
cs,2000,200,0,488,0.0,"audioset, speaker, voice, speeches, deeplabv"
cs,2000,201,0,488,0.0,"mimo, channels, channel, decoding, multichannel"
cs,2000,202,0,488,0.0,"retinanet, retina, retinal, macular, vision"
cs,2000,203,0,488,0.0,"tensors, tensor, tensorflow, vectorized, vectorization"
cs,2000,204,2,488,0.004098,"galaxies, astronomy, astrophysical, astronomical, astrophysics"
cs,2000,205,0,488,0.0,"convnets, cnn, imagenet, cnns, classifier"
cs,2000,206,0,488,0.0,"supervised, learns, classifiers, classification, classifying"
cs,2000,207,0,488,0.0,"gans, inceptionv, faces, inception, portraits"
cs,2000,208,0,488,0.0,"imagenet, flow, directs, deepmind, convnets"
cs,2000,209,0,488,0.0,"clusterings, clusters, cluster, clustering, clustered"
cs,2000,210,0,488,0.0,"creativity, ai, ideation, intellectual, artistic"
cs,2000,211,6,488,0.012295,"linguistics, lexicographic, linguistic, corpus, lexical"
cs,2000,212,10,488,0.020492,"sorting, quicksort, sort, sorts, algorithmically"
cs,2000,213,0,488,0.0,"gaze, vision, ocular, retinanet, eye"
cs,2000,214,0,488,0.0,"adversarial, adversarially, imagenet, inception, autoencoders"
cs,2000,215,0,488,0.0,"vanet, vanets, vehicular, transmit, multicarrier"
cs,2000,216,21,488,0.043033,"belief, epistemic, logics, semantics, inferences"
cs,2000,217,0,488,0.0,"learns, unlearning, learning, distillation, learnt"
cs,2000,218,0,488,0.0,"judicial, textual, court, law, proceedings"
cs,2000,219,0,488,0.0,"multitask, multitasking, deepmind, tasking, softmax"
cs,2000,220,0,488,0.0,"illumination, imagenet, brightness, retinanet, colorization"
cs,2000,221,0,488,0.0,"cnn, cnns, convnets, imagenet, adversarial"
cs,2000,222,2,488,0.004098,"ai, explainability, intelligibility, explainers, explanations"
cs,2000,223,1,488,0.002049,"microphone, audioset, microphones, audios, audio"
cs,2000,224,0,488,0.0,"reservoir, rnns, neural, chaotic, neuron"
cs,2000,225,0,488,0.0,"parallelization, parallelizable, distributed, parallelized, parallelizing"
cs,2000,226,0,488,0.0,"rnns, convnets, backpropagation, modelnet, bayesian"
cs,2000,227,0,488,0.0,"photonics, photonic, photon, optical, photons"
cs,2000,228,0,488,0.0,"quantization, quantizer, quantizing, bottlenecks, autoencoders"
cs,2000,229,1,488,0.002049,"relations, treebank, parsing, wordnet, annotators"
cs,2000,230,0,488,0.0,"epidemics, epidemic, outbreak, outbreaks, viral"
cs,2000,231,2,488,0.004098,"storage, sdfs, encodes, coded, distributed"
cs,2000,232,0,488,0.0,"minimizers, lindenstrauss, regularization, kernelized, kernelization"
cs,2000,233,3,488,0.006148,"automata, automaton, automating, patterns, fractals"
cs,2000,234,1,488,0.002049,"peer, peers, distributed, bittorrent, multicasting"
cs,2000,235,0,488,0.0,"microblogging, cnn, wordnet, cnns, feeds"
cs,2000,236,0,488,0.0,"alzheimer, dementia, neural, neuroimaging, deepmind"
cs,2000,237,4,488,0.008197,"annotating, annotators, events, annotations, treebank"
cs,2000,238,0,488,0.0,"fmri, neuroimaging, neural, cortex, deepmind"
cs,2000,239,0,488,0.0,"adversary, strategyproof, attackers, attacks, defenses"
cs,2000,240,0,488,0.0,"malware, ransomware, malicious, viruses, adversarial"
cs,2000,241,0,488,0.0,"recognition, recognizing, imagenet, deepmind, descriptors"
cs,2000,242,0,488,0.0,"deconvolution, denoising, regularization, reconstructing, inverse"
cs,2000,243,0,488,0.0,"fmri, neural, cortex, neuroimaging, neuroscience"
cs,2000,244,1,488,0.002049,"pointnet, odometry, registration, kinect, multipoint"
cs,2000,245,0,488,0.0,"alphabets, complexity, arithmetical, lexicographic, suffixes"
cs,2000,246,0,488,0.0,"saliency, salient, attention, attentions, imagenet"
cs,2000,247,0,488,0.0,"provenance, veracity, annotating, wordnet, annotators"
cs,2000,248,0,488,0.0,"deepmind, softmax, facial, recognition, recognizing"
cs,2000,249,1,488,0.002049,"hashing, hash, hashes, encode, encoder"
cs,2000,250,0,488,0.0,"anomaly, outliers, outlier, intrusions, logs"
cs,2000,251,0,488,0.0,"biometric, biometrics, authentication, authenticate, fingerprinting"
cs,2000,252,0,488,0.0,"wordnet, finance, annotators, textual, corpus"
cs,2000,253,0,488,0.0,"depressive, depression, softmax, tweets, microblogging"
cs,2000,254,2,488,0.004098,"scheduling, schedulability, schedulers, scheduler, multiprocessor"
cs,2000,255,2,488,0.004098,"genomes, genome, genomics, sequencing, bioinformatics"
cs,2000,256,0,488,0.0,"noma, multicarrier, multiplexing, multicast, multichannel"
cs,2000,257,0,488,0.0,"learns, learning, learnt, metacognitive, learnable"
cs,2000,258,0,488,0.0,"audiovisual, multimodal, audioset, voice, animations"
cs,2000,259,2,488,0.004098,"phylogenetic, trees, treedepth, subtrees, taxonomic"
cs,2000,260,0,488,0.0,"ecg, arrhythmia, ecgs, cardiac, softmax"
cs,2000,261,4,488,0.008197,"authorization, privileges, delegation, enforcing, enforcement"
cs,2000,262,1,488,0.002049,"emotions, emotion, affective, sentiment, linguistic"
cs,2000,263,5,488,0.010246,"patterns, clusterings, pattern, occurrences, discovering"
cs,2000,264,1,488,0.002049,"quantum, encodes, encoders, quantization, encode"
cs,2000,265,0,488,0.0,"deepmind, softmax, rnns, shapenet, learns"
cs,2000,266,4,488,0.008197,"phishing, spam, cybercrime, emails, cyberattacks"
cs,2000,267,0,488,0.0,"fashion, clothing, personalizing, imagenet, clothes"
cs,2000,268,0,488,0.0,"detections, classifiers, detection, classifier, supervised"
cs,2000,269,0,488,0.0,"adversarial, adversarially, audioset, spoofing, voice"
cs,2000,270,0,488,0.0,"dehazing, imagenet, haze, deconvolution, deblurring"
cs,2000,271,0,488,0.0,"lhc, convnets, tensorflow, modelnet, qcd"
cs,2000,272,7,488,0.014344,"satisfiability, satisfiable, unsatisfiable, metaheuristics, quantifiable"
cs,2000,273,1,488,0.002049,"processes, process, workflows, datalog, processing"
cs,2000,274,0,488,0.0,"lanes, lane, highway, roadway, highways"
cs,2000,275,0,488,0.0,"sar, imagenet, sars, radar, cnn"
cs,2000,276,1,488,0.002049,"decoding, decoders, decoder, decode, encode"
cs,2000,277,0,488,0.0,"gestures, gesture, recognizes, recognizers, sign"
cs,2000,278,0,488,0.0,"tournament, players, competing, tournaments, sports"
cs,2000,279,0,488,0.0,"steganography, steganographic, watermarking, steganalysis, watermark"
cs,2000,280,0,488,0.0,"supervised, autoencoders, deeplabv, classifying, classifiers"
cs,2000,281,0,488,0.0,"recording, webcam, pulse, recordings, arrhythmia"
cs,2000,282,0,488,0.0,"gesture, kinect, gestures, pose, poses"
cs,2000,283,0,488,0.0,"fraud, auditing, hypergraph, adjacency, softmax"
cs,2000,284,2,488,0.004098,"fuzzing, fuzzer, fuzzers, fuzz, testability"
cs,2000,285,0,488,0.0,"learns, recognizing, cnn, supervised, deeplabv"
cs,2000,286,0,488,0.0,"melanoma, imagenet, deeplabv, biomarker, convnets"
cs,2000,287,1,488,0.002049,"audioset, audiovisual, voice, multimodal, utterances"
cs,2000,288,0,488,0.0,"garments, garment, fabrics, sewing, stitching"
cs,2000,289,0,488,0.0,"radar, radars, lidar, horizon, detections"
cs,2000,290,0,488,0.0,"argumentation, argumentative, debates, arguments, dialogues"
cs,2000,291,0,488,0.0,"decoding, decoder, decoders, encoder, encode"
cs,2000,292,0,488,0.0,"imputation, missingness, incompleteness, refutations, datasets"
cs,2000,293,0,488,0.0,"crowds, cnn, crowdsensing, crowd, cnns"
cs,2000,294,0,488,0.0,"gait, gaits, kinect, deepmind, stride"
cs,2000,295,0,488,0.0,"adversarial, adversarially, graphon, networks, graphs"
cs,2000,296,0,488,0.0,"exploits, toolchain, vulnerabilities, exploitable, cryptosystems"
cs,2000,297,0,488,0.0,"predictability, prediction, predicts, predicting, predict"
cs,2000,298,0,488,0.0,"editing, editability, editor, editors, annotators"
cs,2000,299,0,488,0.0,"blurring, blur, deblurring, deconvolution, blurred"
cs,2000,300,0,488,0.0,"articulated, deepmind, convnets, kinect, deeplabv"
cs,2000,301,0,488,0.0,"watermarking, watermark, watermarks, watermarked, steganographic"
cs,2000,302,0,488,0.0,"deepmind, imagenet, cnn, cnns, deeplabv"
cs,2000,303,0,488,0.0,"recipes, meal, food, dietary, recipe"
cs,2000,304,0,488,0.0,"facial, faces, pose, inceptionv, posing"
cs,2000,305,0,488,0.0,"transmitting, packetization, transmit, molecular, packets"
cs,2000,306,0,488,0.0,"imagenet, colonoscopy, deeplabv, cnn, cnns"
cs,2000,307,0,488,0.0,"hallucination, hallucinations, inception, autoencoders, deepmind"
cs,2000,308,0,488,0.0,"spreadsheets, spreadsheet, excels, excelling, excel"
cs,2001,0,26,594,0.043771,"graphs, hypergraphs, adjacency, subgraphs, multigraphs"
cs,2001,1,49,594,0.082492,"formalization, formalisation, abstractions, formalized, abstraction"
cs,2001,2,25,594,0.042088,"quantum, qubits, qubit, entanglement, quantization"
cs,2001,3,6,594,0.010101,"reinforcement, learns, learnt, learning, memorization"
cs,2001,4,1,594,0.001684,"privacy, adversarially, randomization, efficientnet, adversarial"
cs,2001,5,37,594,0.06229,"multiprocessor, parallelization, parallelizable, supercomputer, supercomputing"
cs,2001,6,0,594,0.0,"multimodal, multimodality, deepmind, captioning, deeplabv"
cs,2001,7,0,594,0.0,"learns, memorization, learnt, deepmind, memorizing"
cs,2001,8,0,594,0.0,"multiplexing, mimo, multicarrier, transmitting, transmit"
cs,2001,9,0,594,0.0,"graphon, hypergraph, graphs, networks, subgraph"
cs,2001,10,3,594,0.005051,"recommender, recommenders, recommending, personalization, personalized"
cs,2001,11,1,594,0.001684,"robotics, unmanned, maneuvers, planning, trajectory"
cs,2001,12,0,594,0.0,"cnn, imagenet, cnns, convnets, deeplabv"
cs,2001,13,4,594,0.006734,"retrieval, wordnet, annotators, annotating, textual"
cs,2001,14,0,594,0.0,"backpropagation, softmax, convnets, neural, regularization"
cs,2001,15,0,594,0.0,"autonomous, driving, vehicles, highways, highway"
cs,2001,16,0,594,0.0,"adversarial, adversarially, cnns, convnets, gans"
cs,2001,17,1,594,0.001684,"bioinformatics, modelnet, genomics, shapenet, softmax"
cs,2001,18,13,594,0.021886,"computations, groebner, polynomially, algebraic, polynomials"
cs,2001,19,0,594,0.0,"imagenet, convnets, segmentation, deeplabv, segmentations"
cs,2001,20,1,594,0.001684,"tensorflow, backpropagation, modelnet, rnns, convnets"
cs,2001,21,0,594,0.0,"robotic, robotics, robot, deepmind, learns"
cs,2001,22,18,594,0.030303,"automata, formalization, programmability, decidability, formalisation"
cs,2001,23,4,594,0.006734,"autoencoders, autoencoder, utterances, lstm, transcription"
cs,2001,24,3,594,0.005051,"blockchain, blockchains, cryptosystem, cryptosystems, crypto"
cs,2001,25,11,594,0.018519,"microblogging, tweets, twitter, influencers, blogs"
cs,2001,26,5,594,0.008418,"subcodes, coded, encodes, encode, decoding"
cs,2001,27,3,594,0.005051,"minimizers, optimizations, minimizes, optimizers, optimizer"
cs,2001,28,12,594,0.020202,"packetization, bandwidth, bandwidths, tcp, throughput"
cs,2001,29,4,594,0.006734,"embeddings, wordnet, linguistic, corpus, denotational"
cs,2001,30,3,594,0.005051,"dialogues, dialogs, dialogue, dialog, conversational"
cs,2001,31,3,594,0.005051,"automate, agent, agents, automation, toolkits"
cs,2001,32,0,594,0.0,"odometry, slam, gps, lidar, maps"
cs,2001,33,0,594,0.0,"convnets, cnns, cnn, imagenet, convnet"
