doc_idx,topic_id,topic_label,confidence,original_topic_id,subject,best_model,coherence,irbo
51,8,Clifford-algebra group theory,0.68646240234375,16,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
52,81,Grassmannian polynomial systems,0.5459864139556885,361,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
58,77,Free product von Neumann algebras,0.6440287828445435,324,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
60,3,Mirror symmetry cohomology,0.5889331698417664,8,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
62,26,Contact circle moduli,0.5801560878753662,71,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
63,23,Fano variety bounds,0.8505364656448364,63,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
69,33,Algebraic Hodge motives,0.6152594089508057,84,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
71,78,Non-symplectic group actions,0.6256043910980225,338,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
72,39,Double plane structures,0.6662099361419678,101,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
73,6,Multiplier ideals,0.5399878621101379,12,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
74,46,Einstein-Kähler metrics,0.5174857378005981,150,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
79,84,Reduced Khovanov homology,0.6444768905639648,370,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
80,46,Einstein-Kähler metrics,0.5896565914154053,150,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
82,35,Multiple hypergeometric summation,0.7400830984115601,96,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
83,49,Fibre-space Hodge cohomology vanishing,0.5521224737167358,161,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
86,49,Fibre-space Hodge cohomology vanishing,0.6256235837936401,161,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
87,65,Gibbs measure convergence,0.520796000957489,235,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
89,9,Loop group Verlinde,0.5060582756996155,18,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
92,17,Quantum superalgebra structures,0.5411456227302551,42,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
96,26,Contact circle moduli,0.6023271083831787,71,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
98,68,Coisotropic formality,0.5054525136947632,252,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
99,6,Multiplier ideals,0.5402854681015015,12,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
103,15,Singular variety zeta invariants,0.5124862194061279,32,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
104,64,Mirror symmetry i-functions,0.5186839699745178,231,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
124,39,Double plane structures,0.512107253074646,101,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
125,80,Hodge-Frobenius manifolds,0.5249099731445312,352,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
127,97,Extended hypergeometric functions,0.5866736173629761,446,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
128,86,Contact manifold fillings,0.5099017024040222,381,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
129,94,n-ary bihom algebras,0.5022739171981812,431,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
130,80,Hodge-Frobenius manifolds,0.6080490946769714,352,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
132,55,Random heap dynamics,0.5292147397994995,197,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
137,11,Quantum affine representations,0.5959438681602478,22,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
139,11,Quantum affine representations,0.8125015497207642,22,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
140,55,Random heap dynamics,0.5530176758766174,197,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
143,66,Siegel uniformity conjecture,0.507025420665741,236,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
145,80,Hodge-Frobenius manifolds,0.5701307058334351,352,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
148,54,Polynomial d-module irregularity,0.5238598585128784,195,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
152,10,Hahn-Banach extensions,0.5987556576728821,20,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
158,25,Modular form periodicity,0.6269224286079407,70,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
162,80,Hodge-Frobenius manifolds,0.5791885256767273,352,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
163,46,Einstein-Kähler metrics,0.5409063100814819,150,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
164,9,Loop group Verlinde,0.5386113524436951,18,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
168,32,Projective Galois group endomorphisms,0.5522341728210449,81,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
169,103,Moduli sheaf operator theory,0.564513087272644,473,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
172,78,Non-symplectic group actions,0.5315059423446655,338,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
173,5,Yangian deformations,0.5221541523933411,11,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
174,8,Clifford-algebra group theory,0.6888000965118408,16,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
176,26,Contact circle moduli,0.5824564099311829,71,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
179,94,n-ary bihom algebras,0.540195882320404,431,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
180,123,Operadic Kan extensions,0.6984872817993164,607,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
181,23,Fano variety bounds,0.5764236450195312,63,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
182,10,Hahn-Banach extensions,0.5826399326324463,20,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
184,23,Fano variety bounds,0.6338818669319153,63,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
185,11,Quantum affine representations,0.6000534296035767,22,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
190,39,Double plane structures,0.5392059683799744,101,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
191,84,Reduced Khovanov homology,0.5135970115661621,370,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
194,90,Pro pp group commensurability,0.5183035135269165,402,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
196,39,Double plane structures,0.6145530343055725,101,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
198,12,Formal Morita equivalence,0.8637729287147522,25,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
199,78,Non-symplectic group actions,0.6738775968551636,338,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
200,68,Coisotropic formality,0.5345444679260254,252,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
201,28,Geometric Yang-Baxter solutions,0.5196144580841064,75,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
202,78,Non-symplectic group actions,0.6396857500076294,338,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
203,5,Yangian deformations,0.646964430809021,11,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
204,31,Toric modular forms,0.5674765706062317,78,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
205,48,Super Lie identity theorems,0.5141410827636719,158,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
206,81,Grassmannian polynomial systems,0.5745885372161865,361,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
207,78,Non-symplectic group actions,0.5673516988754272,338,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
214,111,Hardy space fractional operators,0.6005374193191528,532,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
217,5,Yangian deformations,0.624902606010437,11,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
221,16,Spectral amplitude relations,0.5911433696746826,33,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
222,5,Yangian deformations,0.5437812805175781,11,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
225,48,Super Lie identity theorems,0.565018355846405,158,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
226,84,Reduced Khovanov homology,0.5130494236946106,370,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
229,8,Clifford-algebra group theory,0.5567968487739563,16,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
233,80,Hodge-Frobenius manifolds,0.5066284537315369,352,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
235,9,Loop group Verlinde,0.6733433604240417,18,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
239,0,Isospectral geometry,0.5580414533615112,2,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
240,22,Circle-action harmonic morphisms,0.5183378458023071,61,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
242,49,Fibre-space Hodge cohomology vanishing,0.5295730829238892,161,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
248,123,Operadic Kan extensions,0.509859561920166,607,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
249,19,Painlevé pair classification,0.6734015941619873,44,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
251,104,Singular Plateau Douglas Problem,0.5009753704071045,479,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
267,84,Reduced Khovanov homology,0.6194463968276978,370,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
268,24,Polynomial root arrangement homology,0.5844727158546448,69,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
270,24,Polynomial root arrangement homology,0.5331531763076782,69,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
274,80,Hodge-Frobenius manifolds,0.5509753227233887,352,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
275,4,Polynomial norm bounds,0.5064512491226196,9,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
277,106,Weakly compact cardinal trees,0.6323540210723877,499,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
279,54,Polynomial d-module irregularity,0.5255637168884277,195,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
281,9,Loop group Verlinde,0.5578542351722717,18,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
287,6,Multiplier ideals,0.557762861251831,12,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
289,21,Knot move invariants,0.7596285939216614,49,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
290,70,Hecke algebra completions,0.5233131647109985,263,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
291,105,Flat-polygon Helmholtz boundary integrals,0.5124785304069519,488,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
292,101,Caterpillar percolation analysis,0.5425231456756592,467,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
299,12,Formal Morita equivalence,0.6524558067321777,25,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
301,17,Quantum superalgebra structures,0.6679621934890747,42,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
302,64,Mirror symmetry i-functions,0.5235826373100281,231,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
303,23,Fano variety bounds,0.6892536878585815,63,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
308,36,Iwasawa algebra modules,0.5076497793197632,97,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
309,74,Inverse-limit ergodic theory,0.540898323059082,277,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
314,78,Non-symplectic group actions,0.502999484539032,338,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
317,86,Contact manifold fillings,0.5399799942970276,381,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
318,84,Reduced Khovanov homology,0.6440082788467407,370,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
320,97,Extended hypergeometric functions,0.6353282928466797,446,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
322,32,Projective Galois group endomorphisms,0.5470312833786011,81,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
323,44,Symplectic fourfold constructions,0.5615854263305664,134,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
325,112,q-kostka polynomials,0.6297845840454102,538,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
326,39,Double plane structures,0.5942777395248413,101,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
327,80,Hodge-Frobenius manifolds,0.5365439653396606,352,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
328,13,Local cohomology monomial ideals,0.8254125714302063,27,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
330,78,Non-symplectic group actions,0.5983550548553467,338,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
333,11,Quantum affine representations,0.6063185334205627,22,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
334,19,Painlevé pair classification,0.7558715343475342,44,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
338,22,Circle-action harmonic morphisms,0.5224949717521667,61,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
340,0,Isospectral geometry,0.520167350769043,2,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
341,83,Divergent Ramanujan series analysis,0.5675108432769775,366,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
343,112,q-kostka polynomials,0.5568583607673645,538,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
353,18,Geometric group theory equivalence,0.6325885653495789,43,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
354,97,Extended hypergeometric functions,0.5789036750793457,446,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
355,31,Toric modular forms,0.6895191073417664,78,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
358,92,Genomic tableaux theory,0.6765119433403015,420,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
360,17,Quantum superalgebra structures,0.6637352705001831,42,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
361,68,Coisotropic formality,0.5169328451156616,252,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
362,28,Geometric Yang-Baxter solutions,0.5910651087760925,75,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
363,17,Quantum superalgebra structures,0.5753313302993774,42,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
368,68,Coisotropic formality,0.6401833891868591,252,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
370,21,Knot move invariants,0.700040340423584,49,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
374,86,Contact manifold fillings,0.5582555532455444,381,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
378,78,Non-symplectic group actions,0.6444748640060425,338,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
379,37,Conformal Dirac obstructions,0.5993717312812805,98,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
382,78,Non-symplectic group actions,0.5282000303268433,338,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
385,80,Hodge-Frobenius manifolds,0.5674170851707458,352,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
387,78,Non-symplectic group actions,0.6344619393348694,338,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
388,76,Galois cohomology obstructions,0.5541657209396362,321,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
389,49,Fibre-space Hodge cohomology vanishing,0.6764053702354431,161,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
390,103,Moduli sheaf operator theory,0.5231727957725525,473,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
392,32,Projective Galois group endomorphisms,0.53426593542099,81,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
393,7,Foliation theory,0.6177443265914917,14,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
396,11,Quantum affine representations,0.5899242162704468,22,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
398,106,Weakly compact cardinal trees,0.5699132680892944,499,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
405,113,Hive-spectrum large deviations,0.5835028886795044,547,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
407,40,Coring modules theory,0.6450589299201965,103,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
412,120,Complete intersection foliations,0.5618053674697876,592,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
414,32,Projective Galois group endomorphisms,0.5329321622848511,81,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
416,90,Pro pp group commensurability,0.5769583582878113,402,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
418,26,Contact circle moduli,0.5188958644866943,71,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
422,117,Fano threefold geometry,0.6342002153396606,569,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
425,23,Fano variety bounds,0.6422338485717773,63,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
426,64,Mirror symmetry i-functions,0.5325441956520081,231,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
430,7,Foliation theory,0.5562902688980103,14,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
433,26,Contact circle moduli,0.6249897480010986,71,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
435,13,Local cohomology monomial ideals,0.606299877166748,27,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
445,3,Mirror symmetry cohomology,0.5802696943283081,8,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
449,21,Knot move invariants,0.591860294342041,49,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
450,46,Einstein-Kähler metrics,0.5262495279312134,150,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
455,55,Random heap dynamics,0.6083866357803345,197,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
457,49,Fibre-space Hodge cohomology vanishing,0.5506089925765991,161,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
460,39,Double plane structures,0.5377050042152405,101,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
461,82,Signed domination complexity,0.5775001645088196,365,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
462,32,Projective Galois group endomorphisms,0.5296168923377991,81,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
463,49,Fibre-space Hodge cohomology vanishing,0.5159674882888794,161,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
465,40,Coring modules theory,0.6124453544616699,103,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
468,123,Operadic Kan extensions,0.6451734304428101,607,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
469,40,Coring modules theory,0.6145241260528564,103,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
475,9,Loop group Verlinde,0.5871517658233643,18,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
476,28,Geometric Yang-Baxter solutions,0.5767345428466797,75,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
477,6,Multiplier ideals,0.5628800988197327,12,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
478,45,Random packing asymptotics,0.5637511014938354,135,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
487,19,Painlevé pair classification,0.5157276391983032,44,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
491,13,Local cohomology monomial ideals,0.6220170259475708,27,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
494,26,Contact circle moduli,0.5891666412353516,71,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
502,78,Non-symplectic group actions,0.5978589057922363,338,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
506,17,Quantum superalgebra structures,0.6447532176971436,42,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
510,17,Quantum superalgebra structures,0.6276435852050781,42,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
511,56,Shellable multicomplex modules,0.5006404519081116,205,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
515,11,Quantum affine representations,0.5783138871192932,22,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
520,83,Divergent Ramanujan series analysis,0.5307680368423462,366,math,sentence_transformers_all_MiniLM_L6_v2,0.7161513981623087,0.9067287016728109
